timestamp,x,y,z
0,30.37,-11.39,-62.24
10,28.32,-6.11,-57.62
20,25.47,-0.22,-53.35
30,20.28,3.18,-50.0
40,14.39,4.7,-46.39
50,10.35,4.33,-41.76
60,8.82,3.33,-36.89
70,8.91,2.37,-31.98
80,9.23,1.95,-26.96
90,9.05,1.53,-22.74
100,7.83,0.66,-19.1
110,6.07,-0.7,-15.11
120,4.23,-1.85,-10.94
130,2.81,-2.63,-7.21
140,1.93,-3.22,-4.25
150,1.42,-3.75,-1.93
160,0.82,-4.21,-0.05
170,0.33,-4.48,1.24
180,-0.34,-4.7,2.06
190,-1.53,-5.11,3.01
200,-3.51,-5.92,4.33
210,-6.93,-6.82,6.46
220,-11.09,-9.43,8.77
230,-14.92,-9.96,11.85
240,-17.44,-9.22,15.81
250,-17.61,-9.33,19.49
260,-18.51,-9.3,23.62
270,-18.98,-9.01,28.04
280,-18.45,-8.95,32.22
290,-17.14,-8.02,35.96
300,-15.87,-7.66,37.05
310,-15.75,-8.85,35.06
320,-15.5,-10.85,31.23
330,-13.95,-12.66,26.59
340,-10.92,-13.82,21.91
350,-7.13,-14.97,18.14
360,-3.45,-16.3,14.99
370,0.87,-17.88,11.69
380,6.07,-19.89,7.11
390,13.75,-21.3,0.28
400,24.34,-18.95,-10.27
410,33.47,-16.1,-25.03
420,35.52,-17.3,-40.23
430,29.3,-18.6,-49.49
440,26.04,-17.31,-54.79
450,28.95,-12.55,-60.06
460,29.61,-6.16,-61.94
470,24.36,-1.33,-59.02
480,15.81,0.74,-51.91
490,9.2,0.83,-42.9
500,6.07,0.75,-35.0
510,5.41,0.55,-29.31
520,5.26,0.16,-24.74
530,4.71,-0.19,-20.97
540,3.77,-0.21,-16.8
550,2.66,-0.14,-13.36
560,1.79,0.12,-10.09
570,1.42,0.58,-6.74
580,1.18,1.24,-3.51
590,0.2,1.53,-0.51
600,-1.99,1.29,2.09
610,-5.26,0.34,4.73
620,-9.1,-1.41,8.13
630,-12.56,-3.14,12.21
640,-14.35,-4.06,16.68
650,-15.46,-4.87,22.19
660,-15.79,-5.73,29.04
670,-14.51,-5.74,36.51
680,-11.33,-4.58,42.71
690,-7.96,-3.16,45.81
700,-5.36,-3.67,43.97
710,-4.36,-6.09,37.84
720,-4.15,-8.83,29.54
730,-3.09,-11.22,21.52
740,-2.02,-13.31,14.85
750,-0.72,-15.56,9.11
760,1.23,-18.05,3.26
770,4.52,-19.55,-3.65
780,9.85,-19.59,-11.4
790,16.24,-18.62,-20.47
800,22.22,-17.26,-30.45
810,24.89,-14.98,-38.77
820,25.03,-11.96,-44.17
830,25.87,-8.36,-47.92
840,26.45,-3.83,-49.36
850,23.17,-0.32,-48.31
860,17.46,1.76,-46.02
870,12.54,3.71,-42.7
880,9.53,5.02,-38.81
890,8.6,5.44,-34.63
900,9.39,5.52,-30.73
910,10.84,5.52,-27.54
920,11.4,5.23,-25.03
930,10.58,4.44,-22.99
940,9.37,3.48,-20.88
950,8.32,2.61,-18.48
960,7.35,1.87,-15.63
970,6.54,1.28,-12.61
980,5.35,0.69,-10.0
990,3.74,-0.11,-7.67
1000,2.34,-0.93,-5.35
