timestamp,x,y,z
0,-1.34,-5.38,21.09
10,0.06,-6.16,24.88
20,1.5,-6.78,29.07
30,2.17,-7.65,31.7
40,1.67,-8.17,31.59
50,0.41,-8.16,28.96
60,-1.19,-7.71,25.27
70,-2.75,-7.04,21.6
80,-4.07,-6.33,18.3
90,-5.4,-5.6,15.06
100,-6.9,-4.59,11.69
110,-8.39,-3.1,8.24
120,-9.37,-0.87,4.88
130,-9.99,1.66,1.64
140,-9.91,3.5,-2.14
150,-10.33,4.19,-8.7
160,-12.48,4.26,-19.67
170,-13.21,4.31,-33.04
180,-9.65,5.61,-44.93
190,-1.05,7.36,-50.14
200,11.3,8.87,-46.8
210,21.08,9.72,-37.84
220,23.97,9.22,-28.13
230,20.59,7.73,-20.6
240,14.36,6.66,-15.63
250,8.45,6.11,-12.36
260,4.73,5.73,-9.62
270,3.15,5.32,-6.76
280,2.62,4.83,-3.89
290,2.32,4.21,-1.37
300,2.11,3.49,0.56
310,1.97,2.54,1.72
320,1.88,1.45,2.74
330,1.92,0.37,4.16
340,1.89,-0.62,5.96
350,2.04,-2.36,8.44
360,1.5,-3.66,12.27
370,0.56,-4.68,17.91
380,-0.52,-5.28,25.05
390,-1.73,-5.33,31.24
400,-2.89,-5.68,32.89
410,-3.58,-6.3,29.98
420,-3.51,-6.28,25.29
430,-2.94,-5.92,21.0
440,-1.75,-5.21,17.75
450,-0.08,-4.06,15.59
460,1.24,-2.78,13.86
470,1.47,-1.74,11.93
480,0.79,-0.48,9.62
490,-0.3,1.4,7.3
500,-1.7,4.07,5.17
510,-3.51,6.36,1.86
520,-6.39,8.19,-5.31
530,-10.27,9.38,-16.76
540,-13.86,10.91,-31.47
550,-14.44,13.35,-44.85
560,-7.68,15.26,-49.88
570,4.67,15.73,-44.26
580,15.73,15.65,-33.9
590,21.46,15.54,-24.81
600,21.1,13.34,-19.2
610,16.49,11.17,-16.15
620,10.96,9.84,-14.07
630,6.66,8.44,-11.55
640,4.3,7.2,-8.39
650,3.32,5.89,-5.05
660,3.03,4.41,-2.06
670,2.95,2.81,0.49
680,2.86,1.33,2.8
690,2.61,0.17,5.15
700,2.06,-0.71,7.59
710,1.22,-1.39,10.1
720,0.64,-1.94,12.85
730,0.14,-2.41,15.45
740,-0.02,-2.83,17.83
750,0.27,-3.18,19.58
760,0.81,-3.41,20.39
770,1.28,-3.37,20.35
780,1.62,-3.05,19.35
790,1.86,-2.61,17.62
800,2.18,-2.04,15.95
810,2.68,-1.13,14.83
820,2.99,-0.21,14.19
830,3.11,1.03,13.99
840,2.98,2.42,13.85
850,2.88,3.97,13.53
860,3.06,5.69,12.69
870,3.01,6.47,9.51
880,1.48,6.5,1.08
890,-4.03,9.19,-16.55
900,-13.39,13.35,-34.58
910,-18.5,15.82,-50.1
920,-18.48,17.63,-52.15
930,-10.08,18.7,-43.07
940,1.35,19.13,-31.14
950,9.54,18.44,-21.72
960,12.15,16.36,-16.17
970,10.35,13.4,-13.61
980,6.44,11.08,-12.72
990,2.53,9.2,-12.3
1000,-0.33,7.57,-11.4
