timestamp,x,y,z
0,-21.03,-10.05,19.22
10,-23.25,-3.79,29.29
20,-23.25,5.07,40.55
30,-19.28,10.94,48.62
40,-12.89,11.05,50.17
50,-7.18,9.34,46.7
60,-3.81,7.41,39.87
70,-2.36,6.03,31.81
80,-2.25,5.28,25.54
90,-3.0,5.12,21.4
100,-4.91,6.09,19.15
110,-7.52,7.86,17.48
120,-9.43,9.74,16.07
130,-10.64,9.42,15.29
140,-10.84,6.37,14.95
150,-9.2,1.82,13.91
160,-6.85,-2.68,12.09
170,-4.44,-5.79,7.96
180,-2.63,-7.21,0.58
190,-2.04,-5.18,-14.9
200,-0.75,-3.61,-16.86
210,2.39,-2.9,-21.94
220,5.44,-3.13,-25.13
230,7.92,-3.92,-25.75
240,8.75,-4.29,-24.84
250,7.62,-3.63,-22.54
260,5.45,-2.52,-19.69
270,3.41,-1.89,-16.6
280,1.71,-1.48,-14.13
290,0.12,-0.87,-12.85
300,-1.25,-0.21,-12.47
310,-2.27,0.15,-12.27
320,-2.95,-0.09,-11.43
330,-3.41,-0.88,-10.3
340,-3.82,-1.6,-8.88
350,-4.0,-2.16,-7.3
360,-3.9,-2.51,-5.95
370,-3.79,-3.24,-4.85
380,-3.78,-4.39,-3.88
390,-3.89,-6.02,-3.26
400,-4.47,-7.59,-2.39
410,-5.94,-8.53,0.27
420,-7.39,-8.59,4.81
430,-9.27,-7.49,10.73
440,-12.71,-5.71,18.43
450,-16.34,-2.53,25.62
460,-20.74,1.53,33.1
470,-24.03,5.37,38.23
480,-23.94,7.75,38.99
490,-20.07,7.95,36.89
500,-15.25,7.76,32.57
510,-12.07,8.24,27.05
520,-10.35,8.32,21.38
530,-8.36,7.63,16.18
540,-5.26,6.07,12.2
550,-1.89,4.06,9.43
560,-0.42,4.0,6.99
570,0.12,4.37,5.02
580,0.34,4.24,3.07
590,0.38,3.92,1.38
600,0.31,3.71,-0.11
610,0.5,3.14,-1.39
620,1.37,2.21,-2.12
630,2.76,1.26,-2.56
640,4.17,0.42,-3.17
650,5.32,-0.27,-4.36
660,6.42,-0.79,-5.95
670,7.58,-1.47,-7.76
680,8.61,-2.33,-9.27
690,8.79,-3.58,-9.3
700,7.92,-4.84,-6.91
710,6.08,-5.39,-2.02
720,2.25,-4.66,4.46
730,-4.5,-1.94,15.23
740,-12.85,3.34,28.61
750,-18.81,9.76,42.09
760,-20.05,11.71,53.39
770,-15.94,9.55,55.64
780,-8.7,8.72,50.19
790,-1.58,8.14,42.67
800,5.31,7.69,35.15
810,8.72,6.4,30.97
820,8.2,5.53,29.22
830,5.29,5.15,28.11
840,2.29,4.92,26.53
850,-0.4,5.03,24.42
860,-2.13,4.57,21.56
870,-1.97,2.75,18.44
880,-2.05,1.24,14.2
890,-2.45,-0.25,10.83
900,-2.6,-1.65,7.44
910,-2.61,-2.93,4.21
920,-2.67,-3.67,1.04
930,-2.52,-4.0,-1.83
940,-2.15,-4.16,-4.33
950,-1.82,-3.91,-6.59
960,-1.47,-3.3,-8.56
970,-1.17,-2.65,-10.1
980,-0.85,-2.14,-12.03
990,-0.21,-1.82,-13.37
1000,1.28,-1.9,-14.0
