timestamp,x,y,z
0,-1.76,-7.79,8.22
10,-2.3,-7.81,9.36
20,-2.96,-7.94,10.99
30,-3.53,-8.1,13.3
40,-4.15,-8.04,15.91
50,-4.82,-7.6,18.25
60,-5.67,-7.24,19.97
70,-6.53,-7.18,21.1
80,-7.13,-7.24,21.55
90,-7.47,-7.39,21.35
100,-7.64,-7.64,20.59
110,-7.79,-7.73,19.7
120,-7.74,-7.63,18.7
130,-7.37,-7.58,17.7
140,-6.88,-7.32,16.99
150,-6.39,-6.84,16.52
160,-5.98,-6.64,15.85
170,-5.63,-6.42,15.06
180,-5.3,-6.2,14.05
190,-5.07,-6.32,12.89
200,-4.98,-6.35,11.71
210,-4.89,-6.39,10.4
220,-4.76,-6.62,9.01
230,-4.72,-6.92,7.84
240,-4.76,-6.86,6.72
250,-4.89,-6.99,5.66
260,-4.98,-7.31,4.64
270,-4.97,-7.72,3.55
280,-4.79,-8.44,2.43
290,-4.28,-9.24,1.27
300,-3.53,-10.13,0.17
310,-2.81,-11.3,-0.84
320,-2.13,-12.66,-1.74
330,-0.26,-13.65,-3.13
340,2.84,-13.01,-5.39
350,6.65,-12.51,-9.03
360,9.86,-10.48,-13.93
370,10.67,-8.05,-19.38
380,9.22,-7.48,-26.15
390,4.23,-7.84,-31.77
400,-2.5,-7.45,-33.43
410,-7.94,-6.03,-31.93
420,-10.72,-5.0,-30.75
430,-10.2,-4.28,-31.55
440,-7.89,-3.34,-33.04
450,-6.14,-2.67,-33.21
460,-5.42,-2.48,-32.06
470,-5.28,-2.48,-30.17
480,-4.98,-2.25,-28.17
490,-4.11,-1.8,-26.65
500,-3.06,-1.27,-25.64
510,-2.29,-0.74,-24.76
520,-1.95,-0.41,-23.94
530,-1.87,-0.16,-23.07
540,-1.86,-0.06,-22.18
550,-1.74,-0.08,-21.27
560,-1.54,-0.17,-20.37
570,-1.48,-0.57,-19.57
580,-1.6,-1.11,-18.42
590,-1.41,-1.26,-17.09
600,-0.99,-1.13,-15.78
610,-0.64,-1.09,-14.65
620,-0.4,-1.02,-13.72
630,-0.39,-1.18,-12.79
640,-0.72,-1.64,-11.55
650,-1.06,-2.01,-10.04
660,-1.14,-2.27,-8.53
670,-1.1,-2.36,-7.06
680,-1.04,-2.46,-5.47
690,-0.96,-2.86,-3.95
700,-0.88,-3.3,-2.48
710,-0.81,-3.79,-1.03
720,-0.72,-4.03,0.35
730,-0.89,-3.88,1.88
740,-1.2,-3.02,4.04
750,-1.09,-2.24,6.65
760,-1.14,-1.71,8.57
770,-1.46,-1.68,9.75
780,-1.76,-2.02,9.95
790,-2.36,-2.4,9.84
800,-3.67,-3.19,9.74
810,-5.06,-4.09,10.64
820,-6.32,-4.19,13.2
830,-7.65,-3.85,16.09
840,-9.26,-3.84,18.29
850,-10.77,-3.7,19.54
860,-11.61,-3.6,19.8
870,-11.87,-3.39,19.12
880,-11.71,-3.24,17.81
890,-11.38,-3.16,16.28
900,-10.84,-3.02,14.68
910,-10.1,-2.85,13.29
920,-9.35,-2.63,12.28
930,-8.64,-2.32,11.65
940,-7.99,-2.1,11.09
950,-7.47,-1.97,10.7
960,-6.94,-1.85,10.23
970,-6.51,-2.06,9.68
980,-5.92,-2.26,9.09
990,-5.27,-2.3,8.16
1000,-4.72,-2.72,6.89
