timestamp,x,y,z
0,6.24,4.23,-30.55
10,4.81,4.97,-22.75
20,6.63,5.05,-16.01
30,11.02,6.28,-11.49
40,13.3,8.53,-8.37
50,13.94,8.58,-9.02
60,14.01,8.0,-11.18
70,13.67,7.3,-14.21
80,13.26,6.71,-16.48
90,13.1,6.0,-17.8
100,12.56,4.98,-17.01
110,10.71,4.07,-15.17
120,8.17,2.8,-13.15
130,5.52,2.12,-11.18
140,3.27,2.0,-9.7
150,1.33,2.48,-8.64
160,-0.32,2.82,-7.77
170,-1.72,2.84,-6.84
180,-2.78,2.67,-5.97
190,-3.39,2.47,-4.77
200,-3.44,2.3,-3.47
210,-2.95,2.26,-2.22
220,-2.31,2.29,-0.8
230,-1.62,2.39,0.76
240,-1.1,2.28,2.07
250,-0.81,2.23,3.32
260,-0.91,2.25,4.78
270,-0.78,2.16,5.94
280,-1.08,2.32,6.98
290,-1.34,2.48,8.11
300,-1.87,2.83,9.59
310,-2.34,3.14,11.37
320,-2.83,3.02,13.15
330,-3.58,2.58,14.77
340,-4.48,2.29,16.33
350,-4.87,2.68,17.31
360,-4.33,2.82,17.02
370,-3.67,1.66,15.38
380,-3.64,0.07,13.07
390,-3.49,-2.65,10.33
400,-2.71,-7.34,7.14
410,0.18,-11.58,1.72
420,5.66,-12.55,-5.68
430,13.5,-10.2,-15.19
440,21.05,-6.12,-24.92
450,24.72,-2.5,-37.27
460,21.66,0.71,-45.83
470,14.12,3.27,-43.83
480,5.45,6.76,-35.47
490,-0.62,6.99,-28.33
500,-2.08,5.86,-23.41
510,0.62,5.87,-20.25
520,4.23,6.53,-18.81
530,6.59,6.9,-18.76
540,7.33,6.63,-19.19
550,7.52,6.1,-19.55
560,7.72,5.48,-19.49
570,7.45,4.72,-19.0
580,6.99,3.79,-17.95
590,6.57,2.83,-16.43
600,5.74,2.25,-14.65
610,4.23,1.56,-12.78
620,2.42,0.84,-10.95
630,0.4,0.17,-8.96
640,-1.14,-0.54,-6.57
650,-1.94,-0.65,-3.82
660,-2.3,-0.51,-1.18
670,-2.56,-0.35,1.31
680,-2.65,-0.27,3.47
690,-2.84,-0.13,5.68
700,-3.2,0.42,7.69
710,-3.16,1.06,9.53
720,-2.99,1.49,10.82
730,-2.89,1.93,11.72
740,-2.79,2.1,12.09
750,-2.71,1.72,11.97
760,-2.67,1.1,11.66
770,-2.95,0.93,11.67
780,-3.43,0.87,12.2
790,-4.02,0.46,13.2
800,-4.81,-0.09,14.49
810,-5.46,-0.16,15.61
820,-5.72,-0.05,16.33
830,-5.88,0.02,16.13
840,-5.75,-0.84,14.84
850,-5.43,-2.26,13.01
860,-5.09,-4.16,10.69
870,-4.26,-7.05,7.67
880,-2.54,-11.01,3.76
890,0.66,-14.76,-1.09
900,4.48,-17.45,-6.33
910,10.63,-19.0,-12.34
920,20.17,-16.2,-20.18
930,28.81,-10.36,-30.96
940,31.21,-3.83,-44.7
950,24.09,-1.66,-51.51
960,12.22,0.5,-44.21
970,2.68,3.85,-32.9
980,-1.46,4.53,-24.66
990,-1.26,3.95,-19.89
1000,1.77,4.29,-18.73
