timestamp,x,y,z
0,-10.1,1.03,-41.54
10,-5.47,4.68,-37.91
20,1.33,7.58,-32.75
30,7.15,9.77,-28.78
40,10.48,11.49,-27.15
50,10.59,12.56,-27.68
60,7.87,13.1,-28.96
70,4.42,13.83,-28.79
80,1.77,14.45,-27.03
90,0.37,14.55,-24.4
100,-0.2,14.24,-21.79
110,-0.35,14.0,-20.45
120,-0.3,13.73,-20.39
130,-0.05,13.43,-20.84
140,0.31,12.89,-20.81
150,0.48,12.12,-19.73
160,0.4,11.2,-17.94
170,0.25,10.17,-15.96
180,0.05,9.06,-14.34
190,-0.11,7.75,-12.68
200,-0.04,6.28,-11.22
210,0.02,4.87,-9.75
220,0.31,3.56,-8.21
230,0.64,2.3,-6.62
240,0.67,1.1,-5.19
250,0.47,0.19,-3.78
260,0.07,-0.71,-2.77
270,-0.38,-1.56,-2.17
280,-0.33,-2.31,-1.45
290,0.2,-3.05,-0.5
300,0.76,-3.79,0.55
310,1.19,-4.51,1.96
320,1.1,-4.95,3.47
330,0.9,-6.07,5.46
340,0.15,-6.51,7.91
350,-0.96,-7.19,10.45
360,-2.09,-7.71,13.75
370,-3.38,-8.32,17.57
380,-4.77,-8.88,21.87
390,-6.79,-9.36,25.85
400,-8.88,-9.39,28.57
410,-10.61,-9.31,28.9
420,-11.36,-8.54,27.27
430,-11.3,-7.34,24.4
440,-10.41,-6.23,20.72
450,-8.93,-5.6,17.14
460,-7.18,-4.99,14.48
470,-5.7,-4.72,12.62
480,-4.66,-4.47,11.62
490,-4.04,-4.35,11.43
500,-3.56,-4.13,11.83
510,-3.19,-4.01,11.58
520,-3.18,-4.13,10.88
530,-3.13,-4.37,10.11
540,-2.76,-4.72,9.0
550,-1.98,-5.06,7.79
560,-0.99,-5.23,6.62
570,-0.1,-5.49,5.53
580,0.5,-5.53,4.69
590,0.74,-5.39,4.0
600,0.75,-5.56,2.92
610,0.77,-6.24,0.47
620,0.71,-7.26,-4.31
630,-0.6,-7.69,-11.39
640,-4.33,-6.18,-20.37
650,-8.6,-3.21,-29.91
660,-11.09,0.07,-36.5
670,-9.6,4.01,-36.53
680,-5.37,6.68,-32.44
690,-0.54,9.0,-27.67
700,3.51,11.02,-23.99
710,6.31,12.37,-21.93
720,7.42,13.01,-21.11
730,6.71,13.19,-20.52
740,4.81,13.35,-19.99
750,2.37,13.54,-20.02
760,0.15,13.82,-20.38
770,-1.05,14.14,-20.31
780,-0.8,14.52,-19.35
790,0.25,14.83,-17.99
800,1.27,15.02,-17.15
810,1.45,14.94,-17.42
820,0.84,14.7,-18.68
830,-0.22,14.36,-20.15
840,-1.07,13.83,-20.7
850,-1.46,13.13,-20.21
860,-1.77,12.26,-19.41
870,-1.75,11.47,-18.81
880,-1.65,10.42,-18.68
890,-1.33,9.31,-18.36
900,-1.04,7.92,-17.42
910,-0.73,6.41,-16.05
920,-0.58,5.05,-15.06
930,-0.47,3.53,-14.41
940,-0.08,1.81,-13.55
950,0.4,-0.02,-12.17
960,0.84,-2.1,-10.36
970,1.12,-4.36,-8.43
980,1.23,-6.57,-6.41
990,1.18,-8.69,-4.36
1000,0.84,-10.55,-2.36
