timestamp,x,y,z
0,2.44,-2.35,12.22
10,2.63,-3.0,12.85
20,2.27,-3.2,13.87
30,2.45,-3.61,15.36
40,2.92,-3.63,16.8
50,3.34,-3.81,18.06
60,3.48,-3.93,19.22
70,3.56,-4.0,20.19
80,3.51,-4.05,20.94
90,3.46,-4.11,21.27
100,3.43,-4.09,21.21
110,3.13,-4.09,20.75
120,2.77,-4.14,19.91
130,2.43,-4.19,18.9
140,2.03,-4.31,17.83
150,1.75,-4.37,16.92
160,1.64,-4.43,16.09
170,1.6,-4.24,15.35
180,1.51,-4.13,14.43
190,1.46,-4.07,13.41
200,1.41,-3.93,12.84
210,1.47,-3.8,12.52
220,1.61,-3.9,12.39
230,1.78,-3.99,12.63
240,1.85,-4.01,12.97
250,1.79,-4.26,12.85
260,1.76,-4.75,12.42
270,1.67,-5.2,11.78
280,1.34,-5.98,10.78
290,0.81,-6.97,8.88
300,0.24,-8.06,6.01
310,-0.09,-9.24,2.63
320,-0.31,-10.27,-1.05
330,-0.15,-11.3,-4.94
340,0.05,-12.37,-8.29
350,-0.29,-14.26,-10.45
360,-0.78,-15.67,-11.51
370,-1.83,-16.68,-12.65
380,-3.37,-17.42,-14.82
390,-4.76,-17.99,-19.04
400,-6.28,-17.22,-26.72
410,-7.43,-13.93,-39.15
420,-6.24,-7.91,-53.33
430,-2.84,-0.54,-62.15
440,1.26,4.84,-60.6
450,2.81,6.42,-50.25
460,1.17,4.97,-36.88
470,-2.8,3.84,-24.28
480,-7.63,4.3,-14.5
490,-11.79,5.6,-8.44
500,-13.84,6.79,-6.55
510,-13.1,7.64,-8.5
520,-10.31,8.11,-13.38
530,-6.55,8.48,-19.18
540,-2.9,8.93,-24.22
550,-0.4,9.47,-27.55
560,0.59,10.18,-28.91
570,-0.49,10.33,-28.68
580,-2.49,9.8,-27.63
590,-4.13,9.1,-26.3
600,-5.31,8.43,-25.05
610,-5.78,7.71,-24.09
620,-5.86,6.78,-23.04
630,-6.06,5.47,-21.76
640,-6.55,3.56,-20.37
650,-6.97,1.12,-18.93
660,-6.82,0.21,-16.65
670,-5.14,3.06,-11.41
680,-4.44,2.01,-8.04
690,-5.09,-1.2,-8.09
700,-5.64,-2.29,-8.34
710,-5.3,-1.64,-7.44
720,-4.44,-1.9,-6.03
730,-2.95,-2.37,-4.57
740,-1.13,-2.2,-2.93
750,0.57,-1.76,-1.53
760,2.09,-1.45,-0.68
770,3.43,-1.25,0.15
780,4.68,-1.03,1.17
790,5.68,-0.81,2.18
800,6.43,-0.58,3.13
810,7.26,-0.36,3.98
820,7.75,-0.04,4.78
830,7.82,0.21,5.54
840,7.63,0.57,6.38
850,7.35,0.91,7.12
860,7.04,1.12,7.77
870,6.8,1.46,8.36
880,6.62,1.8,8.63
890,6.65,1.94,8.7
900,6.87,1.97,8.88
910,7.31,2.01,9.39
920,7.84,1.87,10.03
930,8.27,1.57,10.9
940,8.51,1.16,11.8
950,8.79,0.64,12.74
960,9.03,0.08,13.67
970,8.98,-0.62,14.4
980,8.67,-1.56,15.0
990,8.26,-2.38,15.9
1000,7.73,-3.02,17.02
