timestamp,x,y,z
0,14.92,-18.94,23.98
10,14.53,-23.59,17.3
20,11.08,-29.08,9.16
30,5.41,-33.86,-3.13
40,-3.5,-35.27,-21.44
50,-15.94,-30.06,-43.19
60,-29.93,-18.95,-63.25
70,-39.0,-8.2,-70.62
80,-33.16,-0.23,-61.26
90,-23.89,4.69,-46.23
100,-17.54,9.14,-34.35
110,-16.86,11.19,-28.89
120,-18.88,11.56,-27.54
130,-19.37,10.87,-26.94
140,-17.21,9.31,-25.02
150,-13.65,7.26,-21.75
160,-10.07,5.76,-17.89
170,-7.59,5.09,-14.33
180,-6.27,5.04,-11.6
190,-5.71,4.95,-9.63
200,-5.04,4.54,-7.49
210,-3.72,3.98,-5.02
220,-2.56,3.63,-2.86
230,-2.31,3.46,-1.36
240,-2.25,3.46,-0.73
250,-1.79,3.44,-0.12
260,-0.9,3.38,0.74
270,-0.01,3.17,1.88
280,1.14,2.9,3.36
290,2.4,2.64,5.15
300,3.28,2.43,6.86
310,3.73,2.2,8.45
320,3.79,1.85,9.71
330,3.61,1.47,10.62
340,3.3,1.05,11.11
350,2.8,0.69,11.37
360,2.38,0.38,11.5
370,2.17,0.23,11.73
380,2.28,0.31,12.0
390,2.52,0.39,12.13
400,2.91,0.51,12.0
410,3.38,0.58,11.59
420,3.75,0.6,11.2
430,4.03,0.36,11.25
440,4.35,-0.19,11.84
450,5.27,-1.13,13.77
460,7.38,-2.55,17.02
470,10.95,-4.53,21.24
480,14.27,-7.55,24.55
490,15.97,-12.21,25.0
500,15.56,-17.86,22.71
510,13.02,-24.69,18.11
520,8.72,-32.29,12.9
530,3.54,-40.04,6.26
540,-0.98,-47.56,-4.74
550,-2.73,-49.59,-24.11
560,-7.07,-40.0,-47.35
570,-15.54,-27.85,-67.77
580,-26.24,-17.16,-69.74
590,-29.45,-12.77,-52.31
600,-19.35,-12.37,-37.35
610,-7.75,-11.38,-35.43
620,-6.0,-10.01,-40.34
630,-9.29,-8.19,-43.99
640,-11.14,-6.62,-42.66
650,-10.49,-5.9,-37.35
660,-9.39,-5.57,-30.9
670,-8.09,-5.46,-25.46
680,-6.98,-5.29,-20.08
690,-6.62,-4.73,-15.11
700,-6.38,-3.73,-11.89
710,-6.02,-2.78,-10.73
720,-5.68,-2.05,-10.81
730,-5.29,-1.36,-11.25
740,-4.79,-0.9,-11.54
750,-4.37,-0.82,-11.36
760,-3.84,-1.02,-10.42
770,-3.02,-1.37,-9.06
780,-2.11,-1.56,-7.07
790,-1.05,-1.9,-4.44
800,-0.32,-1.59,-1.72
810,0.03,-0.87,0.48
820,0.36,-0.18,1.59
830,0.7,0.63,2.38
840,0.82,1.21,2.96
850,0.94,1.36,3.57
860,1.06,1.22,4.28
870,1.0,0.97,5.23
880,0.68,0.69,6.37
890,0.1,0.42,7.58
900,-0.31,0.19,8.54
910,-0.58,-0.11,9.37
920,-0.85,-0.48,10.3
930,-0.99,-0.82,12.63
940,-0.76,-1.33,16.92
950,0.59,-2.23,22.66
960,3.56,-3.64,29.38
970,7.86,-5.47,34.68
980,12.43,-7.99,34.81
990,14.28,-12.34,30.45
1000,14.19,-17.46,23.91
