timestamp,x,y,z
0,5.1,2.18,9.14
10,5.8,2.21,10.68
20,6.29,2.14,12.67
30,6.6,2.43,14.86
40,7.09,2.45,17.11
50,8.26,2.5,19.54
60,9.58,2.29,22.36
70,10.2,2.34,25.67
80,9.6,2.35,28.17
90,8.37,0.71,27.61
100,7.19,-1.73,23.68
110,6.17,-4.15,18.1
120,5.01,-6.18,12.49
130,3.34,-7.2,7.22
140,1.21,-7.35,1.89
150,-0.99,-6.76,-3.47
160,-3.71,-5.78,-10.11
170,-6.73,-4.39,-18.98
180,-6.77,-3.41,-28.91
190,-4.31,-2.44,-37.59
200,-1.52,0.57,-45.32
210,1.57,1.69,-51.07
220,1.93,3.79,-53.12
230,0.47,5.04,-52.36
240,-1.19,5.38,-47.68
250,-1.36,5.2,-39.19
260,-0.23,4.58,-28.8
270,0.39,3.73,-18.96
280,-0.32,3.11,-10.73
290,-1.84,2.81,-4.36
300,-2.99,2.78,0.32
310,-3.1,2.85,3.4
320,-2.39,2.57,5.02
330,-1.54,2.19,5.88
340,-0.59,1.98,6.38
350,0.66,1.74,6.68
360,1.99,1.5,7.27
370,3.61,1.39,8.29
380,5.07,1.47,9.56
390,5.98,1.36,10.7
400,6.54,1.17,11.81
410,6.93,1.17,13.08
420,7.22,1.15,14.38
430,7.43,1.11,15.48
440,7.63,1.0,16.68
450,7.78,0.85,17.99
460,7.74,0.59,19.38
470,7.55,0.5,20.79
480,7.13,-0.07,21.67
490,6.64,-1.21,21.98
500,6.2,-2.79,22.05
510,5.13,-4.05,21.59
520,3.72,-5.77,19.7
530,3.15,-9.04,16.65
540,2.67,-12.63,12.81
550,2.37,-17.68,9.41
560,-1.84,-21.96,5.82
570,-6.79,-26.82,-2.72
580,-8.97,-31.08,-13.69
590,-10.27,-31.87,-23.44
600,-0.63,-30.21,-35.9
610,16.44,-22.38,-52.31
620,26.22,-9.76,-60.33
630,24.6,-4.93,-60.22
640,14.73,-5.2,-53.49
650,6.65,-5.55,-43.48
660,2.81,-3.96,-35.01
670,1.85,-2.32,-28.93
680,0.88,-2.33,-24.97
690,-0.71,-2.58,-21.6
700,-2.65,-1.96,-18.99
710,-3.8,-1.14,-18.28
720,-3.39,-0.64,-19.11
730,-2.05,-0.72,-19.73
740,-0.99,-0.68,-19.56
750,-0.35,-0.51,-19.24
760,0.91,-1.33,-18.85
770,1.84,-2.62,-16.88
780,2.19,-3.88,-13.46
790,1.86,-4.89,-9.61
800,1.35,-5.7,-6.12
810,0.69,-6.12,-3.11
820,0.28,-6.19,-0.56
830,0.22,-6.06,1.81
840,0.27,-5.64,4.38
850,0.82,-5.09,7.17
860,2.48,-3.81,10.01
870,5.07,-2.32,13.32
880,6.97,-0.66,17.17
890,7.15,1.43,21.53
900,5.62,3.38,24.59
910,3.74,4.26,26.05
920,2.42,4.45,26.66
930,1.58,4.44,26.2
940,1.45,3.74,24.32
950,1.89,2.91,21.37
960,2.57,1.89,17.71
970,3.03,1.14,14.14
980,3.09,0.66,11.29
990,2.83,-0.1,8.81
1000,2.0,-0.95,6.6
