timestamp,x,y,z
0,-4.54,-24.23,-6.4
10,-6.64,-23.86,-11.58
20,-10.14,-22.23,-18.06
30,-14.52,-19.37,-25.49
40,-18.49,-14.51,-33.74
50,-21.09,-8.16,-42.72
60,-22.86,-1.13,-51.93
70,-24.81,5.39,-59.53
80,-25.57,9.64,-62.21
90,-24.9,10.68,-59.52
100,-24.11,8.54,-52.74
110,-22.91,5.03,-43.87
120,-20.82,1.38,-34.34
130,-17.72,-1.22,-26.25
140,-14.33,-3.01,-21.04
150,-11.44,-4.36,-17.69
160,-9.45,-5.33,-14.56
170,-8.19,-5.55,-11.07
180,-7.34,-5.17,-7.53
190,-6.52,-4.49,-4.3
200,-5.7,-3.85,-2.08
210,-5.09,-3.07,-0.36
220,-4.53,-2.16,0.8
230,-4.05,-1.3,1.42
240,-3.55,-0.42,1.59
250,-3.17,0.12,1.51
260,-3.0,0.38,1.57
270,-2.91,0.57,1.85
280,-2.77,0.67,2.5
290,-2.53,0.59,3.35
300,-2.45,0.63,4.55
310,-2.41,0.57,6.41
320,-2.28,0.15,8.72
330,-2.02,-0.36,11.35
340,-1.58,-1.34,14.73
350,-0.71,-2.77,20.26
360,1.13,-4.24,28.21
370,4.43,-5.21,36.62
380,7.65,-6.04,42.71
390,8.83,-7.97,44.05
400,7.77,-11.0,40.81
410,5.43,-14.77,34.7
420,3.16,-19.12,27.41
430,0.81,-23.7,19.57
440,-1.36,-28.34,10.94
450,-3.28,-31.91,1.5
460,-4.87,-33.65,-9.11
470,-6.34,-32.57,-18.99
480,-7.58,-28.6,-25.45
490,-8.04,-23.04,-27.38
500,-9.03,-18.39,-29.38
510,-10.37,-14.03,-34.27
520,-11.12,-8.64,-43.46
530,-13.67,-1.7,-55.65
540,-18.39,3.5,-63.99
550,-22.42,6.49,-65.78
560,-23.77,7.32,-62.32
570,-22.83,5.56,-54.82
580,-20.74,2.68,-45.39
590,-18.06,-0.62,-35.49
600,-15.05,-3.22,-26.83
610,-11.88,-4.43,-20.52
620,-9.18,-4.78,-16.71
630,-7.32,-4.75,-14.3
640,-6.27,-4.3,-12.33
650,-5.55,-3.48,-10.29
660,-5.02,-2.58,-8.43
670,-4.52,-1.82,-6.85
680,-3.95,-1.23,-5.57
690,-3.45,-0.77,-4.65
700,-2.88,-0.33,-4.09
710,-2.49,0.11,-3.82
720,-2.18,0.39,-3.71
730,-1.94,0.42,-3.49
740,-1.75,0.36,-3.23
750,-1.82,0.13,-2.94
760,-1.94,-0.03,-2.47
770,-2.0,-0.08,-1.94
780,-2.01,-0.35,-1.36
790,-2.15,-0.44,-0.27
800,-2.2,-0.28,1.3
810,-2.17,-0.23,3.22
820,-2.01,-0.34,5.9
830,-1.55,-0.6,9.47
840,-0.41,-1.19,14.7
850,1.58,-1.69,22.19
860,4.09,-2.44,31.57
870,7.2,-2.94,40.87
880,10.0,-3.61,47.38
890,11.37,-5.04,49.57
900,11.72,-7.56,46.75
910,11.22,-11.25,40.34
920,9.44,-15.8,32.36
930,6.07,-21.37,23.78
940,1.18,-27.44,15.0
950,-4.69,-32.57,5.4
960,-10.3,-34.91,-5.14
970,-13.81,-34.32,-14.82
980,-12.94,-31.73,-20.33
990,-10.17,-27.32,-20.76
1000,-9.41,-21.94,-20.29
