timestamp,x,y,z
0,1.3,4.25,-8.41
10,1.55,3.61,-6.86
20,2.03,3.13,-4.74
30,2.16,2.63,-2.22
40,2.24,3.06,0.72
50,2.35,3.28,2.92
60,2.12,3.47,5.04
70,1.89,4.03,6.8
80,1.58,4.1,7.86
90,1.13,4.25,8.75
100,0.61,4.44,9.83
110,0.46,4.88,10.81
120,0.25,4.92,11.95
130,0.05,4.83,13.49
140,0.49,5.32,15.78
150,1.58,5.63,17.81
160,2.56,5.6,19.8
170,3.53,6.17,20.93
180,3.78,5.17,20.58
190,3.63,3.25,18.68
200,3.82,0.6,14.7
210,4.54,-2.95,8.39
220,5.64,-7.42,-0.09
230,6.66,-10.67,-10.13
240,6.65,-11.49,-22.03
250,3.84,-11.41,-36.55
260,-4.98,-10.87,-50.99
270,-16.53,-8.71,-58.17
280,-23.77,-4.76,-53.09
290,-20.37,-2.28,-42.35
300,-13.69,-1.01,-30.76
310,-7.75,1.04,-21.46
320,-3.43,3.18,-15.84
330,-0.9,4.81,-12.85
340,-0.25,5.46,-10.69
350,1.56,6.99,-9.61
360,2.2,6.08,-8.72
370,2.07,5.37,-7.46
380,1.88,4.79,-6.23
390,1.9,4.16,-5.03
400,2.02,3.72,-3.44
410,2.1,3.47,-1.53
420,2.19,3.38,0.34
430,2.16,3.43,2.09
440,2.05,3.57,3.64
450,2.05,3.78,4.92
460,2.11,3.91,6.03
470,2.31,4.13,7.06
480,2.33,4.39,8.06
490,2.38,4.58,8.97
500,2.3,4.77,10.13
510,2.15,4.88,12.04
520,2.25,4.99,15.14
530,3.19,5.45,18.93
540,4.55,5.82,22.42
550,5.49,5.88,25.1
560,5.32,4.75,24.98
570,4.28,1.94,22.0
580,3.37,-1.43,16.85
590,3.22,-5.57,10.01
600,4.43,-10.71,-0.03
610,6.61,-14.52,-14.68
620,1.62,-15.43,-29.27
630,-8.09,-13.35,-46.12
640,-21.24,-13.78,-58.94
650,-30.4,-8.02,-57.51
660,-27.46,-4.31,-47.59
670,-19.08,-2.88,-35.86
680,-11.47,-0.41,-24.85
690,-5.45,2.33,-17.57
700,-1.4,4.74,-13.19
710,0.25,5.86,-10.55
720,1.56,7.78,-8.15
730,2.48,7.56,-7.47
740,2.0,6.56,-6.7
750,1.44,5.84,-6.34
760,1.04,5.08,-6.02
770,0.86,4.46,-5.07
780,0.92,4.05,-3.46
790,1.06,3.8,-1.62
800,1.02,3.63,0.28
810,0.89,3.51,2.12
820,1.17,3.85,3.88
830,1.59,4.0,5.13
840,1.78,4.03,6.29
850,2.08,4.34,7.34
860,2.28,4.45,8.3
870,2.41,4.62,9.11
880,2.5,4.9,9.85
890,2.54,5.18,10.74
900,2.44,5.28,12.52
910,2.73,5.35,15.08
920,3.61,5.52,17.66
930,4.64,5.61,19.79
940,5.18,5.39,21.41
950,5.06,4.3,21.52
960,4.25,1.59,19.27
970,4.05,-2.43,13.89
980,4.55,-7.04,5.75
990,5.83,-11.86,-5.8
1000,5.15,-14.51,-18.02
