timestamp,x,y,z
0,1.1,0.96,-2.27
10,1.31,0.74,-3.51
20,1.72,0.17,-6.17
30,2.41,-0.49,-10.46
40,3.23,-0.75,-15.38
50,3.9,-0.84,-19.5
60,4.36,-1.05,-22.46
70,5.11,-1.43,-25.26
80,5.8,-2.3,-27.15
90,6.42,-3.31,-27.73
100,6.46,-4.0,-26.44
110,5.47,-4.03,-23.93
120,3.7,-3.44,-21.14
130,1.82,-2.36,-18.41
140,0.29,-1.57,-15.56
150,-0.8,-0.97,-12.48
160,-1.4,-0.67,-9.78
170,-1.82,-0.66,-6.32
180,-2.36,-0.51,-2.45
190,-3.17,0.06,1.7
200,-4.15,0.23,6.78
210,-5.31,-0.06,11.97
220,-5.64,-1.27,17.24
230,-4.33,-2.65,24.27
240,-1.07,-4.73,29.92
250,3.22,-5.54,35.22
260,7.15,-5.94,39.78
270,12.09,-6.24,42.4
280,14.33,-6.27,43.27
290,14.15,-4.72,38.42
300,11.07,-1.37,30.92
310,7.63,1.24,25.27
320,4.36,2.85,21.12
330,1.98,4.16,18.34
340,0.54,5.27,17.04
350,-0.29,5.75,16.79
360,-0.48,5.52,16.39
370,-0.24,5.1,16.05
380,0.16,4.24,15.36
390,0.6,3.36,13.68
400,0.84,2.81,11.48
410,0.98,2.28,9.07
420,0.72,1.89,6.99
430,0.63,1.88,4.81
440,0.79,1.72,2.66
450,0.85,1.25,1.03
460,1.05,0.92,-0.4
470,1.27,0.84,-1.64
480,1.54,0.78,-2.65
490,1.87,0.71,-3.46
500,2.08,0.55,-3.95
510,2.26,0.45,-4.46
520,2.3,0.31,-5.73
530,2.62,0.0,-8.4
540,3.58,-1.02,-13.02
550,4.85,-1.8,-18.0
560,5.9,-2.75,-21.01
570,6.96,-3.5,-23.34
580,7.87,-4.32,-25.35
590,8.3,-5.26,-26.84
600,7.97,-5.61,-27.37
610,6.66,-5.22,-26.39
620,4.46,-4.52,-23.7
630,2.16,-3.28,-20.09
640,0.02,-1.6,-16.07
650,-1.66,-0.15,-12.42
660,-2.7,0.72,-8.64
670,-2.82,0.92,-5.89
680,-2.24,0.92,-2.89
690,-1.2,0.48,1.57
700,-1.42,-0.21,6.79
710,-3.51,-0.11,12.26
720,-5.65,0.4,17.47
730,-5.75,-0.42,22.1
740,-3.17,-3.56,26.65
750,1.44,-5.83,28.99
760,5.95,-7.14,33.48
770,8.67,-7.01,39.72
780,11.21,-7.03,45.4
790,11.75,-5.64,45.08
800,12.38,-4.13,40.33
810,10.41,-3.05,33.9
820,7.04,-1.26,25.55
830,4.55,0.34,20.35
840,2.55,1.59,17.12
850,1.45,2.37,14.13
860,0.66,2.86,11.49
870,0.1,3.38,9.44
880,-0.46,3.7,7.92
890,-1.41,3.69,7.04
900,-1.79,3.91,5.32
910,-2.64,3.79,4.37
920,-2.91,3.79,2.45
930,-3.36,3.96,1.47
940,-3.51,3.86,0.89
950,-3.4,3.76,-0.25
960,-3.1,3.37,-1.53
970,-2.48,2.91,-3.58
980,-1.52,2.42,-6.87
990,-0.3,1.76,-10.09
1000,0.77,1.14,-12.45
