timestamp,x,y,z
0,-3.66,-0.4,7.84
10,-5.77,0.56,11.56
20,-7.9,1.1,15.0
30,-8.44,0.2,18.33
40,-6.28,-2.31,21.89
50,-1.77,-5.21,24.73
60,3.8,-6.82,28.93
70,9.3,-7.28,35.34
80,14.46,-8.61,36.65
90,18.76,-9.41,32.69
100,20.49,-9.54,28.57
110,19.75,-8.76,26.03
120,18.56,-7.45,23.8
130,16.66,-6.12,23.32
140,14.65,-4.9,22.81
150,12.83,-3.79,21.16
160,11.43,-2.93,19.31
170,9.72,-2.37,18.48
180,8.45,-1.96,17.37
190,7.79,-1.5,16.32
200,7.48,-1.36,15.56
210,7.49,-1.39,14.89
220,7.36,-1.62,14.3
230,6.95,-1.84,13.55
240,6.12,-1.91,12.57
250,5.32,-1.95,11.2
260,4.64,-2.16,9.32
270,4.08,-2.36,7.33
280,3.7,-2.52,4.93
290,3.48,-2.79,2.18
300,3.22,-2.94,-0.42
310,2.6,-2.49,-2.03
320,1.36,-1.66,-2.64
330,-0.27,-0.79,-3.01
340,-1.5,-0.39,-4.71
350,-1.94,-0.48,-8.68
360,-2.05,-0.89,-13.62
370,-2.13,-1.23,-19.23
380,-1.7,-1.44,-23.41
390,-1.13,-1.81,-25.26
400,-0.83,-3.18,-27.08
410,-0.36,-3.32,-29.48
420,-0.53,-3.4,-28.72
430,-0.65,-3.11,-26.66
440,-1.09,-2.65,-24.45
450,-2.22,-1.99,-21.5
460,-3.3,-1.31,-18.77
470,-4.01,-0.53,-16.09
480,-3.94,-0.27,-13.28
490,-3.37,-0.34,-10.84
500,-2.31,-0.65,-8.61
510,-1.35,-1.03,-6.03
520,-0.63,-1.28,-3.01
530,-0.23,-1.67,-0.7
540,-0.71,-1.9,1.35
550,-1.8,-1.41,3.95
560,-3.28,-0.74,8.61
570,-4.09,-0.74,14.94
580,-3.07,-1.07,21.55
590,0.62,-2.34,27.03
600,5.82,-3.92,28.9
610,11.43,-5.22,29.56
620,15.41,-5.74,30.24
630,16.97,-4.98,29.89
640,16.28,-3.14,27.39
650,14.34,-1.37,24.78
660,12.27,0.14,22.69
670,10.36,1.66,20.89
680,8.94,3.2,19.18
690,7.82,4.44,17.88
700,6.85,5.29,16.74
710,5.89,5.87,15.66
720,4.92,6.22,14.48
730,4.09,6.31,13.21
740,3.51,6.26,11.78
750,3.14,6.29,10.72
760,2.69,6.34,10.4
770,2.22,6.46,10.58
780,2.0,6.54,10.74
790,1.75,6.42,10.97
800,1.45,6.36,11.32
810,1.12,6.18,11.71
820,0.86,6.08,12.19
830,1.25,6.09,12.16
840,2.03,5.66,11.87
850,2.74,5.02,11.53
860,3.34,4.58,10.72
870,3.28,4.44,9.76
880,2.67,4.59,8.76
890,1.92,4.81,7.48
900,1.24,5.12,6.31
910,0.84,5.25,5.14
920,0.65,5.17,3.7
930,0.44,4.8,2.41
940,0.1,4.6,1.58
950,-0.34,4.42,0.96
960,-0.5,4.5,-0.67
970,-0.61,4.39,-3.41
980,-0.62,4.19,-6.81
990,-0.66,4.09,-10.01
1000,-1.14,3.54,-12.52
