timestamp,x,y,z
0,-2.55,2.04,-59.74
10,-2.64,5.58,-50.13
20,-4.85,6.79,-38.9
30,-7.66,6.47,-29.89
40,-10.24,5.43,-24.38
50,-11.88,4.32,-21.71
60,-12.15,3.41,-20.58
70,-11.28,2.67,-19.63
80,-10.01,2.13,-17.97
90,-8.65,1.79,-15.28
100,-7.16,1.49,-11.85
110,-5.58,1.15,-8.17
120,-4.05,1.14,-4.87
130,-3.05,1.09,-1.92
140,-2.73,1.11,0.56
150,-2.94,1.51,2.43
160,-3.52,2.09,3.76
170,-4.23,2.45,4.76
180,-4.48,2.37,5.49
190,-4.33,1.62,6.23
200,-3.4,0.29,7.37
210,-1.92,-1.3,8.88
220,-0.21,-3.31,10.64
230,1.81,-5.55,13.34
240,4.52,-7.07,18.79
250,8.4,-6.64,27.78
260,13.24,-5.2,36.4
270,16.93,-4.54,43.54
280,16.56,-5.81,44.72
290,12.98,-7.22,39.92
300,9.08,-9.54,32.17
310,5.77,-11.65,24.96
320,3.41,-12.79,19.14
330,2.25,-13.34,14.07
340,1.7,-13.33,10.04
350,1.04,-13.18,6.78
360,-0.02,-13.36,4.16
370,-1.27,-14.16,0.79
380,-3.02,-15.49,-5.15
390,-4.25,-16.39,-15.63
400,-1.77,-15.56,-34.02
410,-2.18,-10.6,-54.94
420,-4.17,-3.84,-67.0
430,-3.56,1.71,-66.11
440,-2.41,4.36,-56.4
450,-2.26,5.62,-43.97
460,-3.54,6.71,-32.71
470,-6.3,6.94,-24.95
480,-9.0,5.79,-20.71
490,-10.53,4.22,-18.97
500,-10.77,3.41,-18.39
510,-10.37,2.66,-17.67
520,-9.21,2.14,-16.09
530,-7.87,2.06,-13.87
540,-6.41,2.01,-11.09
550,-4.83,1.93,-8.16
560,-3.39,1.79,-5.21
570,-2.21,1.6,-2.47
580,-1.35,1.44,0.11
590,-0.84,1.64,2.43
600,-0.56,2.09,4.54
610,-0.44,2.44,6.71
620,-0.32,2.58,8.84
630,-0.13,2.46,11.08
640,0.3,2.04,13.32
650,1.14,1.53,15.92
660,2.28,1.19,18.83
670,3.12,0.85,21.83
680,4.01,0.78,24.24
690,4.77,0.81,25.93
700,5.53,0.8,26.95
710,6.09,0.53,27.12
720,6.1,-0.04,26.25
730,5.45,-0.89,24.36
740,4.69,-1.67,22.14
750,4.2,-2.49,19.67
760,3.68,-3.44,17.14
770,2.95,-4.48,14.61
780,2.07,-5.54,11.88
790,0.96,-6.7,9.14
800,-0.33,-7.93,6.6
810,-1.51,-9.52,3.63
820,-2.48,-11.13,-0.85
830,-3.19,-12.57,-7.67
840,-0.86,-12.36,-18.93
850,1.61,-9.68,-37.88
860,-2.58,-6.17,-54.17
870,-5.92,-1.15,-57.77
880,-8.22,2.13,-53.17
890,-9.96,2.01,-43.7
900,-10.57,2.1,-33.86
910,-9.85,3.58,-26.59
920,-9.49,4.3,-22.06
930,-9.87,3.81,-19.46
940,-10.43,3.15,-17.98
950,-10.55,2.72,-16.88
960,-9.99,2.8,-15.99
970,-9.01,2.97,-15.0
980,-7.84,2.89,-13.4
990,-6.48,2.62,-11.1
1000,-5.07,2.27,-8.6
