timestamp,x,y,z
0,-1.04,26.72,1.5
10,-1.89,30.55,4.38
20,-4.07,32.37,10.09
30,-6.25,32.86,18.26
40,-6.84,31.87,26.66
50,-6.62,28.72,32.37
60,-5.86,23.88,35.02
70,-5.04,20.04,35.88
80,-4.09,16.24,32.7
90,-3.06,12.99,27.07
100,-2.26,9.9,21.17
110,-2.34,6.12,16.46
120,-3.15,0.91,12.91
130,-3.71,-5.17,9.95
140,-3.33,-11.07,6.87
150,-2.98,-16.74,2.84
160,-4.08,-21.5,-1.86
170,-7.27,-24.55,-8.17
180,-11.93,-25.15,-16.33
190,-16.21,-22.26,-26.83
200,-15.56,-15.65,-39.43
210,-4.96,-6.1,-49.26
220,12.61,5.31,-50.97
230,28.85,12.72,-43.83
240,32.1,12.03,-31.99
250,21.79,4.93,-22.99
260,7.86,-3.02,-19.45
270,-3.84,-8.73,-19.06
280,-10.3,-10.78,-18.42
290,-11.5,-9.74,-15.59
300,-9.63,-7.09,-10.59
310,-6.73,-3.35,-5.51
320,-3.73,0.23,-2.52
330,-0.99,3.64,-1.61
340,1.67,6.89,-1.85
350,3.87,9.82,-2.44
360,5.01,12.23,-3.0
370,5.64,14.17,-3.41
380,5.69,15.7,-3.57
390,5.26,16.76,-3.99
400,4.71,18.05,-4.39
410,4.77,20.21,-3.56
420,4.4,22.89,-0.77
430,2.61,24.59,3.61
440,0.19,24.29,9.24
450,-2.76,22.91,16.28
460,-6.39,20.72,24.16
470,-9.91,18.15,31.68
480,-12.57,15.53,37.46
490,-12.88,13.02,41.42
500,-10.9,11.2,43.08
510,-7.6,8.85,41.34
520,-5.91,5.04,36.12
530,-6.05,0.33,28.94
540,-7.05,-5.03,21.99
550,-8.29,-11.22,15.64
560,-9.68,-18.42,9.5
570,-10.69,-26.44,2.05
580,-11.44,-32.97,-8.12
590,-13.2,-35.57,-21.59
600,-17.65,-35.64,-41.22
610,-29.22,-30.44,-66.21
620,-30.22,-18.16,-78.45
630,-8.05,-1.67,-78.45
640,16.4,4.56,-55.85
650,34.07,5.09,-25.59
660,34.52,2.68,-1.95
670,22.03,-4.3,4.36
680,8.69,-9.8,-3.01
690,-1.69,-11.0,-13.55
700,-9.07,-11.71,-17.8
710,-12.23,-10.51,-12.9
720,-11.56,-7.82,-6.37
730,-9.01,-4.11,-2.74
740,-6.85,-0.4,-2.1
750,-6.35,2.72,-2.8
760,-7.01,6.55,-3.46
770,-8.11,11.72,-1.85
780,-8.13,16.85,1.43
790,-7.0,20.25,4.96
800,-7.03,21.37,9.33
810,-9.2,22.36,14.7
820,-12.5,23.23,21.09
830,-15.79,23.3,28.12
840,-17.47,21.57,33.44
850,-16.3,19.02,36.72
860,-12.85,16.57,38.96
870,-8.57,14.38,40.41
880,-5.82,10.83,40.12
890,-5.52,5.73,38.16
900,-6.81,-0.75,35.15
910,-7.69,-7.61,30.1
920,-7.88,-15.08,21.96
930,-7.89,-23.16,10.94
940,-8.19,-31.12,-2.16
950,-9.86,-36.39,-16.18
960,-10.92,-35.99,-31.93
970,-14.73,-30.05,-53.46
980,-28.9,-21.28,-78.45
990,-31.1,-13.56,-78.45
1000,-5.91,-3.41,-62.72
