timestamp,x,y,z
0,6.47,5.25,-9.58
10,4.38,4.26,-7.24
20,3.36,3.51,-4.35
30,3.21,2.51,-1.3
40,2.95,0.61,2.38
50,1.4,-1.91,7.92
60,-1.43,-4.04,15.84
70,-4.7,-4.36,25.18
80,-6.71,-4.72,34.18
90,-9.43,-4.46,39.07
100,-10.28,-4.85,38.63
110,-9.85,-4.65,35.34
120,-8.13,-3.88,30.93
130,-5.77,-2.87,26.56
140,-3.95,-1.74,22.61
150,-3.31,-0.71,18.83
160,-3.48,0.3,15.31
170,-4.04,1.46,12.06
180,-4.46,2.4,8.23
190,-4.97,3.36,2.73
200,-5.64,4.15,-5.71
210,-7.1,4.74,-19.36
220,-9.75,4.6,-33.67
230,-9.93,5.72,-42.56
240,-4.44,8.6,-42.23
250,3.48,10.88,-35.5
260,10.01,12.0,-27.17
270,13.23,12.03,-20.16
280,13.13,10.75,-14.88
290,11.12,9.0,-11.39
300,8.52,7.19,-9.39
310,6.37,5.64,-7.89
320,5.11,4.56,-6.28
330,4.5,3.96,-4.55
340,4.07,3.47,-2.89
350,3.56,2.87,-1.34
360,3.05,2.2,0.16
370,2.59,1.73,1.74
380,2.15,1.47,3.43
390,1.82,1.35,4.93
400,1.41,1.26,6.22
410,0.88,1.36,7.27
420,0.31,1.42,8.06
430,-0.43,1.51,8.59
440,-1.17,1.59,8.84
450,-1.86,1.64,8.94
460,-2.47,1.6,9.0
470,-2.96,1.59,9.11
480,-3.19,1.79,9.33
490,-3.28,2.15,9.41
500,-3.14,2.85,9.5
510,-2.68,3.69,9.29
520,-2.22,4.42,8.97
530,-1.75,4.8,8.69
540,-1.42,5.11,8.55
550,-1.09,5.55,8.81
560,-0.82,5.88,9.49
570,-0.74,6.34,10.61
580,-1.04,6.95,12.11
590,-2.09,7.35,13.88
600,-3.66,7.5,15.7
610,-5.16,7.53,17.34
620,-6.09,7.44,18.69
630,-6.14,7.3,19.79
640,-5.39,7.82,19.87
650,-4.6,8.16,18.88
660,-3.74,8.68,17.52
670,-2.93,9.27,15.29
680,-2.37,9.72,13.2
690,-2.07,9.86,11.69
700,-1.91,9.72,10.67
710,-1.82,9.28,10.05
720,-1.64,8.54,9.61
730,-1.44,7.65,9.45
740,-1.31,6.55,9.63
750,-1.32,5.29,10.07
760,-1.3,4.12,10.74
770,-1.24,3.15,11.71
780,-1.15,2.37,12.84
790,-1.16,1.36,13.63
800,-1.07,0.32,14.01
810,-1.02,-0.66,14.13
820,-1.19,-1.76,13.92
830,-1.39,-2.92,13.56
840,-1.52,-3.74,13.31
850,-1.53,-4.19,13.11
860,-1.41,-4.42,12.63
870,-1.25,-4.64,11.67
880,-1.14,-4.85,10.23
890,-0.95,-4.98,8.55
900,-0.86,-5.11,6.76
910,-0.8,-5.3,4.93
920,-0.51,-5.16,3.3
930,-0.23,-4.86,1.95
940,-0.3,-4.51,0.93
950,-0.71,-4.21,0.26
960,-0.97,-4.23,-0.42
970,-0.52,-4.81,-1.62
980,1.0,-6.08,-4.0
990,3.03,-7.39,-8.54
1000,4.32,-7.87,-15.57
