timestamp,x,y,z
0,-0.22,-9.11,-23.26
10,0.77,-9.82,-28.99
20,1.53,-8.43,-28.15
30,1.85,-7.58,-25.52
40,2.71,-7.7,-26.5
50,2.22,-7.61,-25.66
60,1.58,-7.25,-24.71
70,-0.04,-6.62,-21.81
80,-1.13,-5.66,-18.95
90,-2.15,-4.38,-15.9
100,-3.06,-2.96,-13.27
110,-3.58,-1.89,-10.98
120,-3.61,-1.19,-9.01
130,-3.01,-1.29,-7.99
140,-2.34,-1.54,-8.1
150,-2.48,-1.57,-7.46
160,-3.26,-1.12,-4.95
170,-3.97,-1.02,-1.68
180,-5.56,-1.87,4.97
190,-5.86,-1.78,13.63
200,-4.53,-1.26,22.52
210,-0.38,-3.13,26.61
220,7.02,-6.22,27.11
230,13.14,-8.04,35.64
240,16.85,-6.91,43.94
250,18.22,-4.98,45.22
260,17.2,-3.25,38.55
270,14.59,-0.9,29.98
280,12.21,1.12,24.38
290,10.52,2.42,20.81
300,9.15,3.67,18.41
310,7.95,4.51,16.39
320,6.65,4.9,15.27
330,5.53,5.0,14.27
340,4.64,4.78,12.73
350,3.7,4.48,10.92
360,2.77,4.27,8.8
370,2.19,3.93,6.44
380,1.89,3.54,4.4
390,1.6,3.07,2.9
400,1.28,2.44,1.17
410,0.92,2.15,-1.18
420,0.27,1.81,-3.14
430,-0.33,1.52,-4.85
440,-0.58,1.48,-6.86
450,-0.66,1.49,-9.21
460,-0.53,0.86,-12.11
470,-0.17,0.14,-15.76
480,0.11,-0.95,-19.12
490,0.41,-1.51,-22.79
500,0.86,-0.6,-24.48
510,0.26,-3.02,-23.58
520,1.85,-1.87,-28.45
530,1.54,-2.47,-27.28
540,1.62,-1.3,-26.24
550,1.88,-0.88,-22.75
560,1.42,-0.67,-18.67
570,1.41,-0.49,-15.68
580,1.08,-0.54,-12.93
590,1.51,-0.52,-11.74
600,1.86,-0.84,-9.74
610,1.48,-1.13,-6.19
620,1.04,-2.24,-3.47
630,1.05,0.4,-2.91
640,-0.36,0.91,1.07
650,-1.83,1.36,3.92
660,-3.33,2.06,6.55
670,-4.81,3.2,10.13
680,-6.12,3.13,15.08
690,-5.32,0.25,17.19
700,-0.52,-3.94,16.3
710,9.91,-9.86,11.65
720,13.57,-11.29,25.89
730,20.19,-10.94,38.48
740,26.45,-14.45,38.24
750,28.48,-12.86,27.17
760,24.6,-8.66,20.2
770,19.35,-5.01,14.87
780,16.98,-2.78,13.84
790,15.0,-1.91,14.12
800,13.16,-0.76,14.22
810,11.62,0.36,15.79
820,10.94,0.57,17.81
830,11.2,0.08,18.53
840,11.74,-1.09,18.5
850,12.56,-3.09,14.82
860,12.4,-1.64,13.02
870,10.94,-2.15,12.57
880,9.98,-2.54,11.0
890,8.93,-2.79,7.45
900,7.04,-2.25,4.54
910,4.87,-1.44,2.88
920,3.28,-0.71,1.02
930,1.87,0.4,-2.04
940,0.48,1.7,-5.09
950,-0.6,3.4,-6.67
960,-1.64,4.67,-6.29
970,-2.44,4.71,-7.67
980,-2.12,4.7,-9.77
990,-1.6,3.95,-12.77
1000,-0.25,3.2,-16.01
