timestamp,x,y,z
0,-0.17,-0.87,10.51
10,-0.27,-1.22,11.01
20,-0.41,-1.59,11.55
30,-0.88,-2.04,12.23
40,-1.53,-2.63,12.94
50,-2.14,-3.08,13.71
60,-2.54,-3.56,14.48
70,-2.84,-4.08,15.18
80,-3.14,-3.85,16.1
90,-3.34,-3.91,16.85
100,-3.6,-4.12,17.38
110,-3.83,-4.02,17.89
120,-4.01,-4.19,18.15
130,-4.17,-4.17,18.33
140,-4.25,-4.02,18.53
150,-4.19,-4.08,18.61
160,-4.2,-4.16,18.64
170,-4.19,-3.96,18.5
180,-3.9,-3.88,17.8
190,-3.48,-3.77,16.73
200,-2.95,-3.67,15.46
210,-2.27,-3.46,14.03
220,-1.66,-3.29,12.59
230,-1.04,-2.79,11.42
240,-0.47,-2.08,10.5
250,-0.17,-1.49,9.54
260,-0.06,-0.91,8.54
270,-0.13,-0.53,7.45
280,-0.26,-0.23,6.29
290,-0.51,0.01,5.04
300,-0.95,-0.02,3.99
310,-1.58,0.04,3.19
320,-2.06,-0.06,2.59
330,-2.25,-0.36,2.08
340,-1.52,-0.48,1.25
350,-0.09,-0.17,-0.03
360,1.42,0.19,-1.93
370,2.87,1.1,-4.6
380,3.69,2.43,-7.66
390,3.92,3.6,-11.41
400,3.19,3.98,-15.39
410,1.66,3.57,-18.43
420,-0.25,3.79,-20.17
430,-1.67,4.58,-20.58
440,-2.15,5.19,-20.09
450,-2.04,5.64,-19.42
460,-1.64,5.77,-19.08
470,-1.22,5.67,-19.29
480,-0.56,5.85,-19.68
490,0.32,6.08,-20.07
500,0.92,6.33,-20.44
510,1.11,6.41,-20.68
520,0.96,6.4,-20.5
530,0.78,6.42,-19.9
540,0.91,6.59,-19.01
550,1.47,6.66,-18.11
560,2.37,6.68,-17.4
570,3.35,6.98,-16.9
580,3.97,7.25,-16.63
590,3.91,6.95,-16.15
600,3.35,6.14,-15.23
610,2.57,5.06,-13.83
620,1.89,4.13,-12.1
630,1.4,3.34,-10.16
640,1.12,2.51,-8.18
650,1.01,1.68,-6.12
660,0.86,0.93,-4.11
670,0.64,0.17,-2.24
680,0.36,-0.46,-0.5
690,-0.09,-1.11,1.28
700,-0.38,-1.44,3.7
710,-0.78,-0.88,6.27
720,-0.77,-0.38,8.06
730,-0.41,-0.43,8.97
740,-0.28,-0.89,9.44
750,-0.2,-1.5,9.55
760,-0.29,-2.35,9.79
770,-0.49,-3.08,10.3
780,-0.88,-4.17,10.84
790,-1.31,-5.55,11.53
800,-1.76,-5.98,12.59
810,-2.11,-5.83,13.88
820,-2.41,-6.32,15.11
830,-2.66,-6.56,16.09
840,-2.94,-6.85,17.3
850,-3.03,-7.6,18.36
860,-3.14,-7.73,19.64
870,-3.16,-8.14,20.99
880,-3.17,-8.29,22.52
890,-3.4,-8.19,23.59
900,-3.57,-8.15,23.98
910,-3.53,-8.24,23.25
920,-3.17,-8.71,21.5
930,-2.79,-9.25,19.36
940,-2.35,-9.6,17.23
950,-1.82,-9.65,15.16
960,-1.36,-9.32,13.51
970,-0.82,-9.27,11.97
980,-0.52,-9.32,10.62
990,-0.55,-8.53,9.18
1000,-0.96,-7.61,7.66
