timestamp,x,y,z
0,-9.79,-19.01,-15.23
10,-9.68,-19.44,-17.67
20,-9.98,-19.51,-21.16
30,-10.86,-19.45,-24.88
40,-12.06,-19.41,-29.37
50,-13.18,-19.46,-33.45
60,-14.25,-19.83,-36.38
70,-16.09,-19.58,-39.06
80,-18.25,-18.42,-43.32
90,-19.45,-17.2,-47.57
100,-19.61,-16.27,-48.95
110,-19.05,-16.31,-45.27
120,-17.52,-17.1,-38.12
130,-15.35,-18.37,-30.26
140,-12.92,-19.86,-23.63
150,-10.21,-20.92,-19.65
160,-7.55,-21.54,-18.0
170,-5.27,-21.94,-17.94
180,-3.47,-22.65,-17.73
190,-1.84,-24.1,-16.64
200,-0.75,-26.08,-15.07
210,-0.23,-27.94,-13.27
220,-0.24,-30.32,-9.95
230,-0.32,-33.14,-5.14
240,-0.02,-35.79,0.54
250,1.98,-37.97,7.62
260,5.06,-37.76,18.6
270,6.11,-34.72,30.24
280,8.17,-31.79,36.59
290,12.16,-28.11,35.36
300,16.33,-24.91,30.78
310,18.3,-23.18,27.0
320,18.61,-22.11,25.12
330,20.27,-19.04,26.06
340,21.44,-15.48,33.94
350,19.9,-10.25,44.09
360,16.98,-4.17,50.23
370,13.02,-0.47,51.93
380,8.89,1.3,49.09
390,5.76,1.08,42.36
400,4.28,-0.72,33.78
410,4.37,-2.63,26.0
420,5.41,-4.01,21.06
430,6.39,-5.09,19.15
440,6.83,-6.13,19.25
450,6.59,-6.9,20.0
460,6.27,-7.73,20.87
470,5.45,-8.62,21.16
480,4.06,-9.67,19.99
490,2.61,-10.23,16.92
500,1.95,-10.27,13.75
510,1.62,-10.24,10.97
520,1.33,-9.93,8.52
530,0.73,-9.06,6.62
540,-0.14,-8.08,4.87
550,-0.94,-7.19,3.06
560,-1.44,-6.27,1.08
570,-1.6,-5.36,-0.76
580,-1.64,-4.56,-2.1
590,-1.75,-4.02,-3.13
600,-1.97,-3.82,-4.59
610,-2.38,-3.49,-6.45
620,-3.18,-3.12,-8.71
630,-4.54,-2.61,-11.9
640,-5.94,-1.81,-16.56
650,-7.15,-0.94,-22.25
660,-8.49,0.08,-27.68
670,-10.13,1.05,-32.01
680,-11.84,1.79,-35.36
690,-12.91,2.23,-37.61
700,-13.34,2.09,-38.59
710,-13.55,2.06,-39.01
720,-13.5,2.29,-38.79
730,-13.01,2.5,-37.09
740,-12.13,2.58,-33.49
750,-10.67,2.3,-28.36
760,-8.88,1.67,-22.85
770,-7.06,0.97,-17.91
780,-5.47,0.29,-14.18
790,-4.31,-0.45,-11.5
800,-3.7,-1.16,-9.85
810,-3.24,-2.01,-8.67
820,-2.75,-3.27,-7.47
830,-2.13,-4.69,-5.91
840,-1.56,-6.03,-3.88
850,-1.08,-7.25,-1.54
860,-0.54,-8.41,1.32
870,0.42,-9.3,4.27
880,3.14,-9.7,7.78
890,5.99,-9.33,11.59
900,8.53,-8.99,13.92
910,11.11,-9.19,15.45
920,13.77,-9.63,17.39
930,17.09,-9.37,20.61
940,21.65,-10.66,24.61
950,27.24,-11.43,26.65
960,31.01,-10.04,26.97
970,31.53,-8.38,26.74
980,29.68,-7.07,24.09
990,26.98,-5.93,19.15
1000,23.07,-4.72,14.64
