timestamp,x,y,z
0,-5.22,-1.33,-5.66
10,-4.58,-1.84,-5.56
20,-4.22,-2.54,-5.22
30,-4.12,-3.19,-4.89
40,-4.12,-3.9,-4.75
50,-3.96,-4.58,-4.47
60,-3.45,-5.21,-4.16
70,-2.74,-6.09,-3.87
80,-2.19,-6.9,-3.44
90,-1.92,-7.49,-2.76
100,-1.78,-8.01,-1.98
110,-1.57,-8.46,-1.3
120,-1.44,-8.88,-0.75
130,-1.57,-9.23,-0.39
140,-1.97,-9.5,-0.32
150,-2.61,-9.66,-0.76
160,-3.17,-10.45,-1.26
170,-3.94,-12.0,-1.33
180,-5.18,-13.87,-0.74
190,-6.87,-15.54,0.06
200,-9.01,-17.07,1.33
210,-12.62,-17.58,4.3
220,-16.29,-16.42,7.57
230,-19.52,-14.77,10.93
240,-21.51,-12.36,13.91
250,-22.3,-10.89,17.11
260,-20.65,-11.54,19.72
270,-16.66,-13.01,20.53
280,-11.71,-14.78,20.49
290,-7.82,-14.65,19.88
300,-4.62,-16.33,20.61
310,-3.21,-17.69,23.91
320,-4.41,-17.17,27.79
330,-7.98,-15.71,31.3
340,-10.92,-13.18,32.47
350,-12.5,-10.81,31.88
360,-12.84,-9.17,30.53
370,-12.53,-8.1,29.87
380,-11.61,-7.36,29.67
390,-10.17,-7.55,29.46
400,-8.42,-8.24,28.81
410,-6.73,-8.97,27.48
420,-5.5,-9.13,25.63
430,-4.82,-8.99,23.68
440,-4.56,-8.9,21.96
450,-4.51,-8.68,20.68
460,-4.73,-8.58,19.61
470,-5.1,-8.43,18.43
480,-5.47,-7.91,17.18
490,-5.74,-7.42,16.34
500,-5.96,-6.92,15.97
510,-6.02,-6.66,16.17
520,-5.98,-6.78,16.63
530,-5.65,-6.05,16.77
540,-5.46,-5.34,16.15
550,-5.14,-5.03,15.26
560,-4.98,-5.04,14.97
570,-4.81,-5.11,15.47
580,-4.83,-5.26,16.29
590,-4.97,-5.33,16.76
600,-5.25,-5.3,16.44
610,-5.76,-5.31,15.73
620,-6.45,-5.36,15.11
630,-7.52,-5.8,15.13
640,-8.05,-5.97,14.32
650,-8.03,-5.7,13.33
660,-7.8,-5.41,12.74
670,-7.47,-4.99,12.08
680,-7.26,-4.86,11.04
690,-7.07,-4.9,9.98
700,-7.09,-4.88,9.17
710,-7.08,-4.94,8.26
720,-7.02,-5.11,7.41
730,-6.88,-5.06,6.49
740,-6.69,-4.81,5.79
750,-6.37,-4.3,5.07
760,-5.96,-3.96,4.57
770,-5.61,-3.86,4.31
780,-5.37,-3.85,3.81
790,-5.12,-3.92,3.11
800,-4.85,-3.94,2.33
810,-4.67,-3.96,1.44
820,-4.53,-4.13,0.83
830,-4.29,-4.34,0.39
840,-4.17,-4.48,0.06
850,-4.19,-4.7,-0.13
860,-4.24,-4.88,-0.43
870,-4.32,-4.94,-0.81
880,-4.58,-5.17,-1.05
890,-4.84,-5.5,-1.47
900,-5.18,-5.77,-1.91
910,-5.6,-6.0,-2.22
920,-6.2,-6.22,-2.37
930,-6.89,-6.68,-2.34
940,-7.56,-7.27,-2.26
950,-8.12,-7.85,-2.21
960,-8.82,-8.06,-2.09
970,-9.62,-8.18,-2.08
980,-10.33,-8.03,-1.76
990,-10.92,-8.1,-1.2
1000,-11.45,-9.39,-1.1
