timestamp,x,y,z
0,6.57,-5.66,-10.71
10,10.32,-6.38,-12.02
20,15.9,-6.16,-13.94
30,22.01,-5.19,-16.73
40,26.7,-3.92,-19.74
50,28.2,-2.26,-22.79
60,26.73,-1.27,-23.52
70,24.0,-2.14,-22.41
80,21.72,-3.54,-20.17
90,20.84,-4.03,-17.25
100,21.32,-3.97,-14.72
110,22.27,-3.78,-13.2
120,23.19,-3.39,-13.03
130,23.88,-2.75,-13.82
140,24.06,-2.33,-14.33
150,23.65,-1.85,-14.43
160,22.69,-1.19,-14.43
170,21.13,-1.24,-14.23
180,19.21,-0.4,-13.8
190,17.07,-0.01,-13.24
200,14.96,0.1,-13.0
210,13.26,0.51,-12.91
220,11.99,0.96,-12.78
230,11.06,1.24,-12.69
240,10.33,1.4,-12.64
250,9.63,1.39,-12.64
260,8.99,1.29,-12.5
270,8.42,1.02,-12.22
280,7.64,0.59,-11.62
290,6.85,0.04,-10.83
300,6.08,-0.25,-9.8
310,5.59,-0.45,-8.52
320,5.3,-0.28,-7.31
330,4.89,-0.5,-6.35
340,4.41,-0.52,-5.76
350,4.07,-0.51,-5.33
360,3.73,-0.5,-4.9
370,3.43,-0.43,-4.61
380,3.12,-0.4,-4.45
390,2.95,-0.37,-4.5
400,2.85,-0.41,-4.64
410,2.62,-0.6,-4.73
420,2.34,-2.49,-4.55
430,1.19,-3.68,-4.17
440,0.77,-2.73,-2.63
450,-0.0,-3.15,-1.45
460,-1.27,-3.39,-0.75
470,-2.61,-3.68,0.04
480,-3.71,-4.21,1.19
490,-4.85,-4.59,2.5
500,-5.8,-4.73,3.62
510,-6.57,-5.06,4.7
520,-7.0,-5.48,5.69
530,-6.74,-5.55,6.25
540,-6.55,-5.63,5.9
550,-6.73,-6.0,4.72
560,-7.66,-6.38,3.29
570,-8.81,-6.83,2.06
580,-10.14,-7.68,1.07
590,-12.29,-8.37,0.58
600,-14.99,-9.01,0.09
610,-17.72,-9.61,-0.22
620,-20.62,-10.01,0.15
630,-24.13,-10.4,0.92
640,-27.64,-10.52,1.56
650,-30.01,-10.27,1.88
660,-31.02,-9.86,2.1
670,-30.83,-9.46,2.61
680,-29.69,-9.01,3.33
690,-28.06,-8.65,4.21
700,-26.16,-8.28,5.05
710,-24.12,-8.06,5.75
720,-22.17,-7.93,6.09
730,-20.54,-8.03,6.09
740,-19.09,-8.1,5.71
750,-17.85,-8.01,4.95
760,-16.6,-7.88,4.21
770,-15.28,-7.72,3.58
780,-13.8,-7.44,2.99
790,-12.39,-7.33,2.6
800,-11.14,-7.13,2.43
810,-9.97,-7.06,2.3
820,-8.82,-6.77,2.07
830,-7.75,-6.51,1.79
840,-6.79,-6.08,1.63
850,-6.0,-5.54,1.43
860,-5.34,-5.18,1.28
870,-4.89,-4.88,1.34
880,-4.61,-4.58,1.29
890,-4.21,-4.16,0.99
900,-3.9,-4.52,0.94
910,-3.5,-4.55,0.68
920,-2.87,-4.61,0.13
930,-2.18,-4.66,-0.57
940,-1.5,-4.49,-1.71
950,-0.84,-4.42,-2.86
960,-0.42,-4.43,-3.6
970,-0.15,-4.52,-4.16
980,-0.06,-4.66,-4.78
990,-0.09,-4.92,-5.63
1000,-0.25,-5.34,-6.5
