timestamp,x,y,z
0,-15.88,-13.08,-0.22
10,-14.47,-12.75,-0.44
20,-13.09,-12.78,-0.87
30,-11.77,-12.93,-1.36
40,-10.28,-13.13,-1.98
50,-8.52,-13.29,-2.95
60,-6.79,-13.55,-4.19
70,-5.22,-13.82,-5.43
80,-3.91,-14.17,-6.53
90,-2.84,-14.61,-7.4
100,-2.03,-15.29,-7.9
110,-1.23,-16.1,-7.78
120,-0.11,-17.07,-7.38
130,1.22,-17.98,-6.81
140,2.58,-18.65,-6.33
150,3.79,-19.2,-5.77
160,4.88,-19.23,-5.17
170,5.94,-19.0,-4.61
180,6.81,-18.85,-4.01
190,7.62,-18.28,-3.15
200,8.53,-17.66,-2.36
210,9.67,-17.41,-1.91
220,11.5,-16.98,-1.99
230,14.16,-15.5,-2.49
240,17.68,-12.93,-4.25
250,21.51,-12.08,-8.69
260,28.18,-7.09,-16.66
270,36.29,-0.69,-24.64
280,42.8,3.97,-26.18
290,43.95,6.1,-21.93
300,40.47,6.48,-17.17
310,35.35,6.47,-15.99
320,29.59,5.52,-15.48
330,24.12,4.18,-13.09
340,19.97,3.42,-10.19
350,17.06,3.3,-7.94
360,15.24,3.78,-5.77
370,14.11,4.76,-4.15
380,13.66,5.82,-4.24
390,14.02,6.4,-6.77
400,15.47,7.39,-10.26
410,17.45,8.38,-11.88
420,18.33,8.63,-12.89
430,17.05,7.87,-14.15
440,15.0,6.67,-14.98
450,13.31,5.51,-14.82
460,12.23,4.39,-14.13
470,11.72,3.26,-13.22
480,11.51,2.12,-12.39
490,11.21,0.75,-11.64
500,10.73,-0.82,-10.74
510,9.96,-2.4,-9.7
520,8.91,-4.16,-8.88
530,7.54,-5.96,-8.27
540,5.83,-7.44,-7.57
550,3.93,-8.53,-6.68
560,1.87,-9.28,-5.72
570,-0.49,-9.71,-4.8
580,-2.86,-9.45,-4.06
590,-4.71,-8.75,-3.41
600,-5.97,-7.94,-2.77
610,-5.94,-6.64,-2.49
620,-4.72,-5.12,-2.82
630,-3.1,-3.64,-3.32
640,-1.7,-2.36,-3.71
650,-0.93,-1.33,-3.45
660,-0.72,-0.26,-2.73
670,-1.11,1.23,-1.77
680,-1.81,2.73,-1.22
690,-2.9,3.81,-1.39
700,-4.14,4.75,-1.75
710,-5.18,5.87,-1.94
720,-6.45,6.99,-1.74
730,-8.47,8.27,-1.42
740,-11.42,9.49,-1.4
750,-15.52,10.39,-1.26
760,-19.39,11.97,-1.52
770,-22.78,13.65,-2.08
780,-25.72,15.34,-2.34
790,-28.53,16.73,-1.89
800,-31.45,17.83,-0.93
810,-33.56,18.17,-0.09
820,-34.72,17.84,1.13
830,-33.78,17.33,2.61
840,-30.39,16.64,4.03
850,-25.95,16.13,5.23
860,-20.99,16.07,6.11
870,-16.53,15.67,6.33
880,-13.21,15.32,6.15
890,-11.54,14.8,5.6
900,-11.29,13.71,4.91
910,-11.75,12.58,4.36
920,-13.0,11.31,4.28
930,-14.2,9.74,4.63
940,-14.33,8.09,4.99
950,-13.78,6.33,5.12
960,-12.84,4.45,4.97
970,-11.58,2.55,4.44
980,-10.11,0.74,3.6
990,-8.66,-1.08,2.74
1000,-7.3,-2.86,2.02
