timestamp,x,y,z
0,9.19,-4.45,-2.35
10,12.85,-3.9,-1.93
20,16.35,-3.15,-1.15
30,19.12,-2.74,-0.06
40,20.96,-2.68,1.29
50,22.33,-2.42,3.38
60,23.17,-1.74,6.02
70,23.83,-1.0,8.61
80,24.1,-0.56,10.82
90,23.91,-0.51,12.39
100,23.31,-0.74,13.24
110,22.28,-1.11,13.41
120,20.94,-1.45,12.89
130,19.38,-1.73,11.85
140,17.92,-1.82,10.56
150,16.47,-1.5,9.37
160,15.2,-0.99,8.37
170,14.14,-0.4,7.36
180,13.24,0.27,6.41
190,12.48,0.85,5.45
200,11.8,1.56,4.43
210,11.2,1.77,3.43
220,10.62,2.07,2.57
230,10.02,2.24,1.73
240,9.27,2.66,0.88
250,8.48,2.99,0.12
260,7.86,3.11,-0.92
270,7.19,3.08,-2.34
280,6.21,2.8,-3.85
290,4.85,2.16,-5.09
300,3.23,1.25,-6.1
310,1.28,-0.0,-6.84
320,-0.83,-1.26,-7.14
330,-2.86,-2.26,-6.5
340,-5.24,-2.71,-4.73
350,-8.06,-2.92,-2.49
360,-11.29,-3.12,-0.42
370,-14.71,-2.66,2.14
380,-17.24,-1.45,4.17
390,-20.29,-2.09,7.51
400,-21.76,-2.21,8.92
410,-21.87,-1.13,9.32
420,-21.81,-1.04,9.28
430,-21.11,-1.19,8.47
440,-19.45,-1.13,7.07
450,-17.6,-1.22,5.42
460,-15.81,-1.26,4.12
470,-14.05,-0.95,3.34
480,-12.32,-0.5,3.02
490,-10.72,0.17,3.07
500,-9.49,0.82,3.35
510,-8.77,1.32,3.53
520,-8.28,1.72,3.6
530,-7.75,1.89,3.46
540,-7.2,1.85,3.1
550,-6.62,1.64,2.55
560,-5.77,1.18,1.99
570,-4.51,0.62,1.47
580,-3.01,0.01,1.09
590,-1.36,-0.6,0.83
600,0.31,-1.34,0.6
610,2.16,-2.09,0.33
620,4.13,-2.69,0.07
630,5.99,-3.35,-0.17
640,7.75,-3.85,-0.48
650,9.71,-4.18,-0.63
660,12.03,-4.11,-0.56
670,14.3,-3.62,-0.19
680,16.11,-3.16,0.35
690,17.37,-2.86,1.19
700,18.26,-2.6,2.23
710,19.41,-2.17,3.3
720,21.38,-1.77,4.2
730,23.51,-1.35,5.07
740,24.92,-0.9,6.09
750,25.15,-0.64,7.24
760,24.33,-0.56,8.35
770,22.85,-0.55,9.17
780,21.1,-0.66,9.39
790,19.34,-0.71,9.05
800,17.63,-0.55,8.35
810,16.06,-0.31,7.7
820,14.62,0.11,6.97
830,13.22,0.67,6.46
840,11.93,1.36,5.91
850,10.85,2.1,5.2
860,9.98,2.8,4.38
870,9.24,3.27,3.4
880,8.53,3.69,2.41
890,7.78,4.05,1.46
900,6.98,4.46,0.65
910,6.17,4.87,-0.15
920,5.32,5.31,-0.79
930,4.23,5.77,-1.32
940,3.05,6.15,-1.76
950,1.91,6.4,-2.28
960,0.93,6.73,-2.62
970,0.09,7.24,-2.93
980,-0.69,7.67,-3.11
990,-1.33,7.93,-3.29
1000,-1.66,8.0,-3.51
