timestamp,x,y,z
0,9.34,6.78,6.58
10,9.11,6.87,6.1
20,9.06,6.73,5.55
30,8.91,6.44,4.89
40,8.68,6.15,4.32
50,8.46,5.81,3.84
60,8.02,5.28,3.3
70,7.34,4.79,2.64
80,6.61,4.29,1.88
90,5.85,3.65,0.92
100,5.24,2.91,-0.23
110,4.68,2.21,-1.58
120,3.92,1.51,-3.05
130,3.1,0.59,-4.72
140,2.26,-0.77,-6.25
150,1.04,-2.66,-7.28
160,-1.06,-4.73,-7.56
170,-4.09,-6.9,-7.25
180,-7.95,-8.8,-6.36
190,-12.24,-9.94,-4.97
200,-16.64,-10.47,-3.27
210,-20.6,-10.33,-1.61
220,-24.05,-9.91,-0.44
230,-26.79,-9.88,0.38
240,-28.83,-10.01,0.82
250,-29.97,-10.27,0.77
260,-30.44,-10.86,0.62
270,-29.9,-11.34,0.4
280,-28.16,-11.08,0.22
290,-25.65,-10.19,0.01
300,-22.85,-9.05,-0.32
310,-20.18,-7.81,-0.7
320,-17.9,-6.6,-1.05
330,-16.08,-5.38,-1.5
340,-14.56,-4.11,-1.97
350,-13.03,-2.9,-2.54
360,-11.67,-1.75,-3.06
370,-10.56,-0.8,-3.66
380,-9.45,-0.07,-4.26
390,-8.33,0.48,-4.83
400,-7.39,0.96,-5.23
410,-6.58,1.27,-5.43
420,-5.76,1.47,-5.45
430,-4.86,1.75,-5.28
440,-3.85,2.14,-4.9
450,-2.66,2.58,-4.46
460,-1.56,2.82,-4.02
470,-0.63,2.91,-3.59
480,0.3,2.94,-3.03
490,1.33,2.9,-2.35
500,2.6,2.83,-1.55
510,3.94,2.7,-0.42
520,5.17,2.75,0.97
530,6.33,2.92,2.38
540,7.45,3.06,3.77
550,8.51,3.06,5.12
560,9.44,3.26,6.28
570,10.76,3.58,7.26
580,12.52,4.21,8.44
590,14.06,4.92,9.66
600,15.25,5.72,10.91
610,16.31,6.51,12.16
620,16.91,7.06,13.24
630,16.68,7.18,13.87
640,15.6,7.14,13.94
650,14.11,6.51,13.48
660,12.47,5.72,12.63
670,11.1,5.21,11.79
680,10.33,5.04,11.05
690,9.77,4.98,10.3
700,9.18,4.98,9.51
710,8.54,4.81,8.81
720,7.92,4.47,8.14
730,7.43,4.21,7.42
740,6.84,4.0,6.5
750,6.28,3.7,5.14
760,5.67,3.13,3.51
770,5.27,2.2,1.69
780,4.92,1.34,-0.28
790,4.37,0.6,-2.57
800,3.73,-0.39,-4.75
810,2.53,-1.91,-6.64
820,0.55,-4.47,-7.54
830,-2.19,-6.99,-7.31
840,-6.18,-9.34,-6.3
850,-11.18,-11.47,-5.09
860,-16.76,-13.26,-3.79
870,-22.5,-14.03,-2.35
880,-27.17,-13.53,-1.14
890,-30.16,-12.24,-0.04
900,-31.06,-11.47,-0.17
910,-30.9,-11.35,-0.41
920,-30.1,-11.71,-0.75
930,-28.58,-11.77,-1.11
940,-26.24,-11.26,-1.26
950,-23.57,-10.12,-1.14
960,-21.0,-8.81,-1.11
970,-18.58,-7.58,-1.37
980,-16.76,-5.92,-1.7
990,-15.4,-4.47,-2.29
1000,-14.27,-3.35,-3.04
