timestamp,x,y,z
0,-14.44,-3.97,0.09
10,-13.71,-3.68,0.02
20,-13.04,-3.51,0.12
30,-12.22,-3.16,0.33
40,-11.77,-2.64,0.95
50,-11.89,-1.59,1.88
60,-11.92,-0.78,2.14
70,-11.84,-0.7,1.71
80,-11.38,-1.18,0.83
90,-10.59,-1.51,-0.14
100,-9.63,-1.57,-0.8
110,-8.46,-1.23,-1.2
120,-7.24,-1.01,-1.54
130,-6.15,-0.88,-1.6
140,-5.25,-0.83,-1.54
150,-4.3,-0.82,-1.3
160,-3.29,-1.07,-0.99
170,-2.4,-1.07,-0.6
180,-1.41,-1.21,-0.23
190,-0.25,-1.09,0.09
200,1.11,-0.95,0.39
210,2.47,-0.88,0.79
220,3.63,-0.84,1.28
230,4.45,-0.78,1.93
240,4.75,-0.72,2.62
250,4.92,-0.58,3.69
260,5.29,-0.57,4.76
270,5.63,-0.36,5.67
280,6.19,-0.39,6.11
290,7.24,-0.54,6.07
300,8.9,-0.61,5.85
310,11.25,-0.63,5.41
320,13.06,-0.52,4.96
330,14.26,-0.21,4.52
340,14.95,0.01,4.18
350,15.26,-0.02,3.94
360,15.66,-0.26,3.69
370,16.72,-0.39,3.26
380,18.16,-0.43,3.04
390,19.26,-0.54,3.16
400,19.78,-0.46,3.55
410,19.75,-0.41,3.93
420,19.77,-0.49,4.07
430,19.93,-0.78,4.11
440,20.23,-1.13,4.19
450,20.22,-1.45,4.59
460,19.82,-1.5,5.24
470,19.28,-1.37,5.98
480,18.65,-1.01,6.58
490,18.14,-0.64,6.92
500,17.62,-0.5,6.82
510,16.93,-0.32,6.38
520,16.14,-0.09,5.74
530,15.56,-0.01,4.86
540,15.14,0.0,3.72
550,14.55,0.24,2.64
560,14.04,0.43,1.63
570,13.63,0.6,0.73
580,13.2,0.66,0.04
590,12.66,0.58,-0.46
600,12.13,0.19,-0.73
610,11.47,-0.18,-0.97
620,10.78,-0.38,-1.2
630,10.1,-0.69,-1.45
640,9.34,-1.21,-1.66
650,8.45,-2.08,-1.86
660,7.29,-3.25,-1.94
670,5.69,-4.42,-1.77
680,3.67,-5.31,-1.3
690,1.13,-5.8,-0.79
700,-1.38,-6.05,-0.4
710,-3.59,-6.02,-0.31
720,-5.38,-5.93,-0.45
730,-6.55,-5.44,-0.86
740,-6.94,-4.67,-1.49
750,-7.01,-4.22,-2.27
760,-7.85,-4.47,-2.57
770,-9.43,-5.55,-2.57
780,-11.14,-6.61,-1.97
790,-12.22,-6.91,-0.94
800,-12.48,-6.74,0.08
810,-12.32,-6.61,0.95
820,-12.85,-6.71,1.53
830,-14.36,-7.59,1.83
840,-16.35,-8.39,2.25
850,-18.49,-9.07,2.91
860,-20.68,-9.84,3.62
870,-22.43,-10.35,4.28
880,-23.53,-10.66,4.79
890,-24.23,-11.01,5.0
900,-24.61,-11.43,5.12
910,-24.62,-11.6,5.26
920,-24.32,-11.65,5.46
930,-23.62,-11.55,5.68
940,-22.48,-11.29,5.82
950,-21.06,-10.86,5.86
960,-19.46,-10.35,5.72
970,-18.04,-9.37,5.66
980,-16.69,-8.37,5.33
990,-15.53,-7.63,4.47
1000,-14.53,-6.97,3.26
