timestamp,x,y,z
0,-7.93,-9.17,-2.7
10,-11.99,-8.75,-3.67
20,-16.81,-8.83,-4.42
30,-21.0,-8.87,-4.19
40,-24.49,-8.65,-2.45
50,-27.92,-8.68,0.02
60,-31.83,-8.59,2.27
70,-35.91,-8.28,4.19
80,-40.33,-8.73,6.18
90,-44.4,-9.88,9.0
100,-46.35,-11.18,12.5
110,-45.47,-12.54,15.98
120,-42.92,-13.32,18.85
130,-38.99,-13.08,20.43
140,-34.63,-12.43,20.46
150,-30.53,-11.79,18.99
160,-27.1,-11.56,16.49
170,-24.88,-12.07,13.93
180,-22.69,-12.56,11.49
190,-20.42,-13.07,9.56
200,-18.03,-13.25,8.32
210,-15.37,-13.28,7.5
220,-12.8,-13.38,6.92
230,-10.36,-13.59,6.25
240,-8.61,-13.91,5.66
250,-7.24,-14.7,4.93
260,-5.98,-15.56,4.05
270,-5.06,-16.46,3.46
280,-4.58,-17.73,3.06
290,-4.07,-19.54,2.56
300,-3.37,-22.23,1.27
310,-2.17,-26.06,-1.13
320,-0.57,-30.31,-5.0
330,1.47,-33.99,-9.96
340,4.0,-35.9,-16.2
350,6.17,-35.33,-22.51
360,7.91,-32.12,-25.33
370,9.99,-27.86,-25.31
380,12.14,-23.49,-23.33
390,15.13,-20.2,-18.79
400,21.09,-17.24,-13.07
410,30.27,-11.59,-7.75
420,38.9,-4.89,-2.19
430,43.28,0.03,2.33
440,42.29,2.59,2.62
450,37.39,3.76,-0.92
460,30.18,3.26,-4.38
470,23.1,2.32,-6.92
480,16.6,1.7,-8.83
490,10.96,1.03,-10.17
500,7.85,1.05,-10.18
510,7.73,2.04,-9.05
520,10.08,3.29,-8.23
530,14.0,4.48,-8.49
540,19.12,6.11,-9.57
550,24.72,7.9,-10.81
560,28.44,8.82,-11.93
570,29.18,8.58,-12.53
580,27.53,7.67,-13.05
590,24.66,6.72,-13.27
600,21.58,5.93,-13.13
610,19.08,5.49,-12.74
620,17.08,5.11,-11.9
630,15.45,4.67,-11.29
640,14.16,4.23,-11.17
650,13.32,3.66,-11.18
660,12.88,2.98,-11.01
670,12.65,2.05,-10.69
680,12.44,0.85,-10.07
690,12.13,-0.56,-9.18
700,11.66,-2.11,-8.15
710,11.09,-3.69,-7.08
720,10.45,-5.21,-6.0
730,9.74,-6.7,-4.99
740,8.97,-8.09,-4.13
750,8.21,-9.32,-3.39
760,7.33,-10.47,-2.77
770,6.25,-11.37,-2.19
780,4.98,-11.93,-1.64
790,3.67,-12.17,-1.19
800,2.27,-12.08,-0.84
810,0.73,-11.67,-0.54
820,-0.75,-10.9,-0.28
830,-1.93,-9.95,-0.07
840,-2.99,-9.11,0.37
850,-3.65,-8.36,0.81
860,-3.98,-7.22,0.91
870,-4.87,-5.91,0.94
880,-6.76,-5.02,0.81
890,-9.08,-4.16,0.32
900,-11.43,-3.12,0.12
910,-14.09,-2.7,-0.11
920,-17.46,-2.58,-0.42
930,-22.18,-3.28,-0.38
940,-27.61,-4.93,0.04
950,-32.08,-7.17,0.79
960,-34.2,-9.02,2.41
970,-33.66,-11.5,4.46
980,-31.81,-14.21,6.69
990,-29.55,-16.86,9.52
1000,-26.94,-18.67,13.24
