timestamp,x,y,z
0,27.25,-4.8,-2.51
10,29.29,-5.2,-3.82
20,32.11,-5.34,-3.96
30,34.68,-5.7,-3.22
40,36.54,-5.9,-2.28
50,37.33,-6.29,-1.36
60,37.13,-6.66,-0.87
70,35.69,-6.69,-0.76
80,32.92,-6.86,-1.09
90,29.75,-6.88,-1.48
100,26.74,-6.78,-1.71
110,23.86,-6.8,-2.14
120,20.93,-6.9,-2.79
130,18.15,-7.04,-3.57
140,15.74,-7.21,-4.43
150,13.58,-7.25,-5.2
160,11.71,-7.41,-6.11
170,10.28,-7.52,-6.71
180,9.48,-7.94,-6.95
190,9.57,-8.67,-7.1
200,9.91,-9.89,-7.07
210,10.43,-11.83,-7.02
220,10.91,-14.02,-6.81
230,10.37,-17.04,-6.67
240,8.62,-20.56,-6.69
250,6.09,-23.84,-6.73
260,2.91,-26.46,-6.88
270,-0.88,-28.43,-7.4
280,-5.15,-28.58,-8.54
290,-11.14,-26.0,-10.94
300,-20.36,-21.99,-13.07
310,-31.49,-19.2,-13.64
320,-41.2,-17.35,-11.94
330,-45.01,-13.46,-7.1
340,-43.09,-8.99,-2.08
350,-39.72,-7.08,-0.44
360,-37.23,-6.53,-2.39
370,-36.53,-6.74,-5.95
380,-37.23,-6.81,-8.29
390,-38.15,-6.49,-8.2
400,-38.39,-6.56,-6.22
410,-37.13,-7.24,-4.02
420,-34.0,-8.48,-2.65
430,-29.19,-9.63,-2.06
440,-23.87,-10.63,-2.32
450,-18.82,-11.33,-3.16
460,-14.45,-11.58,-4.44
470,-11.01,-11.34,-5.86
480,-8.43,-11.26,-6.81
490,-6.22,-11.49,-7.38
500,-3.99,-11.52,-7.91
510,-1.77,-11.3,-8.42
520,-0.03,-11.52,-8.4
530,1.18,-11.54,-7.96
540,1.93,-11.93,-7.31
550,2.48,-12.04,-6.27
560,2.7,-11.31,-5.22
570,3.16,-12.11,-5.06
580,4.4,-12.9,-4.94
590,6.52,-12.84,-5.15
600,8.95,-12.22,-6.02
610,11.06,-11.93,-7.02
620,12.71,-11.8,-7.99
630,14.4,-11.24,-8.44
640,16.58,-11.08,-8.28
650,19.49,-11.98,-7.74
660,23.15,-11.85,-6.54
670,27.45,-12.01,-5.37
680,32.18,-12.52,-4.58
690,36.68,-13.11,-3.05
700,40.77,-13.08,-1.39
710,42.58,-12.98,0.46
720,41.81,-12.78,1.38
730,39.49,-12.61,1.68
740,36.91,-12.08,1.84
750,33.65,-11.06,2.07
760,30.14,-10.25,1.51
770,27.05,-9.29,0.42
780,24.51,-8.54,-0.75
790,22.63,-7.87,-1.73
800,21.24,-7.36,-2.69
810,20.16,-7.4,-3.84
820,19.35,-7.49,-4.84
830,17.94,-7.89,-5.92
840,15.85,-8.57,-6.88
850,13.44,-9.33,-7.43
860,11.01,-10.11,-7.66
870,8.93,-11.16,-7.6
880,7.47,-11.88,-7.4
890,6.52,-13.04,-6.91
900,6.12,-13.41,-6.27
910,5.7,-14.42,-6.13
920,5.09,-15.65,-6.21
930,4.2,-16.77,-6.51
940,3.44,-18.42,-7.4
950,2.76,-19.9,-8.35
960,1.43,-21.63,-9.14
970,-0.23,-23.22,-9.25
980,-2.74,-23.18,-10.21
990,-6.51,-21.94,-12.18
1000,-11.74,-20.01,-15.51
