timestamp,x,y,z
0,-11.36,3.83,-3.29
10,-8.73,4.45,-2.65
20,-6.66,4.73,-2.07
30,-5.01,4.71,-1.53
40,-3.71,4.62,-0.91
50,-2.72,4.44,-0.28
60,-2.0,4.06,0.33
70,-1.27,3.33,0.82
80,-0.0,2.73,0.95
90,2.23,2.21,1.14
100,5.76,2.0,1.75
110,10.21,2.05,2.79
120,15.09,2.88,4.21
130,19.83,4.56,5.77
140,23.82,6.11,7.1
150,26.6,7.02,7.91
160,27.49,7.45,7.95
170,26.29,7.35,7.38
180,23.77,6.6,6.29
190,21.08,5.69,5.01
200,18.63,4.81,3.88
210,16.35,4.01,3.17
220,14.37,3.21,2.93
230,12.74,2.72,2.93
240,11.31,2.54,2.91
250,9.88,2.38,2.68
260,8.46,2.24,2.07
270,7.02,2.0,1.21
280,5.67,1.5,0.03
290,4.35,0.77,-1.36
300,2.69,0.03,-3.12
310,0.06,-0.56,-5.35
320,-4.04,-1.11,-7.5
330,-9.18,-0.99,-9.14
340,-13.96,-1.42,-10.09
350,-17.21,-1.94,-10.75
360,-19.88,-2.28,-11.34
370,-22.51,-2.52,-11.83
380,-25.09,-2.68,-12.35
390,-27.75,-2.66,-12.39
400,-30.53,-2.78,-11.78
410,-32.82,-3.02,-11.23
420,-34.52,-3.94,-11.0
430,-34.91,-4.42,-10.14
440,-33.89,-4.35,-8.68
450,-31.74,-4.09,-6.97
460,-28.77,-3.47,-5.15
470,-25.22,-2.64,-3.57
480,-21.5,-1.73,-2.38
490,-17.93,-0.9,-1.47
500,-14.77,0.07,-1.12
510,-11.98,1.09,-1.32
520,-9.85,1.64,-1.77
530,-8.28,2.05,-2.24
540,-6.99,2.39,-2.56
550,-5.89,2.49,-2.7
560,-5.08,2.28,-2.71
570,-4.37,1.89,-2.65
580,-3.38,1.57,-2.42
590,-2.03,1.37,-2.31
600,0.0,1.14,-2.09
610,3.16,0.95,-1.44
620,7.64,1.41,-0.54
630,13.37,3.14,0.28
640,19.65,5.62,1.19
650,25.32,7.83,1.92
660,28.98,9.61,2.31
670,29.57,9.89,2.1
680,27.21,9.45,1.53
690,23.24,8.31,0.96
700,19.18,7.15,0.66
710,15.89,6.31,0.66
720,13.38,5.64,0.96
730,11.49,5.18,1.34
740,9.93,4.94,1.62
750,8.6,4.59,1.64
760,7.39,4.15,1.1
770,6.56,3.66,0.21
780,6.31,3.3,-1.3
790,5.86,2.67,-3.51
800,4.19,1.49,-6.37
810,0.08,0.11,-9.18
820,-5.99,-0.78,-11.51
830,-12.59,-1.95,-13.29
840,-19.22,-3.46,-14.02
850,-24.83,-4.79,-13.83
860,-28.4,-5.47,-13.14
870,-29.31,-5.43,-12.37
880,-28.2,-4.6,-11.62
890,-26.93,-3.75,-10.56
900,-27.38,-3.31,-9.23
910,-30.34,-3.83,-7.74
920,-33.62,-5.39,-6.39
930,-35.12,-6.68,-5.06
940,-34.67,-6.68,-3.6
950,-32.3,-6.09,-2.33
960,-27.99,-4.91,-1.62
970,-23.06,-3.34,-1.31
980,-18.9,-1.79,-1.28
990,-16.01,-0.92,-1.75
1000,-13.83,-0.65,-2.51
