timestamp,x,y,z
0,-13.59,-20.32,-6.9
10,-17.96,-20.28,-4.54
20,-23.82,-21.04,-2.09
30,-31.28,-21.24,-0.0
40,-37.89,-20.93,1.44
50,-39.27,-20.51,2.51
60,-35.97,-19.93,3.65
70,-30.62,-19.25,5.39
80,-25.35,-18.04,6.92
90,-21.3,-15.94,7.32
100,-18.42,-13.29,6.81
110,-17.16,-11.48,6.06
120,-17.19,-10.63,5.3
130,-17.78,-10.08,4.42
140,-18.18,-9.76,3.37
150,-18.06,-9.63,2.26
160,-17.44,-9.61,1.19
170,-16.21,-9.64,0.09
180,-14.54,-9.81,-0.98
190,-12.46,-10.0,-2.06
200,-10.19,-10.13,-3.3
210,-8.2,-10.36,-4.41
220,-6.34,-10.39,-5.06
230,-4.64,-10.08,-5.43
240,-3.03,-9.53,-5.84
250,-1.27,-8.76,-6.2
260,0.56,-7.78,-6.61
270,2.25,-6.64,-6.82
280,3.38,-5.69,-6.57
290,3.62,-5.31,-5.82
300,3.62,-5.55,-4.95
310,4.11,-6.12,-4.28
320,4.68,-7.17,-3.8
330,5.56,-8.52,-3.45
340,6.7,-10.16,-2.85
350,8.2,-12.28,-1.92
360,10.0,-14.79,-0.49
370,11.81,-17.61,1.56
380,13.66,-20.3,3.95
390,15.79,-22.13,6.7
400,19.1,-24.16,8.09
410,23.61,-23.77,9.43
420,28.39,-21.43,10.99
430,32.96,-18.66,11.51
440,35.47,-16.78,10.9
450,33.25,-16.88,9.67
460,27.38,-17.94,8.72
470,21.11,-18.27,8.75
480,16.16,-17.57,9.58
490,13.46,-15.86,10.4
500,12.92,-14.21,10.44
510,13.96,-13.01,9.7
520,15.44,-11.91,8.57
530,16.92,-10.85,7.85
540,18.42,-9.63,7.65
550,19.44,-8.64,7.6
560,19.41,-8.07,7.39
570,18.45,-7.92,6.92
580,17.02,-7.97,6.19
590,15.46,-8.1,5.4
600,14.07,-8.26,4.58
610,13.23,-8.31,3.61
620,12.74,-8.44,2.74
630,11.89,-8.73,1.99
640,10.64,-8.98,1.47
650,9.34,-8.84,1.28
660,8.38,-8.52,1.04
670,7.69,-8.46,0.58
680,6.95,-8.78,-0.1
690,6.38,-8.82,-0.85
700,6.17,-9.01,-2.16
710,6.03,-9.67,-4.11
720,5.64,-10.76,-6.66
730,4.62,-12.46,-10.08
740,2.26,-14.44,-13.48
750,-1.46,-16.64,-15.14
760,-6.92,-18.73,-14.41
770,-12.07,-19.14,-11.89
780,-15.76,-18.99,-8.02
790,-19.14,-17.62,-3.64
800,-25.8,-17.85,1.13
810,-34.06,-18.1,5.26
820,-39.53,-17.9,8.69
830,-39.68,-17.24,10.33
840,-35.11,-15.87,10.07
850,-29.69,-14.49,9.14
860,-25.09,-12.46,7.83
870,-22.1,-10.27,6.46
880,-21.36,-8.87,5.29
890,-21.7,-8.33,3.97
900,-22.03,-8.13,2.45
910,-21.53,-8.06,0.73
920,-20.27,-8.1,-0.93
930,-18.51,-8.06,-2.55
940,-16.52,-7.94,-3.8
950,-14.46,-7.84,-4.78
960,-12.6,-7.83,-5.58
970,-11.01,-7.72,-6.14
980,-9.5,-7.58,-6.57
990,-7.97,-7.22,-6.96
1000,-6.42,-6.79,-7.22
