timestamp,x,y,z
0,-3.07,1.47,1.11
10,-3.5,1.7,1.0
20,-3.81,2.05,0.74
30,-4.12,2.67,0.1
40,-4.68,3.21,-1.04
50,-5.39,3.83,-2.28
60,-6.06,4.74,-3.35
70,-6.77,5.58,-4.15
80,-7.5,6.35,-4.84
90,-8.0,7.32,-5.62
100,-8.24,8.06,-6.5
110,-8.73,8.53,-7.75
120,-8.6,9.24,-8.96
130,-8.41,10.19,-9.92
140,-8.8,11.02,-10.66
150,-9.68,11.66,-11.15
160,-10.99,11.99,-11.41
170,-12.71,12.11,-11.63
180,-14.13,11.93,-11.92
190,-14.99,11.57,-12.0
200,-15.08,11.26,-11.47
210,-14.45,10.97,-10.31
220,-13.27,10.65,-8.96
230,-11.82,10.37,-7.74
240,-10.38,10.14,-6.68
250,-9.24,9.86,-5.95
260,-8.35,9.43,-5.61
270,-7.62,8.94,-5.4
280,-7.04,8.63,-5.06
290,-6.3,8.38,-4.6
300,-5.71,8.05,-4.16
310,-5.24,7.73,-3.61
320,-5.01,7.39,-3.02
330,-4.89,7.04,-2.55
340,-4.51,7.12,-2.0
350,-3.88,7.22,-1.74
360,-3.15,7.14,-1.83
370,-2.15,7.36,-2.03
380,-1.23,7.35,-2.32
390,-0.76,7.13,-2.74
400,-0.65,6.8,-3.03
410,-0.64,6.62,-2.92
420,-0.86,6.42,-2.55
430,-1.1,5.9,-2.19
440,-0.97,5.48,-1.72
450,-0.59,5.06,-1.39
460,-0.01,4.86,-1.11
470,0.74,4.87,-1.01
480,1.26,4.91,-1.01
490,1.69,4.9,-1.07
500,2.15,4.82,-1.13
510,2.57,4.85,-0.99
520,2.89,4.82,-0.73
530,3.08,4.64,-0.43
540,3.16,4.35,-0.23
550,3.28,4.15,-0.17
560,3.4,3.77,-0.43
570,3.51,3.39,-0.93
580,3.85,3.36,-1.4
590,4.53,3.44,-1.88
600,5.24,3.41,-2.08
610,5.97,3.55,-2.07
620,6.74,3.7,-2.16
630,7.37,3.56,-2.43
640,8.1,3.5,-2.94
650,9.15,3.71,-3.68
660,10.43,4.01,-4.49
670,11.45,4.41,-4.92
680,12.18,4.95,-4.84
690,13.1,5.28,-4.84
700,14.27,5.78,-4.9
710,15.87,6.37,-4.89
720,17.85,6.94,-4.59
730,19.37,7.59,-4.04
740,20.04,8.22,-3.41
750,19.85,8.69,-3.09
760,19.01,8.92,-3.09
770,17.84,9.06,-2.94
780,16.63,9.15,-2.36
790,15.66,9.4,-1.47
800,14.9,9.81,-0.69
810,14.28,10.2,-0.14
820,13.74,10.54,0.05
830,13.34,10.69,-0.15
840,13.09,10.7,-0.72
850,12.92,10.58,-1.37
860,12.78,10.42,-1.91
870,12.62,10.47,-2.18
880,12.44,10.27,-2.67
890,12.36,10.0,-3.16
900,12.56,9.77,-2.86
910,12.7,9.43,-2.56
920,12.58,9.0,-2.26
930,12.45,8.54,-2.07
940,12.15,8.09,-1.96
950,11.77,7.54,-1.54
960,11.44,7.02,-1.09
970,11.09,6.44,-0.66
980,10.7,5.9,-0.1
990,10.22,5.3,0.64
1000,9.52,4.67,1.48
