timestamp,x,y,z
0,29.38,-5.88,8.36
10,27.98,-4.64,7.97
20,26.65,-3.16,6.73
30,25.46,-1.66,5.13
40,24.61,-0.94,3.87
50,23.79,-1.17,3.28
60,22.77,-1.86,3.43
70,21.74,-2.46,3.97
80,20.72,-2.55,4.65
90,19.08,-2.39,5.08
100,16.42,-2.12,5.37
110,12.84,-1.58,5.71
120,9.1,-0.71,5.75
130,5.58,0.41,5.31
140,3.14,1.64,4.2
150,2.51,2.12,2.39
160,2.67,1.85,1.32
170,2.18,1.48,1.37
180,0.65,1.39,2.78
190,-1.24,1.12,4.59
200,-2.98,-0.13,5.44
210,-6.35,-2.19,6.0
220,-13.06,-1.97,4.68
230,-19.28,0.98,0.62
240,-19.84,2.78,-4.88
250,-16.23,1.88,-10.07
260,-12.54,0.09,-12.68
270,-10.68,-1.69,-12.14
280,-10.57,-2.8,-9.42
290,-12.8,-2.57,-6.17
300,-17.26,-0.58,-3.87
310,-21.26,2.15,-2.56
320,-22.14,3.21,-1.37
330,-18.55,0.99,0.05
340,-13.47,-2.83,0.88
350,-9.13,-6.31,1.02
360,-8.51,-7.19,2.24
370,-12.57,-4.75,1.95
380,-16.47,-2.62,0.33
390,-18.33,-1.76,-1.4
400,-19.42,-2.16,-2.05
410,-20.87,-3.56,-1.9
420,-22.75,-4.41,-1.79
430,-25.56,-3.73,-2.68
440,-28.3,-2.55,-5.21
450,-29.4,-1.85,-8.25
460,-28.79,-1.47,-11.06
470,-27.27,-1.64,-13.36
480,-25.76,-2.13,-14.43
490,-24.46,-2.65,-13.39
500,-22.65,-2.72,-10.65
510,-20.69,-2.39,-7.5
520,-18.94,-2.23,-4.96
530,-17.44,-2.07,-3.12
540,-15.91,-2.11,-1.96
550,-14.2,-2.09,-1.53
560,-12.53,-1.79,-1.61
570,-11.21,-1.24,-1.91
580,-10.14,-0.37,-2.4
590,-9.27,0.51,-2.63
600,-8.6,1.13,-2.34
610,-8.03,1.53,-1.67
620,-7.3,1.8,-0.95
630,-6.62,2.18,-0.39
640,-6.11,2.92,0.15
650,-5.74,3.96,0.82
660,-5.26,4.66,1.56
670,-4.62,4.7,2.18
680,-3.56,4.43,2.49
690,-2.47,4.04,2.36
700,-1.63,3.7,1.79
710,-1.35,3.35,0.94
720,-1.58,3.0,0.09
730,-1.89,2.81,-0.77
740,-2.08,2.69,-1.63
750,-2.21,2.6,-2.57
760,-2.29,2.58,-3.44
770,-2.52,2.69,-3.87
780,-2.77,2.65,-3.8
790,-3.05,2.5,-3.01
800,-3.38,2.28,-1.92
810,-3.87,2.2,-0.79
820,-4.16,2.09,-0.08
830,-4.19,1.83,0.25
840,-4.17,1.6,0.48
850,-4.11,1.26,0.69
860,-3.96,0.87,1.19
870,-3.4,0.4,2.01
880,-2.54,-0.25,3.06
890,-1.27,-0.97,4.01
900,0.52,-1.81,5.14
910,2.61,-2.47,6.39
920,4.61,-3.02,7.64
930,6.27,-3.26,8.85
940,8.15,-3.58,9.2
950,10.13,-3.68,9.17
960,12.02,-3.51,9.59
970,13.14,-2.77,10.85
980,13.86,-1.81,12.51
990,14.3,-1.12,13.53
1000,14.54,-0.49,13.49
