timestamp,x,y,z
0,20.62,-10.19,1.58
10,17.49,-10.11,1.39
20,14.89,-9.77,1.06
30,13.45,-9.17,0.8
40,12.98,-8.37,0.59
50,12.96,-7.9,0.27
60,13.6,-7.42,0.01
70,14.66,-6.96,-0.31
80,15.33,-6.65,-0.48
90,15.43,-6.43,-0.62
100,14.99,-6.3,-0.81
110,14.43,-6.18,-1.07
120,13.57,-6.3,-1.26
130,12.47,-6.51,-1.46
140,11.37,-6.7,-1.71
150,10.01,-6.97,-1.81
160,8.35,-7.33,-1.79
170,6.56,-7.55,-1.67
180,4.73,-7.58,-1.46
190,3.31,-7.25,-1.23
200,2.36,-6.86,-1.12
210,1.81,-6.6,-1.06
220,1.54,-6.49,-1.26
230,1.31,-6.17,-1.79
240,0.42,-5.84,-2.77
250,-1.19,-5.93,-3.93
260,-2.95,-6.2,-5.26
270,-4.73,-6.78,-6.35
280,-6.9,-7.69,-6.56
290,-10.11,-9.07,-5.64
300,-15.13,-10.11,-3.26
310,-21.82,-9.26,-0.4
320,-29.58,-6.72,1.79
330,-37.21,-4.88,2.28
340,-42.88,-5.26,1.15
350,-43.83,-6.89,-0.95
360,-39.62,-7.53,-2.93
370,-33.21,-6.15,-3.58
380,-26.91,-4.5,-3.35
390,-21.52,-2.57,-2.48
400,-17.59,-0.92,-1.5
410,-15.11,0.52,-0.65
420,-13.77,1.2,-0.41
430,-12.98,1.26,-1.23
440,-12.16,0.91,-2.37
450,-11.01,0.43,-3.19
460,-9.67,0.1,-3.75
470,-8.26,-0.09,-3.84
480,-7.05,-0.11,-3.4
490,-6.09,0.03,-3.06
500,-5.6,0.06,-2.97
510,-5.26,-0.22,-3.35
520,-4.7,-0.91,-3.87
530,-4.02,-1.88,-4.65
540,-3.27,-3.15,-5.3
550,-2.17,-4.53,-5.16
560,-0.31,-6.58,-4.28
570,2.33,-7.99,-2.61
580,4.9,-8.83,-0.6
590,6.99,-9.55,1.46
600,8.92,-9.89,3.32
610,10.36,-9.67,4.87
620,11.02,-9.19,5.75
630,11.09,-8.86,5.47
640,10.86,-9.02,4.29
650,11.01,-9.73,2.6
660,11.72,-10.65,1.02
670,12.69,-11.6,-0.07
680,13.81,-12.56,-0.61
690,15.22,-13.39,-0.47
700,16.87,-14.14,0.12
710,19.34,-14.6,0.63
720,22.76,-14.72,1.2
730,26.34,-14.63,1.96
740,29.2,-14.17,2.9
750,30.9,-13.46,3.86
760,31.01,-12.58,4.62
770,29.41,-11.78,5.0
780,26.8,-11.1,4.8
790,24.04,-10.68,4.17
800,21.48,-10.61,3.27
810,19.35,-10.58,2.23
820,17.68,-10.42,1.28
830,16.41,-10.1,0.42
840,15.34,-9.62,-0.27
850,14.64,-8.95,-0.85
860,13.96,-8.49,-1.47
870,13.24,-8.06,-2.06
880,12.43,-7.75,-2.7
890,11.54,-7.6,-3.29
900,10.69,-7.7,-3.68
910,9.64,-7.89,-3.96
920,8.39,-8.26,-4.05
930,7.19,-8.72,-4.05
940,6.15,-9.21,-4.08
950,5.37,-9.78,-4.26
960,5.07,-10.37,-4.67
970,5.04,-11.08,-4.94
980,4.65,-11.94,-5.15
990,3.25,-12.73,-5.27
1000,0.91,-13.25,-5.63
