timestamp,x,y,z
0,8.04,-1.76,-0.91
10,6.72,-2.2,-0.58
20,4.92,-2.61,-0.22
30,2.88,-2.77,0.13
40,0.77,-2.96,0.4
50,-1.16,-2.83,0.56
60,-3.1,-2.62,0.84
70,-4.84,-2.37,0.73
80,-6.31,-2.58,0.68
90,-7.94,-2.18,1.09
100,-9.4,-1.55,1.36
110,-10.17,-1.08,1.16
120,-9.99,-0.99,0.71
130,-8.99,-0.83,0.85
140,-7.06,-0.93,-1.95
150,-4.75,-2.43,-6.33
160,0.3,3.11,-26.52
170,-4.56,-1.22,-22.26
180,-13.48,-1.83,-10.62
190,-15.73,-1.78,-10.55
200,-15.0,-2.93,-14.9
210,-16.26,-2.85,-14.62
220,-16.94,-2.25,-14.11
230,-16.08,-1.77,-13.99
240,-14.11,-1.55,-13.21
250,-11.71,-1.31,-12.54
260,-9.38,-1.03,-12.22
270,-7.12,-0.76,-11.88
280,-5.31,-0.51,-11.38
290,-4.43,-0.23,-10.75
300,-4.36,0.22,-9.81
310,-4.26,0.77,-8.83
320,-3.92,1.27,-7.98
330,-3.66,1.76,-7.21
340,-3.5,2.1,-6.4
350,-3.48,2.38,-5.49
360,-3.53,2.36,-4.65
370,-3.54,2.26,-3.85
380,-3.43,2.23,-3.11
390,-3.39,2.13,-2.59
400,-3.49,1.99,-2.26
410,-3.51,1.71,-1.84
420,-3.41,1.51,-1.3
430,-3.23,1.35,-0.66
440,-3.01,1.06,-0.04
450,-2.58,0.91,0.76
460,-2.09,0.62,1.42
470,-1.43,-0.12,2.09
480,-0.62,-0.31,2.62
490,0.14,-1.08,3.54
500,0.71,-1.67,4.74
510,1.57,-2.15,6.56
520,2.41,-2.56,8.02
530,3.55,-2.1,11.1
540,5.04,-3.19,12.41
550,7.37,-2.45,12.13
560,8.44,-2.17,11.78
570,9.12,-1.55,11.88
580,9.89,-1.39,12.05
590,10.1,-1.38,12.36
600,10.19,-1.22,11.57
610,10.24,-0.95,10.88
620,9.94,-1.2,11.6
630,9.91,-0.97,12.21
640,9.95,-0.69,12.43
650,9.82,-0.59,12.16
660,9.62,-0.49,11.68
670,9.61,-0.16,11.25
680,9.74,0.14,10.78
690,9.53,0.15,10.27
700,9.2,-0.11,9.45
710,8.84,0.21,9.07
720,8.47,0.19,9.0
730,8.12,0.02,8.74
740,7.7,-0.01,8.51
750,7.21,0.06,8.45
760,6.89,0.16,8.62
770,6.83,0.23,9.0
780,7.09,0.25,9.39
790,7.47,0.34,9.7
800,7.81,0.32,9.97
810,8.17,0.41,10.2
820,8.46,0.46,10.49
830,8.5,0.59,10.73
840,8.27,0.74,10.7
850,8.01,0.91,10.5
860,7.88,1.12,10.08
870,7.92,1.31,9.7
880,8.06,1.52,9.39
890,8.23,1.72,9.22
900,8.34,1.94,9.11
910,8.39,2.09,9.02
920,8.29,2.21,8.82
930,7.98,2.37,8.57
940,7.68,2.64,8.29
950,7.46,2.8,7.88
960,7.43,3.11,7.37
970,7.2,3.16,6.79
980,6.72,3.21,6.13
990,6.1,3.31,5.48
1000,5.46,3.52,4.82
