timestamp,x,y,z
0,1.86,10.24,-0.88
10,1.75,10.16,-0.78
20,1.63,10.05,-0.6
30,1.44,9.85,-0.44
40,1.3,9.73,-0.29
50,1.19,9.66,-0.17
60,1.1,9.59,-0.06
70,0.95,9.53,0.03
80,0.85,9.48,0.07
90,0.71,9.42,0.09
100,0.59,9.4,0.15
110,0.48,9.42,0.18
120,0.42,9.46,0.26
130,0.35,9.51,0.28
140,0.3,9.6,0.17
150,0.25,9.67,0.02
160,0.25,9.76,-0.09
170,0.16,9.81,-0.26
180,0.01,9.86,-0.41
190,-0.08,9.91,-0.6
200,-0.18,9.92,-0.75
210,-0.27,9.98,-0.92
220,-0.28,10.02,-1.01
230,-0.28,10.07,-1.05
240,-0.22,10.08,-1.13
250,-0.24,10.03,-1.2
260,-0.3,9.99,-1.27
270,-0.37,9.91,-1.36
280,-0.47,9.83,-1.32
290,-0.52,9.75,-1.04
300,-0.51,9.69,-0.72
310,-0.48,9.64,-0.3
320,-0.44,9.64,-0.02
330,-0.44,9.64,0.13
340,-0.4,9.64,0.23
350,-0.36,9.66,0.28
360,-0.3,9.77,0.28
370,-0.28,9.82,0.18
380,-0.28,9.81,0.04
390,-0.25,9.8,-0.0
400,-0.18,9.8,0.03
410,-0.07,9.8,0.24
420,0.04,9.96,0.53
430,0.02,10.44,0.85
440,-0.18,11.02,0.97
450,-0.4,11.57,0.84
460,-0.54,11.95,0.55
470,-0.51,12.17,0.29
480,-0.23,12.24,0.3
490,0.4,12.18,0.35
500,1.16,12.1,0.54
510,1.98,11.98,0.72
520,2.83,11.77,0.96
530,4.1,11.51,1.31
540,5.78,11.11,1.46
550,7.86,10.68,1.5
560,9.62,10.22,1.62
570,10.77,9.86,1.9
580,11.29,9.61,2.28
590,11.35,9.2,2.46
600,10.93,8.6,2.54
610,10.42,7.65,2.21
620,10.18,6.79,1.72
630,9.8,5.98,1.38
640,8.98,5.35,1.22
650,7.88,4.86,0.96
660,6.77,4.5,0.6
670,5.65,4.29,0.23
680,4.43,3.99,-0.25
690,3.31,3.59,-0.99
700,2.3,3.1,-1.9
710,1.12,2.66,-2.63
720,0.1,2.61,-2.89
730,-0.86,2.65,-3.02
740,-1.74,2.83,-3.06
750,-2.84,2.96,-2.81
760,-3.88,2.93,-2.74
770,-4.6,3.06,-3.19
780,-4.89,3.24,-4.11
790,-5.06,3.45,-5.1
800,-5.66,3.67,-5.59
810,-6.95,3.72,-5.84
820,-9.37,3.57,-5.67
830,-12.5,3.22,-5.1
840,-15.55,2.81,-4.61
850,-17.15,2.48,-4.89
860,-16.98,2.9,-5.2
870,-16.06,3.47,-5.09
880,-15.55,4.29,-4.48
890,-15.95,4.9,-4.26
900,-17.03,5.15,-4.61
910,-18.62,5.26,-5.28
920,-20.35,5.11,-6.24
930,-21.71,4.96,-7.02
940,-22.33,4.92,-7.45
950,-22.07,4.99,-7.43
960,-21.08,5.17,-6.91
970,-19.84,5.26,-6.17
980,-18.58,5.39,-5.37
990,-17.52,5.45,-4.66
1000,-16.66,5.5,-4.08
