timestamp,x,y,z
0,10.76,0.53,-5.84
10,9.68,0.54,-5.79
20,8.72,0.8,-5.82
30,8.16,1.14,-5.69
40,7.73,1.32,-5.48
50,7.02,1.51,-5.39
60,6.08,1.79,-5.5
70,5.18,2.21,-5.64
80,4.45,2.54,-5.66
90,3.54,2.73,-5.66
100,2.55,2.84,-5.68
110,1.61,3.02,-5.59
120,0.77,3.17,-5.17
130,-0.06,3.32,-4.57
140,-0.92,2.33,-3.61
150,-1.49,2.82,-2.43
160,-1.95,3.05,-2.13
170,-2.58,1.76,-1.36
180,-3.0,1.52,-0.75
190,-3.67,0.57,-0.12
200,-4.42,-0.17,0.62
210,-5.26,-1.02,1.51
220,-6.17,-1.86,2.7
230,-7.05,-2.71,3.94
240,-7.94,-3.27,4.86
250,-9.36,-3.65,5.67
260,-11.13,-4.21,6.44
270,-12.84,-4.79,7.13
280,-14.25,-5.0,7.79
290,-15.2,-5.07,8.27
300,-15.77,-5.17,8.68
310,-16.03,-5.12,8.89
320,-16.42,-5.29,9.13
330,-16.67,-5.56,9.44
340,-16.3,-5.59,9.42
350,-15.52,-5.54,9.14
360,-14.71,-5.93,8.99
370,-14.11,-6.45,9.13
380,-13.6,-6.98,9.5
390,-13.03,-7.31,10.0
400,-12.34,-7.37,10.62
410,-11.7,-7.53,11.23
420,-11.3,-7.85,11.93
430,-11.0,-8.21,12.46
440,-10.85,-8.9,12.71
450,-10.92,-9.67,12.69
460,-11.02,-10.27,12.5
470,-10.93,-10.33,12.09
480,-10.67,-10.34,11.57
490,-10.65,-10.37,11.16
500,-10.52,-10.45,10.77
510,-10.23,-10.55,10.07
520,-9.73,-10.59,9.1
530,-9.17,-10.76,7.58
540,-8.75,-11.16,5.86
550,-8.62,-11.93,3.58
560,-8.31,-13.13,0.59
570,-8.2,-14.43,-2.99
580,-7.92,-15.29,-7.52
590,-7.78,-15.09,-13.16
600,-7.86,-14.12,-20.07
610,-6.89,-13.91,-26.2
620,-5.54,-15.78,-28.21
630,-3.26,-18.54,-25.13
640,4.02,-20.06,-18.57
650,19.04,-19.16,-8.86
660,36.6,-20.51,-2.49
670,48.49,-13.9,-1.09
680,50.62,-3.51,-12.05
690,55.15,1.58,-24.7
700,53.18,6.36,-26.44
710,45.61,3.02,-21.47
720,37.23,0.38,-15.32
730,29.44,0.06,-9.96
740,22.67,0.73,-7.66
750,18.01,2.21,-7.87
760,15.63,3.71,-8.51
770,15.07,4.59,-9.07
780,15.17,5.22,-9.29
790,15.24,5.33,-9.16
800,14.73,5.55,-9.51
810,13.47,5.4,-10.33
820,12.27,5.12,-10.64
830,11.69,5.18,-10.21
840,11.19,5.26,-9.6
850,10.91,5.41,-9.32
860,10.92,5.54,-9.11
870,10.64,5.39,-8.97
880,10.39,4.83,-8.92
890,9.85,4.27,-9.08
900,8.73,3.83,-9.38
910,7.7,3.22,-8.88
920,6.98,2.53,-7.54
930,6.42,1.96,-5.84
940,5.82,1.76,-4.0
950,5.31,1.61,-2.85
960,4.61,1.38,-2.29
970,3.8,1.29,-2.18
980,3.16,1.24,-2.36
990,2.62,1.15,-2.82
1000,2.34,1.14,-3.29
