timestamp,x,y,z
0,-0.97,-3.43,10.33
10,-2.52,-3.15,9.96
20,-4.1,-3.28,9.71
30,-5.83,-3.51,9.66
40,-8.2,-3.53,9.51
50,-10.84,-3.35,8.89
60,-14.13,-2.74,7.95
70,-17.62,-1.05,6.02
80,-21.41,1.7,3.6
90,-23.22,4.87,2.94
100,-25.54,6.74,3.96
110,-24.94,7.2,3.17
120,-21.06,6.91,1.98
130,-16.3,5.98,5.71
140,-12.96,3.56,7.27
150,-10.95,1.52,5.54
160,-10.07,0.62,3.2
170,-9.87,0.31,0.72
180,-10.23,0.5,-1.07
190,-11.48,0.91,-1.52
200,-12.98,1.63,-1.04
210,-14.64,2.21,0.31
220,-16.22,2.4,1.64
230,-17.78,2.52,2.71
240,-19.12,2.77,3.19
250,-20.19,3.05,3.17
260,-20.36,3.28,3.07
270,-19.61,3.38,3.34
280,-18.21,3.53,3.51
290,-16.58,3.47,3.39
300,-14.8,3.01,3.65
310,-13.25,2.77,3.76
320,-12.23,2.98,3.24
330,-11.5,3.54,3.16
340,-10.85,4.18,3.28
350,-10.35,4.67,3.01
360,-10.07,5.25,2.6
370,-9.56,5.83,2.67
380,-8.64,6.12,2.93
390,-7.75,6.3,3.13
400,-6.91,6.32,3.35
410,-6.19,6.29,3.63
420,-5.54,6.12,3.83
430,-4.91,5.92,4.14
440,-4.48,5.83,4.08
450,-4.44,5.55,3.76
460,-4.54,5.45,3.29
470,-4.89,5.23,3.28
480,-5.0,4.7,2.9
490,-4.82,3.98,2.74
500,-4.43,3.22,2.63
510,-3.89,2.14,2.47
520,-3.19,0.96,2.45
530,-2.53,-0.19,2.15
540,-1.74,-1.31,1.69
550,-0.83,-2.31,1.55
560,0.22,-3.08,1.44
570,1.46,-3.83,1.16
580,2.86,-4.21,0.62
590,4.07,-4.24,-0.01
600,4.87,-3.99,-0.89
610,5.24,-3.45,-1.13
620,5.28,-2.69,-0.42
630,4.96,-2.04,0.99
640,4.36,-1.82,2.96
650,3.88,-2.04,5.02
660,3.56,-3.02,7.09
670,3.24,-4.64,9.21
680,3.48,-6.63,11.45
690,5.26,-9.64,13.3
700,9.29,-13.43,14.86
710,15.49,-17.41,14.55
720,22.2,-20.56,12.17
730,28.21,-22.44,8.32
740,32.2,-23.23,3.85
750,33.17,-23.17,-0.25
760,30.72,-21.61,-3.16
770,26.37,-19.2,-4.73
780,21.48,-16.52,-4.35
790,17.31,-13.93,-3.27
800,14.05,-10.94,-2.35
810,11.52,-7.87,-1.51
820,9.83,-5.31,-0.9
830,9.43,-3.92,-0.8
840,10.33,-4.24,-0.91
850,12.03,-5.27,-1.43
860,13.67,-6.19,-2.01
870,15.22,-7.06,-2.24
880,16.56,-7.89,-2.17
890,17.53,-8.61,-2.03
900,17.86,-8.96,-1.91
910,17.65,-8.88,-1.7
920,17.1,-8.46,-1.54
930,16.32,-7.98,-1.19
940,15.3,-7.47,-0.56
950,14.24,-6.87,0.18
960,13.26,-6.27,0.93
970,12.41,-5.6,1.64
980,11.74,-4.96,2.1
990,11.14,-4.42,2.35
1000,10.74,-4.02,2.49
