timestamp,x,y,z
0,2.7,5.93,-9.28
10,2.41,5.89,-9.33
20,1.08,6.07,-9.79
30,0.37,6.07,-10.68
40,0.57,5.88,-14.01
50,-0.28,6.6,-12.79
60,2.98,7.32,-12.55
70,6.08,8.04,-8.77
80,6.38,8.23,-6.25
90,6.55,8.34,-5.56
100,6.26,7.77,-4.74
110,5.53,6.97,-4.63
120,6.3,6.64,-4.76
130,5.41,6.76,-4.74
140,-4.07,7.31,-6.15
150,-4.31,3.91,-8.12
160,0.17,5.47,-6.03
170,2.29,6.8,-5.78
180,3.12,7.22,-5.83
190,3.7,7.33,-6.0
200,3.72,7.25,-5.96
210,3.65,7.52,-6.0
220,3.68,7.75,-5.74
230,4.06,8.22,-5.4
240,4.46,8.12,-5.95
250,5.02,8.56,-5.9
260,5.01,8.84,-5.88
270,5.06,8.37,-5.75
280,4.97,8.46,-5.62
290,4.53,8.44,-5.21
300,4.69,8.76,-4.62
310,3.36,7.86,-4.49
320,2.65,7.31,-4.18
330,2.7,7.68,-4.02
340,3.33,8.52,-3.82
350,3.93,8.95,-3.95
360,4.28,8.67,-4.8
370,4.39,8.0,-5.06
380,3.91,7.44,-5.0
390,3.27,7.09,-4.99
400,3.07,7.03,-4.99
410,3.36,7.32,-4.78
420,3.46,7.65,-4.63
430,3.37,7.88,-4.57
440,3.37,7.96,-4.38
450,3.38,7.96,-3.96
460,3.18,7.98,-3.45
470,2.97,8.08,-2.93
480,2.68,8.2,-2.45
490,2.56,8.45,-2.06
500,2.77,8.83,-1.77
510,3.0,9.26,-1.33
520,3.06,9.57,-1.07
530,3.05,9.65,-0.94
540,3.18,9.97,-0.95
550,3.06,10.18,-0.85
560,2.77,10.04,-0.63
570,2.54,9.9,-0.55
580,2.52,9.93,-0.38
590,2.61,9.98,-0.3
600,2.79,9.68,-0.42
610,2.68,9.92,-0.56
620,2.69,9.9,-0.36
630,2.8,9.71,-0.19
640,2.72,9.93,-0.39
650,2.63,10.28,-0.7
660,2.6,9.96,-0.82
670,2.65,9.77,-0.14
680,2.46,9.8,0.29
690,2.13,9.81,0.4
700,2.0,10.04,0.83
710,2.23,10.79,1.34
720,2.2,10.8,1.13
730,2.07,10.62,1.22
740,1.77,10.28,0.92
750,1.55,10.05,0.5
760,1.63,9.92,0.15
770,1.75,9.84,-0.16
780,1.88,9.69,-0.29
790,1.52,7.69,-0.18
800,1.55,7.98,-1.74
810,1.97,8.67,-2.15
820,2.21,9.12,-1.82
830,2.36,9.99,-1.27
840,3.4,11.22,-1.18
850,3.63,11.39,-1.47
860,2.69,11.37,-2.04
870,2.42,10.94,-1.3
880,2.56,10.96,-0.74
890,2.02,10.52,-0.81
900,-0.05,9.8,-1.18
910,-2.36,9.37,-1.54
920,-4.2,9.83,-1.45
930,-5.22,10.53,-0.91
940,-4.92,11.27,-0.56
950,-4.37,12.23,-0.46
960,-4.28,13.01,-0.62
970,-4.04,12.78,-1.12
980,-3.3,12.15,-1.51
990,-2.2,12.06,-1.5
1000,-1.16,11.48,-1.08
