timestamp,x,y,z
0,-21.96,-9.18,-2.31
10,-20.94,-7.83,-1.82
20,-20.78,-6.01,-1.28
30,-20.87,-4.66,-1.2
40,-20.65,-3.89,-1.7
50,-19.84,-3.37,-2.44
60,-18.91,-3.17,-3.37
70,-17.64,-3.14,-4.29
80,-15.85,-3.05,-5.14
90,-14.08,-3.08,-6.07
100,-12.69,-3.0,-6.65
110,-11.39,-2.92,-6.99
120,-10.01,-3.05,-7.04
130,-8.77,-3.24,-6.95
140,-7.81,-3.29,-6.77
150,-7.1,-3.3,-6.42
160,-6.34,-3.62,-5.88
170,-5.52,-4.11,-5.56
180,-4.65,-4.63,-5.24
190,-3.76,-5.23,-4.91
200,-2.61,-5.82,-4.48
210,-1.42,-6.3,-4.06
220,-0.24,-6.75,-3.73
230,0.81,-7.15,-3.54
240,1.59,-7.56,-3.53
250,2.27,-8.29,-3.45
260,3.26,-9.24,-3.06
270,4.53,-9.96,-2.71
280,5.9,-10.41,-2.55
290,7.18,-10.71,-2.28
300,8.34,-11.15,-1.93
310,9.42,-11.8,-1.39
320,10.61,-12.53,-0.76
330,11.94,-13.28,-0.03
340,13.35,-13.91,0.65
350,14.58,-14.56,1.24
360,15.85,-15.3,1.76
370,17.39,-15.88,1.97
380,19.24,-16.18,1.83
390,21.31,-16.34,1.38
400,23.38,-16.57,0.93
410,25.49,-16.57,0.57
420,27.41,-16.01,0.27
430,28.69,-15.11,0.29
440,28.97,-14.08,0.46
450,28.0,-13.02,0.78
460,25.89,-12.04,1.02
470,23.08,-11.07,1.24
480,20.22,-10.01,1.48
490,17.52,-8.9,1.55
500,15.28,-7.98,1.43
510,13.79,-7.16,1.01
520,13.08,-6.39,0.33
530,12.89,-5.95,-0.38
540,13.12,-5.78,-1.12
550,13.78,-5.64,-1.87
560,14.62,-5.46,-2.51
570,15.26,-5.48,-2.9
580,15.62,-5.53,-3.03
590,15.54,-5.77,-2.93
600,15.0,-6.19,-2.69
610,14.1,-6.51,-2.41
620,13.04,-6.51,-2.16
630,11.82,-6.53,-1.92
640,10.45,-6.58,-1.75
650,9.28,-6.58,-1.76
660,8.24,-6.43,-1.91
670,7.36,-6.42,-2.09
680,6.41,-6.39,-2.19
690,5.4,-6.31,-2.36
700,4.48,-5.98,-2.65
710,3.51,-5.54,-2.96
720,2.51,-5.2,-3.34
730,1.59,-4.95,-3.76
740,0.86,-4.96,-4.31
750,0.36,-5.11,-4.95
760,0.04,-5.19,-5.77
770,0.09,-5.3,-6.51
780,-0.13,-5.51,-7.7
790,-0.88,-5.93,-8.79
800,-2.16,-6.91,-9.49
810,-4.35,-8.92,-9.22
820,-8.3,-11.78,-7.23
830,-14.37,-13.4,-4.13
840,-20.95,-11.68,-1.4
850,-25.96,-8.07,-0.13
860,-28.39,-5.02,-1.69
870,-29.21,-5.44,-4.05
880,-28.22,-7.08,-5.93
890,-26.24,-7.71,-6.68
900,-23.97,-7.68,-6.55
910,-21.9,-7.62,-5.42
920,-20.9,-7.43,-3.6
930,-20.72,-6.64,-1.74
940,-20.82,-6.0,-0.38
950,-21.02,-5.74,0.01
960,-21.32,-5.11,0.03
970,-21.45,-4.49,-0.03
980,-20.96,-4.11,-0.13
990,-19.97,-3.74,-0.92
1000,-19.04,-3.52,-1.79
