timestamp,x,y,z
0,21.27,0.56,5.47
10,22.19,0.05,6.03
20,23.32,-0.37,6.08
30,24.33,-0.74,5.35
40,25.05,-1.17,4.0
50,25.12,-1.62,2.45
60,24.63,-2.16,0.85
70,23.51,-2.68,-0.6
80,21.94,-3.19,-1.78
90,20.3,-3.7,-2.58
100,18.95,-4.24,-2.94
110,17.8,-4.69,-3.0
120,16.66,-5.19,-2.87
130,15.37,-5.73,-2.8
140,13.93,-6.47,-2.96
150,12.4,-7.24,-3.45
160,10.47,-7.98,-4.41
170,7.9,-8.47,-5.87
180,4.4,-8.68,-7.57
190,-0.25,-8.75,-9.04
200,-5.45,-8.32,-9.9
210,-11.17,-6.58,-9.2
220,-16.11,-4.69,-8.11
230,-19.25,-3.91,-7.5
240,-21.05,-0.68,-6.96
250,-21.98,2.14,-7.28
260,-23.02,3.79,-8.15
270,-23.77,5.44,-9.18
280,-24.59,7.16,-10.01
290,-25.04,8.6,-10.48
300,-24.91,10.13,-10.22
310,-25.32,11.7,-9.54
320,-25.95,12.34,-9.8
330,-25.44,11.87,-10.85
340,-23.5,11.22,-11.26
350,-21.02,10.79,-10.1
360,-18.19,9.75,-7.91
370,-15.53,9.34,-5.37
380,-13.27,9.18,-3.54
390,-11.85,8.84,-2.78
400,-11.11,8.31,-2.96
410,-10.65,7.68,-4.0
420,-9.67,6.99,-5.39
430,-8.27,6.24,-6.52
440,-6.82,6.08,-7.06
450,-5.08,6.13,-7.12
460,-3.22,6.12,-7.17
470,-1.82,5.99,-7.12
480,-0.52,5.26,-7.09
490,0.76,4.45,-7.1
500,1.86,3.81,-7.01
510,3.12,3.01,-6.76
520,4.47,2.82,-6.38
530,5.79,2.95,-5.96
540,6.95,3.0,-5.57
550,7.73,3.03,-4.93
560,8.15,2.83,-4.04
570,8.37,2.35,-3.12
580,8.58,1.95,-2.16
590,8.99,1.62,-1.2
600,9.66,1.26,-0.35
610,10.34,1.23,0.37
620,11.13,1.27,0.95
630,12.29,1.37,1.36
640,13.53,1.6,1.66
650,14.73,1.92,2.04
660,15.88,2.08,2.45
670,16.85,2.2,3.02
680,17.78,2.19,3.59
690,18.65,2.06,4.1
700,19.45,1.03,4.5
710,20.99,0.25,4.91
720,22.2,-0.34,5.1
730,22.4,0.47,5.02
740,22.27,-0.77,4.12
750,22.81,-1.29,3.72
760,23.58,-1.7,3.1
770,23.29,-1.96,2.21
780,21.81,-2.31,0.97
790,20.15,-2.77,-0.33
800,19.08,-3.27,-1.2
810,18.66,-3.78,-1.71
820,18.44,-4.35,-1.88
830,18.06,-4.99,-1.94
840,17.1,-5.75,-2.09
850,16.0,-7.02,-2.55
860,14.73,-8.52,-3.51
870,13.41,-10.44,-4.68
880,11.46,-11.9,-5.56
890,8.3,-13.28,-6.71
900,4.76,-14.47,-8.49
910,0.88,-14.89,-10.58
920,-4.6,-13.92,-12.34
930,-10.39,-13.16,-14.47
940,-15.62,-11.64,-16.46
950,-19.68,-9.09,-17.64
960,-23.09,-5.53,-17.6
970,-25.84,-2.3,-17.02
980,-28.22,0.14,-16.75
990,-30.66,1.76,-17.12
1000,-32.81,2.89,-18.04
