timestamp,x,y,z
0,-15.03,-9.38,-4.65
10,-16.67,-9.96,-1.96
20,-17.83,-10.41,0.85
30,-18.54,-10.34,3.68
40,-18.71,-10.1,6.33
50,-18.44,-9.73,8.65
60,-17.69,-9.1,10.72
70,-16.4,-8.57,12.59
80,-14.83,-8.09,14.21
90,-13.04,-7.61,15.68
100,-11.07,-7.0,17.37
110,-8.83,-5.83,19.24
120,-6.21,-4.51,21.33
130,-3.52,-3.02,23.29
140,-1.09,-1.71,24.47
150,0.8,-0.63,24.6
160,2.31,0.08,23.64
170,3.69,0.6,21.81
180,5.18,1.16,19.41
190,7.08,1.77,16.76
200,9.62,2.52,14.13
210,12.69,3.47,11.59
220,15.95,4.75,9.26
230,19.27,6.1,7.02
240,22.22,7.2,4.52
250,24.32,7.85,1.56
260,25.41,7.68,-1.84
270,25.52,6.87,-5.71
280,24.19,5.96,-9.94
290,21.7,4.66,-14.73
300,18.94,2.53,-21.08
310,16.43,2.43,-27.66
320,16.25,4.25,-30.82
330,19.79,4.4,-31.88
340,21.44,3.77,-33.15
350,19.01,3.14,-33.12
360,16.04,2.24,-32.5
370,14.02,1.22,-31.79
380,11.6,0.05,-30.51
390,8.32,-1.24,-28.5
400,4.76,-2.48,-26.33
410,1.34,-3.71,-24.37
420,-2.09,-4.47,-22.44
430,-4.83,-4.38,-20.0
440,-5.92,-4.24,-17.32
450,-6.58,-4.58,-15.26
460,-8.25,-5.06,-13.1
470,-10.23,-5.46,-10.39
480,-11.92,-5.97,-7.13
490,-13.45,-6.52,-3.75
500,-14.91,-6.87,-0.7
510,-15.84,-7.19,2.47
520,-16.34,-7.14,5.6
530,-16.41,-7.22,8.23
540,-16.29,-7.33,10.57
550,-16.3,-6.9,12.81
560,-15.78,-6.29,14.77
570,-14.27,-5.56,16.53
580,-11.95,-4.99,17.91
590,-9.51,-4.43,18.9
600,-7.11,-3.88,19.65
610,-4.64,-3.36,20.22
620,-2.38,-2.63,20.79
630,-0.47,-1.65,21.13
640,1.15,-1.06,21.24
650,2.47,-0.63,21.27
660,3.8,-0.19,21.46
670,5.3,0.27,21.79
680,6.9,0.77,21.99
690,8.44,1.34,21.82
700,9.88,1.72,20.99
710,11.31,1.67,19.27
720,12.7,1.47,16.89
730,14.25,1.5,14.2
740,16.25,1.91,11.48
750,19.01,2.9,8.85
760,22.42,4.34,6.41
770,26.09,5.89,4.07
780,29.54,6.96,1.77
790,31.83,6.78,-0.79
800,32.26,5.54,-3.95
810,30.87,3.6,-8.2
820,27.54,2.55,-13.4
830,22.97,2.14,-17.74
840,21.25,0.24,-21.58
850,21.62,-1.51,-26.82
860,20.39,-1.43,-30.78
870,19.29,-0.93,-33.06
880,19.85,-0.9,-34.48
890,19.58,-1.33,-34.64
900,17.91,-1.64,-33.61
910,16.01,-1.8,-31.65
920,14.9,-2.05,-29.24
930,14.03,-2.22,-26.33
940,12.84,-2.51,-23.12
950,11.26,-3.07,-20.13
960,9.54,-3.96,-17.48
970,7.64,-5.17,-15.26
980,5.42,-6.46,-13.41
990,2.71,-7.82,-11.89
1000,-0.21,-8.9,-10.75
