timestamp,x,y,z
0,3.98,1.7,4.33
10,4.19,1.7,1.88
20,4.71,2.22,-0.68
30,5.34,3.06,-3.2
40,5.68,4.06,-5.57
50,5.58,4.55,-7.77
60,4.96,4.24,-9.71
70,4.14,3.58,-11.3
80,3.33,3.27,-12.32
90,2.71,3.82,-12.57
100,2.43,4.74,-12.04
110,2.64,5.65,-11.07
120,3.51,6.15,-9.85
130,5.02,6.24,-8.65
140,6.93,6.05,-7.61
150,8.86,5.54,-6.68
160,10.51,5.02,-5.77
170,11.86,4.58,-4.74
180,12.97,4.37,-3.75
190,13.82,4.36,-2.89
200,14.45,4.74,-2.23
210,14.98,5.03,-1.88
220,15.3,5.2,-1.86
230,15.25,5.7,-1.96
240,14.88,5.82,-2.23
250,14.15,5.71,-2.7
260,13.19,5.49,-3.18
270,12.12,5.07,-3.62
280,11.01,4.66,-3.92
290,9.88,4.22,-4.11
300,8.72,3.85,-4.24
310,7.73,3.54,-4.33
320,6.88,3.36,-4.39
330,6.27,3.24,-4.38
340,6.09,3.14,-4.41
350,6.17,3.46,-4.41
360,6.39,3.92,-4.35
370,6.64,4.2,-4.25
380,6.83,4.23,-4.07
390,6.93,4.28,-3.76
400,7.17,4.4,-3.42
410,7.78,4.86,-3.11
420,8.13,5.34,-2.9
430,7.36,4.63,-2.73
440,5.87,3.17,-2.65
450,4.74,2.79,-2.27
460,4.89,3.51,-1.57
470,6.39,4.15,-1.08
480,8.64,4.45,-0.91
490,11.12,4.85,-0.85
500,13.18,5.26,-0.65
510,14.4,5.54,-0.32
520,14.86,5.47,0.04
530,14.69,5.11,0.31
540,14.13,4.59,0.44
550,13.41,4.26,0.49
560,12.71,4.15,0.38
570,12.17,4.19,0.19
580,11.75,4.33,-0.07
590,11.37,4.51,-0.35
600,11.01,4.68,-0.62
610,10.72,4.99,-0.82
620,10.6,5.5,-0.91
630,10.76,6.24,-0.93
640,11.26,7.14,-1.13
650,12.07,8.16,-1.85
660,12.85,9.22,-3.22
670,13.27,9.6,-4.99
680,13.19,8.89,-6.85
690,12.6,7.3,-8.41
700,11.51,5.59,-9.1
710,10.03,4.41,-9.0
720,8.32,3.79,-8.34
730,6.78,3.43,-7.5
740,5.7,3.19,-6.75
750,5.19,3.08,-6.19
760,5.23,3.16,-5.92
770,5.65,3.31,-5.94
780,6.37,3.6,-6.17
790,7.18,3.94,-6.37
800,7.97,4.24,-6.63
810,8.77,4.51,-6.96
820,9.56,4.61,-7.28
830,10.24,4.54,-7.68
840,10.77,4.52,-8.16
850,10.91,4.42,-8.57
860,10.77,4.08,-8.7
870,10.55,3.56,-8.52
880,10.3,3.0,-8.04
890,9.96,2.36,-7.3
900,9.61,1.57,-6.25
910,9.41,0.59,-4.91
920,9.79,-0.21,-3.06
930,10.71,-0.84,-0.61
940,12.11,-1.37,2.29
950,13.8,-1.82,5.42
960,15.39,-2.17,8.96
970,16.69,-3.14,13.23
980,17.13,-3.94,17.55
990,16.49,-5.43,21.31
1000,14.75,-5.09,23.52
