timestamp,x,y,z
0,16.35,-0.87,5.04
10,16.04,-2.71,2.45
20,16.12,-4.51,-1.36
30,16.26,-4.67,-7.25
40,16.26,-4.4,-14.11
50,15.97,-3.98,-21.63
60,12.05,-3.89,-27.47
70,5.03,-5.14,-29.56
80,0.03,-5.67,-30.21
90,0.17,-4.31,-31.06
100,2.13,-3.68,-31.49
110,3.39,-5.06,-29.92
120,2.68,-8.1,-26.28
130,-0.95,-11.09,-22.64
140,-5.31,-12.1,-21.61
150,-8.89,-10.53,-22.75
160,-10.97,-8.26,-24.76
170,-12.5,-6.46,-25.9
180,-13.37,-5.15,-26.38
190,-13.38,-4.69,-25.82
200,-13.0,-4.82,-23.91
210,-12.29,-5.54,-21.08
220,-11.26,-6.26,-17.88
230,-10.0,-6.58,-15.01
240,-9.42,-6.3,-12.63
250,-9.84,-5.39,-10.35
260,-10.77,-4.32,-8.13
270,-11.72,-3.17,-6.39
280,-13.19,-2.16,-4.62
290,-14.96,-1.48,-2.85
300,-15.93,-1.17,-1.14
310,-15.73,-1.35,0.37
320,-14.42,-1.98,1.51
330,-12.14,-2.96,2.23
340,-9.2,-4.3,2.74
350,-6.23,-5.43,3.36
360,-4.13,-6.86,4.65
370,-2.45,-8.23,6.61
380,-0.56,-8.87,8.58
390,-0.47,-9.0,12.07
400,-1.64,-9.2,17.31
410,-0.28,-8.73,21.03
420,2.88,-8.03,22.1
430,6.52,-5.93,22.23
440,9.93,-3.98,21.4
450,12.54,-2.69,19.71
460,14.95,-1.22,17.39
470,16.94,0.32,14.71
480,17.97,1.34,12.55
490,17.88,1.35,10.93
500,16.43,0.55,9.62
510,14.58,-0.79,8.43
520,13.19,-2.5,6.62
530,12.66,-4.15,3.85
540,13.11,-5.61,-0.13
550,14.07,-6.22,-5.64
560,16.28,-5.89,-12.33
570,17.38,-4.18,-20.96
580,15.68,-1.19,-29.37
590,13.15,1.76,-35.29
600,10.58,3.37,-36.7
610,7.98,3.12,-33.96
620,4.58,1.54,-29.03
630,0.82,0.02,-24.03
640,-1.39,-0.56,-21.05
650,-1.84,-0.11,-20.62
660,-1.17,0.95,-22.31
670,-0.31,1.96,-24.64
680,0.07,2.5,-26.31
690,-0.08,2.3,-26.38
700,-0.91,1.23,-23.95
710,-3.15,-0.67,-19.13
720,-8.37,-2.85,-13.73
730,-12.86,-2.96,-11.99
740,-14.14,-1.02,-12.48
750,-13.82,1.01,-13.46
760,-13.37,2.66,-13.47
770,-13.21,3.19,-11.93
780,-12.85,2.96,-9.42
790,-12.35,2.27,-6.8
800,-11.63,1.57,-4.35
810,-11.1,0.98,-2.22
820,-11.23,0.34,-0.31
830,-11.26,-0.24,1.48
840,-10.52,-0.72,2.89
850,-9.04,-1.19,3.97
860,-7.56,-1.72,4.93
870,-6.81,-2.55,6.77
880,-6.56,-3.66,9.26
890,-6.35,-4.68,12.14
900,-5.85,-5.55,15.07
910,-4.63,-5.77,17.52
920,-2.62,-5.32,18.73
930,0.11,-5.12,18.86
940,3.41,-3.87,19.21
950,6.74,-2.62,19.44
960,9.32,-1.84,19.15
970,11.32,-1.02,18.25
980,12.62,-0.12,16.77
990,13.2,0.49,14.74
1000,13.37,0.58,12.39
