timestamp,x,y,z
0,-8.09,8.56,-16.26
10,-6.69,7.49,-15.01
20,-4.95,6.29,-13.29
30,-3.15,5.22,-11.48
40,-1.22,4.2,-9.86
50,1.07,3.16,-8.69
60,3.73,2.21,-8.29
70,6.56,1.45,-8.44
80,9.3,0.99,-9.05
90,11.25,0.98,-9.61
100,11.7,1.0,-9.7
110,12.11,1.66,-9.27
120,11.9,1.88,-8.61
130,11.34,1.87,-7.54
140,11.11,2.04,-6.36
150,10.51,2.35,-5.37
160,9.9,2.65,-4.61
170,9.45,2.71,-3.98
180,9.35,2.77,-3.56
190,9.32,2.92,-3.55
200,9.01,3.03,-3.83
210,8.5,3.02,-4.09
220,8.15,2.93,-4.17
230,8.06,2.88,-3.99
240,8.17,2.87,-3.32
250,8.0,2.57,-1.76
260,7.53,2.13,0.78
270,6.92,1.82,4.26
280,6.14,1.48,8.59
290,5.15,1.63,12.71
300,3.67,2.43,15.95
310,1.42,3.75,17.62
320,-1.76,5.62,18.18
330,-5.69,7.91,17.96
340,-9.28,10.0,17.55
350,-12.2,12.07,17.09
360,-13.97,13.69,16.71
370,-14.55,14.19,16.4
380,-14.04,13.86,15.87
390,-12.79,12.86,15.04
400,-11.29,11.3,14.13
410,-9.89,9.54,13.15
420,-8.64,7.96,11.77
430,-7.66,6.62,10.16
440,-7.07,5.6,8.71
450,-6.94,4.78,7.16
460,-7.07,4.3,5.39
470,-7.3,4.18,3.55
480,-7.83,4.32,1.74
490,-8.87,5.04,-0.47
500,-10.52,6.61,-3.03
510,-12.61,8.54,-6.01
520,-14.24,10.19,-8.92
530,-15.05,11.42,-11.18
540,-15.2,11.87,-12.62
550,-14.68,11.85,-13.52
560,-14.36,12.15,-13.93
570,-14.26,12.78,-14.35
580,-14.28,13.38,-14.66
590,-14.39,13.79,-14.66
600,-14.34,13.94,-14.26
610,-13.92,13.62,-13.33
620,-13.16,12.93,-12.11
630,-12.11,11.99,-10.61
640,-10.68,10.8,-9.11
650,-9.01,9.46,-7.82
660,-7.48,8.36,-6.79
670,-6.12,7.53,-6.02
680,-4.66,6.81,-5.44
690,-3.19,6.27,-4.93
700,-1.89,6.04,-4.44
710,-0.84,6.09,-4.03
720,0.08,6.17,-3.87
730,0.84,6.28,-3.77
740,1.44,6.41,-3.87
750,2.04,6.42,-4.01
760,2.58,6.36,-4.13
770,3.24,6.16,-4.24
780,3.86,5.92,-4.23
790,4.45,5.61,-4.19
800,5.04,5.33,-4.21
810,5.56,5.06,-4.17
820,6.15,4.83,-3.99
830,6.75,4.59,-3.73
840,7.38,4.31,-3.28
850,7.97,4.03,-2.78
860,8.61,3.71,-2.24
870,9.1,3.4,-1.75
880,9.41,3.22,-1.39
890,9.53,3.06,-1.08
900,9.52,2.95,-0.82
910,9.44,2.94,-0.57
920,9.36,3.0,-0.09
930,9.24,2.93,0.64
940,9.05,2.76,1.4
950,8.81,2.71,2.07
960,8.5,2.82,2.72
970,8.11,2.86,3.13
980,7.46,3.24,4.08
990,6.8,3.51,4.9
1000,5.77,3.88,6.31
