timestamp,x,y,z
0,7.58,12.65,1.85
10,8.69,12.27,1.95
20,9.83,11.61,2.27
30,10.33,11.06,2.34
40,10.31,10.56,2.14
50,10.44,10.19,1.75
60,10.5,10.04,1.32
70,10.61,9.96,1.14
80,10.92,9.71,1.36
90,11.17,9.42,1.63
100,10.98,9.12,1.58
110,10.59,8.96,1.34
120,10.58,8.77,1.15
130,10.86,8.3,0.96
140,10.83,7.74,0.51
150,10.44,7.52,-0.15
160,10.01,7.34,-0.64
170,9.72,7.07,-0.58
180,10.01,6.61,-0.17
190,10.43,6.4,0.26
200,10.8,6.44,0.61
210,10.97,6.36,0.79
220,10.61,5.97,0.83
230,10.01,5.1,0.88
240,9.31,4.8,0.52
250,8.3,4.97,-0.05
260,7.45,5.06,-0.29
270,7.14,4.34,0.32
280,7.35,3.38,0.97
290,7.36,2.71,1.33
300,7.09,2.21,1.43
310,6.68,2.43,1.33
320,6.08,3.0,1.53
330,5.78,3.85,2.05
340,5.33,4.49,3.16
350,4.74,4.8,4.35
360,3.71,5.14,5.22
370,2.91,5.73,5.32
380,2.07,6.46,4.87
390,1.43,6.85,4.23
400,0.93,7.08,3.71
410,0.33,7.23,2.92
420,-0.36,7.29,1.97
430,-0.84,7.34,1.03
440,-0.94,7.15,0.17
450,-0.8,6.74,-0.57
460,-0.32,6.28,-0.86
470,0.13,6.19,-0.64
480,0.27,6.27,0.06
490,-0.06,6.49,1.2
500,-0.88,7.13,2.14
510,-1.95,7.72,2.74
520,-2.8,8.12,2.93
530,-3.52,8.43,2.78
540,-4.15,8.87,2.49
550,-4.68,9.25,2.42
560,-5.29,9.82,2.49
570,-5.98,10.24,2.49
580,-6.61,10.32,2.62
590,-6.91,10.45,2.78
600,-6.76,10.87,2.65
610,-6.38,11.37,2.53
620,-6.07,11.57,2.24
630,-6.05,11.63,1.97
640,-6.15,11.69,1.59
650,-6.28,11.85,1.44
660,-5.96,11.94,1.47
670,-5.31,12.33,1.7
680,-4.31,12.61,1.9
690,-3.2,12.64,2.04
700,-2.69,12.8,1.93
710,-2.78,13.06,1.1
720,-3.04,13.13,0.11
730,-3.1,13.17,-0.93
740,-2.93,13.14,-1.7
750,-2.15,12.87,-1.97
760,-0.74,12.5,-1.59
770,0.81,12.29,-1.01
780,2.11,12.31,-0.38
790,3.29,12.08,0.06
800,4.49,11.64,0.4
810,5.54,11.25,0.65
820,6.16,11.25,0.57
830,6.52,11.45,0.58
840,7.02,11.49,0.56
850,7.45,11.62,0.56
860,8.13,11.59,0.8
870,8.82,11.46,1.11
880,9.31,11.39,1.34
890,9.6,11.45,1.4
900,9.65,11.53,1.41
910,9.82,11.49,1.28
920,10.14,11.49,1.31
930,10.54,11.5,1.68
940,10.97,11.41,2.3
950,11.22,11.0,2.83
960,11.19,10.68,3.14
970,10.78,10.44,3.04
980,10.34,10.22,2.65
990,9.98,10.07,2.22
1000,9.91,9.91,1.7
