timestamp,x,y,z
0,9.8,9.11,7.01
10,9.65,8.45,6.12
20,9.05,7.94,5.04
30,8.39,7.19,4.3
40,7.7,6.24,4.38
50,6.85,5.39,5.42
60,5.65,5.07,6.52
70,4.33,4.58,7.31
80,3.31,3.61,7.53
90,2.55,2.17,7.54
100,2.06,0.4,7.98
110,1.41,-1.1,8.85
120,0.58,-1.89,9.96
130,-0.15,-1.32,10.66
140,-0.6,0.37,10.74
150,-1.12,2.59,10.7
160,-1.9,4.88,11.4
170,-1.63,7.31,11.86
180,-1.67,9.31,12.69
190,-1.87,10.73,12.0
200,-3.02,11.09,10.68
210,-4.58,10.1,9.28
220,-5.57,9.08,7.3
230,-5.81,7.87,4.75
240,-5.43,6.69,2.07
250,-4.51,5.28,-0.35
260,-3.47,4.41,-2.46
270,-2.25,3.73,-4.09
280,-1.38,3.61,-4.86
290,-1.17,3.75,-4.93
300,-1.36,3.72,-4.27
310,-1.58,3.76,-3.68
320,-1.71,4.02,-3.34
330,-1.92,4.07,-2.82
340,-2.06,4.02,-2.34
350,-2.41,4.1,-1.89
360,-2.08,4.47,-2.17
370,-1.84,4.67,-2.43
380,-1.47,4.64,-2.65
390,-0.96,4.58,-2.72
400,-0.79,4.56,-2.49
410,-1.04,4.64,-2.06
420,-1.39,4.78,-1.5
430,-1.7,5.1,-1.12
440,-1.67,5.99,-1.31
450,-2.32,7.01,-1.86
460,-3.23,7.61,-2.75
470,-3.65,7.67,-3.68
480,-3.71,7.25,-4.05
490,-3.62,6.82,-3.87
500,-3.26,6.67,-3.44
510,-2.53,6.94,-2.93
520,-1.89,7.98,-2.51
530,-1.83,9.39,-2.52
540,-2.23,10.41,-2.74
550,-2.53,10.58,-3.14
560,-2.73,10.04,-3.41
570,-2.58,9.52,-3.75
580,-2.32,9.45,-3.87
590,-2.13,9.96,-3.5
600,-1.79,10.9,-2.75
610,-1.32,11.87,-1.94
620,-1.13,12.46,-1.27
630,-1.34,12.59,-0.77
640,-0.96,12.26,-1.03
650,-0.49,11.71,-1.48
660,0.28,11.04,-2.32
670,0.84,10.42,-2.94
680,1.36,10.39,-3.61
690,1.33,10.87,-3.68
700,1.21,11.44,-3.58
710,1.26,11.74,-3.47
720,1.02,11.9,-3.28
730,1.32,12.22,-3.4
740,1.5,12.62,-3.59
750,1.37,12.98,-3.82
760,1.16,13.36,-3.99
770,1.25,13.57,-4.32
780,1.68,13.77,-4.39
790,2.41,14.16,-4.52
800,3.22,14.75,-4.89
810,3.95,14.98,-4.82
820,4.64,14.89,-4.82
830,5.05,14.67,-4.4
840,4.96,14.87,-4.49
850,4.24,15.49,-4.66
860,3.42,15.88,-4.61
870,3.04,15.68,-4.4
880,3.42,15.08,-4.34
890,4.42,14.39,-4.45
900,5.72,13.71,-4.61
910,6.79,13.08,-4.37
920,7.27,12.87,-3.58
930,7.31,13.08,-2.58
940,7.21,13.24,-1.43
950,7.36,13.09,-0.42
960,8.04,12.57,-0.0
970,9.23,12.0,-0.33
980,10.39,11.39,-0.65
990,10.96,11.16,-0.87
1000,10.59,11.18,-0.91
