timestamp,x,y,z
0,-10.83,7.38,-21.37
10,-12.89,8.36,-20.37
20,-12.87,8.34,-18.62
30,-11.42,7.58,-16.63
40,-10.19,7.15,-14.51
50,-10.5,7.24,-11.9
60,-12.42,7.72,-8.54
70,-15.39,8.74,-4.3
80,-18.71,10.33,0.75
90,-20.94,12.08,6.2
100,-21.43,12.98,11.72
110,-20.13,12.79,17.18
120,-17.37,11.97,21.52
130,-13.93,10.64,25.32
140,-11.06,9.28,28.1
150,-9.06,7.97,29.84
160,-8.25,7.39,29.62
170,-7.16,6.63,27.08
180,-6.07,5.32,23.46
190,-4.89,4.16,19.98
200,-3.76,3.23,16.73
210,-2.54,2.41,13.76
220,-1.27,1.75,11.33
230,0.09,1.19,9.49
240,1.53,0.55,8.0
250,2.97,0.06,6.59
260,4.29,-0.27,5.04
270,5.4,-0.49,3.53
280,6.51,-0.71,2.43
290,7.51,-0.88,1.46
300,8.21,-0.89,0.59
310,8.71,-0.9,-0.34
320,9.02,-0.87,-1.15
330,9.1,-0.89,-1.82
340,9.1,-0.96,-2.59
350,8.93,-1.06,-3.4
360,8.63,-1.14,-4.25
370,7.98,-1.36,-5.0
380,6.75,-1.57,-5.87
390,5.24,-1.95,-7.12
400,3.55,-2.58,-9.0
410,1.23,-3.05,-11.8
420,-1.54,-2.75,-16.39
430,-4.82,-0.69,-22.71
440,-7.98,1.9,-29.37
450,-9.96,3.23,-33.55
460,-9.95,3.47,-33.01
470,-8.79,3.17,-29.06
480,-7.88,2.86,-25.21
490,-8.12,3.16,-22.35
500,-9.01,3.51,-20.2
510,-10.72,4.18,-18.3
520,-13.14,4.93,-16.14
530,-16.58,6.01,-13.37
540,-20.59,7.55,-9.0
550,-24.08,9.13,-2.4
560,-26.76,11.53,4.96
570,-27.41,13.28,11.29
580,-25.08,12.86,15.33
590,-20.27,10.68,17.26
600,-15.12,8.62,18.2
610,-12.01,7.72,19.43
620,-10.5,7.54,20.76
630,-9.19,7.2,21.78
640,-7.45,6.38,21.75
650,-5.74,5.5,20.81
660,-4.06,4.6,19.41
670,-2.66,3.9,18.0
680,-1.52,3.44,16.53
690,-0.43,2.95,15.01
700,0.55,2.6,13.5
710,1.65,2.23,12.23
720,2.89,1.72,10.99
730,3.9,1.29,9.9
740,4.66,0.87,8.74
750,5.16,0.36,7.11
760,5.69,-0.38,5.12
770,6.36,-1.18,2.97
780,7.19,-1.89,0.75
790,8.13,-2.53,-1.24
800,9.15,-3.12,-3.07
810,9.99,-3.72,-4.66
820,10.5,-4.24,-6.33
830,10.54,-4.81,-8.05
840,10.54,-5.51,-9.84
850,10.92,-6.22,-12.35
860,10.99,-6.72,-15.05
870,10.5,-7.12,-17.44
880,9.06,-7.4,-20.04
890,6.33,-7.23,-22.64
900,2.78,-6.48,-24.27
910,-1.34,-5.13,-25.23
920,-5.38,-3.39,-26.27
930,-9.14,-1.41,-26.59
940,-12.16,0.23,-25.71
950,-14.39,1.51,-23.39
960,-16.95,2.68,-20.21
970,-20.83,4.26,-16.15
980,-25.92,7.16,-10.69
990,-30.17,11.26,-4.0
1000,-30.75,13.41,2.4
