timestamp,x,y,z
0,1.32,-6.06,-20.96
10,0.41,-6.68,-19.32
20,-0.66,-7.53,-17.73
30,-1.72,-8.59,-16.35
40,-2.8,-9.96,-15.25
50,-3.95,-11.85,-14.48
60,-5.23,-14.43,-13.75
70,-7.19,-17.64,-12.12
80,-9.91,-20.97,-9.03
90,-12.49,-23.61,-4.52
100,-13.82,-24.83,0.71
110,-13.25,-24.22,5.55
120,-10.8,-22.46,9.43
130,-7.47,-20.53,11.43
140,-5.33,-19.24,12.12
150,-4.9,-18.62,12.65
160,-5.09,-18.31,14.56
170,-4.4,-17.87,18.04
180,-3.23,-17.2,22.69
190,-2.96,-16.29,27.97
200,-4.22,-14.83,32.37
210,-5.79,-13.07,35.61
220,-6.14,-11.08,39.59
230,-4.78,-8.67,44.74
240,-2.48,-6.12,49.87
250,0.65,-3.48,53.07
260,4.68,-1.55,53.44
270,8.99,-0.42,50.2
280,12.35,-0.58,43.71
290,14.55,-1.24,34.82
300,15.38,-2.48,26.43
310,15.06,-3.73,19.73
320,14.3,-4.7,14.56
330,14.18,-5.24,10.23
340,15.03,-5.46,6.49
350,16.18,-5.2,3.35
360,16.71,-4.38,0.74
370,16.51,-3.57,-1.77
380,15.63,-2.66,-4.28
390,14.27,-2.08,-6.42
400,12.14,-2.34,-8.39
410,9.64,-2.88,-10.18
420,7.38,-4.04,-11.74
430,5.78,-5.14,-13.49
440,4.43,-5.94,-15.84
450,2.84,-6.29,-19.0
460,0.73,-6.39,-21.55
470,-1.49,-6.4,-23.08
480,-3.0,-6.36,-24.31
490,-3.56,-6.55,-25.59
500,-3.53,-6.67,-26.35
510,-3.15,-6.58,-26.02
520,-2.28,-6.41,-24.91
530,-0.97,-6.4,-23.44
540,-0.26,-7.02,-21.66
550,-0.75,-8.03,-19.89
560,-1.86,-9.27,-18.56
570,-3.29,-11.86,-17.1
580,-5.89,-16.29,-14.12
590,-9.93,-21.03,-8.7
600,-13.79,-24.09,-1.86
610,-15.99,-25.83,3.5
620,-18.09,-26.39,8.37
630,-19.85,-24.7,13.41
640,-17.65,-21.6,16.98
650,-12.22,-18.12,18.92
660,-6.71,-14.84,20.9
670,-3.59,-11.64,23.58
680,-3.01,-8.84,26.34
690,-3.39,-6.73,28.53
700,-3.72,-4.52,30.7
710,-3.14,-2.09,32.89
720,-1.88,0.69,34.8
730,-0.18,3.66,35.76
740,2.11,6.23,35.24
750,4.62,8.17,33.48
760,7.35,9.98,31.52
770,10.79,11.65,29.44
780,14.56,14.0,25.97
790,18.07,15.47,21.05
800,23.23,15.68,16.1
810,28.68,15.16,10.85
820,30.75,13.73,5.13
830,29.68,11.8,-0.65
840,28.5,9.84,-6.35
850,27.55,8.16,-11.65
860,25.55,7.04,-15.95
870,21.89,6.2,-18.52
880,17.53,5.31,-19.72
890,13.55,4.55,-19.86
900,10.35,3.72,-19.25
910,7.85,2.67,-18.09
920,5.56,1.63,-16.79
930,3.48,0.85,-15.7
940,1.62,0.39,-14.77
950,0.22,-0.04,-13.94
960,-0.74,-0.55,-13.13
970,-1.41,-1.24,-12.65
980,-1.95,-2.17,-12.76
990,-2.75,-3.24,-13.31
1000,-3.84,-4.39,-13.84
