timestamp,x,y,z
0,4.76,6.85,2.8
10,4.7,6.95,3.08
20,4.9,7.18,3.1
30,5.32,7.43,2.93
40,5.94,7.65,2.68
50,6.56,7.8,2.36
60,6.98,7.84,2.14
70,7.24,7.71,2.0
80,7.31,7.48,1.82
90,7.2,7.09,1.68
100,6.95,6.64,1.66
110,6.63,6.19,1.59
120,6.37,5.94,1.45
130,6.15,5.8,1.13
140,5.99,5.68,0.51
150,5.79,6.02,-0.12
160,5.57,6.35,-1.18
170,5.19,6.84,-2.9
180,4.48,7.29,-4.92
190,3.2,7.57,-7.16
200,1.56,7.74,-9.25
210,-0.59,8.02,-10.58
220,-2.35,8.18,-11.06
230,-3.8,8.42,-11.01
240,-4.94,8.67,-10.86
250,-5.55,9.03,-10.82
260,-5.67,9.42,-10.81
270,-5.51,9.82,-10.67
280,-5.18,10.21,-10.47
290,-4.75,10.52,-10.32
300,-4.53,10.85,-9.96
310,-4.31,11.23,-9.65
320,-4.16,11.53,-9.09
330,-4.26,11.69,-8.18
340,-4.45,11.73,-7.35
350,-4.7,11.82,-6.52
360,-4.68,11.94,-5.84
370,-4.26,12.08,-5.41
380,-3.58,12.42,-4.89
390,-2.7,12.89,-4.23
400,-1.98,13.38,-3.37
410,-1.39,13.72,-2.34
420,-0.9,13.89,-1.31
430,-0.32,13.9,-0.39
440,0.44,13.76,0.3
450,1.32,13.56,0.76
460,2.4,13.33,1.05
470,3.4,13.01,1.38
480,4.26,12.68,1.74
490,5.01,12.33,2.17
500,5.7,11.93,2.57
510,6.25,11.45,2.98
520,6.51,10.8,3.34
530,6.57,9.99,3.7
540,6.45,9.08,4.1
550,6.26,8.3,4.58
560,6.15,7.64,5.03
570,6.12,7.12,5.16
580,6.12,6.75,5.09
590,6.08,6.6,5.0
600,6.18,6.56,4.67
610,6.29,6.62,4.27
620,6.37,6.7,3.7
630,6.28,6.68,3.25
640,6.07,6.59,2.81
650,5.81,6.45,2.43
660,5.6,6.32,1.84
670,5.58,6.18,1.19
680,5.55,6.1,0.56
690,5.51,6.01,-0.02
700,5.36,6.05,-0.64
710,5.16,6.29,-1.25
720,4.98,6.68,-2.11
730,4.77,7.22,-3.37
740,4.48,7.78,-4.95
750,3.98,8.28,-6.58
760,3.14,8.69,-8.09
770,1.83,8.9,-9.34
780,0.2,8.87,-10.31
790,-1.81,8.68,-10.88
800,-4.04,8.41,-11.1
810,-6.01,8.29,-11.15
820,-7.3,8.48,-11.06
830,-7.79,8.92,-10.98
840,-7.54,9.49,-10.76
850,-6.66,10.18,-10.44
860,-5.45,10.83,-10.15
870,-4.43,11.42,-9.75
880,-3.76,11.82,-9.14
890,-3.28,12.14,-8.46
900,-2.77,12.48,-7.83
910,-2.32,12.73,-7.17
920,-1.95,12.91,-6.33
930,-1.67,13.08,-5.48
940,-1.41,13.24,-4.78
950,-1.27,13.51,-4.21
960,-1.22,13.71,-3.91
970,-1.18,13.84,-3.69
980,-1.1,13.92,-3.42
990,-1.12,13.92,-2.95
1000,-0.99,13.83,-2.47
