timestamp,x,y,z
0,25.5,0.25,-6.62
10,25.47,2.42,-8.67
20,24.27,2.66,-11.6
30,22.71,-0.2,-16.2
40,19.55,-2.35,-19.78
50,12.66,-6.61,-21.0
60,2.88,-11.97,-21.92
70,-7.11,-12.79,-23.0
80,-16.18,-13.19,-25.53
90,-22.09,-11.24,-28.78
100,-23.72,-8.83,-30.16
110,-21.25,-8.13,-29.73
120,-17.86,-7.92,-27.5
130,-16.04,-7.44,-23.66
140,-14.82,-7.27,-19.22
150,-13.3,-6.54,-15.39
160,-11.09,-6.42,-12.67
170,-8.79,-6.87,-10.74
180,-6.85,-7.07,-9.12
190,-5.5,-6.98,-7.63
200,-4.57,-6.66,-6.39
210,-4.2,-6.23,-4.8
220,-4.0,-6.11,-3.57
230,-4.04,-6.16,-2.36
240,-3.89,-6.9,-1.25
250,-3.47,-7.74,-0.09
260,-2.97,-8.37,0.74
270,-2.39,-8.88,1.28
280,-1.64,-9.34,1.8
290,-0.69,-9.84,2.2
300,0.31,-10.51,2.63
310,1.45,-11.77,3.33
320,3.06,-13.88,4.66
330,5.5,-14.94,6.55
340,8.29,-14.75,9.09
350,11.13,-13.39,12.8
360,14.13,-9.62,18.33
370,16.3,-6.25,24.41
380,17.65,-5.66,28.08
390,18.49,-6.45,28.67
400,19.47,-7.51,27.19
410,19.98,-8.01,25.29
420,20.94,-10.09,21.71
430,22.79,-14.11,16.5
440,25.54,-17.47,10.04
450,28.35,-20.07,3.31
460,30.42,-21.38,-2.56
470,32.68,-20.5,-7.84
480,35.64,-17.18,-13.52
490,36.74,-13.33,-19.24
500,32.8,-12.84,-24.08
510,24.92,-14.54,-25.54
520,14.57,-14.98,-23.76
530,3.55,-12.79,-20.66
540,-5.17,-11.8,-19.43
550,-10.3,-9.78,-21.39
560,-11.82,-8.62,-26.34
570,-12.19,-8.92,-31.38
580,-11.38,-10.02,-34.45
590,-9.68,-11.27,-33.34
600,-9.56,-12.92,-29.61
610,-14.72,-14.36,-24.38
620,-24.98,-12.8,-20.29
630,-31.04,-10.83,-17.97
640,-31.12,-12.92,-14.74
650,-27.83,-14.0,-12.08
660,-22.2,-13.01,-10.34
670,-15.67,-12.61,-9.28
680,-9.88,-12.04,-8.86
690,-5.8,-10.63,-8.52
700,-3.46,-9.66,-8.08
710,-2.35,-9.64,-7.22
720,-1.79,-10.23,-6.21
730,-1.7,-10.38,-4.91
740,-1.76,-10.33,-3.2
750,-1.77,-10.59,-1.29
760,-1.52,-10.89,0.39
770,-1.16,-11.36,1.81
780,-0.53,-12.28,2.77
790,0.31,-13.52,3.74
800,1.92,-14.32,4.88
810,4.53,-14.95,6.31
820,8.12,-14.16,8.79
830,11.21,-11.23,12.06
840,13.39,-8.32,15.39
850,15.49,-5.73,20.13
860,18.68,-3.12,25.39
870,21.55,-1.86,28.61
880,22.62,-2.7,28.32
890,21.49,-4.26,26.09
900,19.12,-6.95,21.28
910,17.37,-11.17,14.75
920,16.52,-14.71,9.07
930,17.02,-17.08,4.23
940,19.24,-18.88,-0.13
950,22.27,-19.08,-4.56
960,25.53,-18.0,-9.27
970,27.74,-17.52,-14.41
980,28.26,-16.97,-20.13
990,25.94,-15.46,-24.26
1000,20.76,-13.86,-25.72
