timestamp,x,y,z
0,-15.04,-2.48,3.67
10,-14.49,-2.43,4.6
20,-13.21,-2.71,5.36
30,-10.97,-3.12,6.14
40,-7.98,-3.9,7.44
50,-5.17,-4.5,9.74
60,-2.94,-4.9,12.7
70,-0.29,-5.3,15.33
80,3.38,-5.18,17.71
90,7.31,-4.48,18.82
100,10.02,-3.67,18.29
110,10.88,-3.2,16.29
120,11.5,-3.09,12.62
130,13.68,-2.74,7.69
140,17.38,-2.5,2.6
150,22.21,-1.69,-3.69
160,26.15,-0.08,-10.72
170,27.73,1.86,-17.42
180,26.51,3.06,-22.48
190,23.28,3.7,-25.9
200,19.45,3.49,-27.7
210,15.59,2.72,-27.49
220,11.9,1.45,-25.57
230,8.61,-0.09,-23.14
240,6.53,-1.31,-21.0
250,5.13,-2.14,-19.09
260,3.65,-2.43,-17.79
270,2.32,-2.26,-17.56
280,1.08,-1.88,-17.85
290,-0.09,-1.53,-18.18
300,-2.07,-1.72,-18.2
310,-4.51,-2.19,-17.92
320,-6.62,-2.74,-17.38
330,-8.54,-3.16,-16.54
340,-10.47,-2.96,-15.82
350,-12.46,-2.41,-15.41
360,-13.95,-1.67,-15.32
370,-14.38,-0.55,-15.37
380,-14.31,-0.41,-14.95
390,-13.65,0.32,-14.01
400,-12.73,0.65,-12.7
410,-11.85,0.81,-11.25
420,-11.14,0.83,-9.66
430,-10.72,0.62,-7.95
440,-10.57,0.37,-6.08
450,-10.7,-0.48,-4.13
460,-10.99,-1.18,-2.2
470,-11.14,-1.81,-0.27
480,-11.09,-2.52,1.59
490,-10.77,-3.25,3.2
500,-9.84,-4.02,4.62
510,-8.35,-4.69,6.14
520,-6.83,-5.36,8.73
530,-5.61,-5.86,12.49
540,-4.68,-5.95,16.53
550,-3.01,-5.98,19.42
560,-0.14,-5.76,20.71
570,3.61,-4.68,21.11
580,6.96,-3.87,20.92
590,9.69,-2.81,19.55
600,11.6,-2.22,16.6
610,12.99,-2.22,12.83
620,14.67,-1.93,9.21
630,16.29,-1.7,5.45
640,18.16,-1.53,1.16
650,20.01,-0.68,-3.98
660,20.8,0.08,-9.67
670,20.26,0.81,-15.73
680,18.01,1.26,-21.05
690,15.2,1.18,-25.13
700,12.82,1.03,-27.54
710,9.69,0.0,-27.06
720,5.37,-2.09,-24.38
730,1.39,-3.74,-20.99
740,-1.97,-5.14,-18.62
750,-3.98,-5.2,-18.2
760,-4.39,-4.14,-19.1
770,-4.05,-2.8,-20.33
780,-4.58,-1.74,-21.39
790,-5.92,-0.96,-22.16
800,-7.34,-0.61,-22.41
810,-8.59,-0.74,-22.15
820,-9.59,-1.16,-21.4
830,-10.44,-1.63,-20.33
840,-11.14,-1.87,-19.37
850,-11.76,-1.86,-18.36
860,-12.27,-1.69,-17.27
870,-12.81,-1.3,-16.07
880,-13.08,-0.9,-14.69
890,-13.01,-0.6,-13.32
900,-12.66,-0.57,-11.79
910,-12.36,-0.69,-9.96
920,-12.29,-1.13,-8.01
930,-12.39,-1.82,-5.88
940,-12.4,-2.87,-3.73
950,-12.16,-4.19,-1.47
960,-11.27,-5.46,0.84
970,-9.43,-6.22,2.94
980,-6.94,-6.63,4.84
990,-4.95,-6.98,7.49
1000,-4.04,-7.73,11.1
