timestamp,x,y,z
0,0.44,3.12,-20.73
10,-0.55,3.23,-19.28
20,-1.9,3.19,-17.35
30,-3.55,2.98,-15.51
40,-5.15,2.53,-14.05
50,-6.79,2.27,-12.75
60,-8.27,2.4,-11.66
70,-9.54,2.76,-11.08
80,-10.72,3.32,-10.58
90,-11.9,3.06,-9.79
100,-13.3,2.86,-8.97
110,-14.72,2.74,-7.97
120,-15.68,2.58,-6.71
130,-16.08,2.15,-4.98
140,-15.77,1.65,-3.07
150,-14.66,1.55,-1.18
160,-12.96,1.62,0.62
170,-11.23,1.62,2.58
180,-9.82,1.58,4.59
190,-8.77,1.53,6.64
200,-7.86,1.23,8.6
210,-7.21,0.87,10.51
220,-6.46,0.61,12.49
230,-5.63,0.52,14.29
240,-4.65,0.48,15.68
250,-3.78,0.62,16.73
260,-3.04,0.79,17.52
270,-2.45,1.12,17.95
280,-1.96,1.3,17.97
290,-1.51,1.22,17.78
300,-1.02,0.95,17.44
310,-0.34,0.67,17.09
320,0.58,0.44,16.79
330,1.77,0.4,16.4
340,3.21,0.66,15.88
350,5.02,0.86,15.19
360,7.13,0.92,14.54
370,9.24,0.96,13.92
380,11.26,1.06,13.29
390,13.14,1.39,12.57
400,15.04,1.86,11.75
410,16.74,2.51,10.79
420,18.19,3.11,9.61
430,19.12,3.59,8.09
440,19.48,3.81,6.2
450,19.53,3.78,3.95
460,19.5,4.02,1.21
470,19.32,4.43,-1.74
480,18.75,4.44,-4.77
490,17.36,4.21,-7.76
500,14.63,3.41,-10.48
510,11.19,1.34,-13.24
520,7.0,-0.45,-16.7
530,2.92,-1.09,-19.93
540,-0.37,-0.43,-22.2
550,-2.45,0.94,-23.08
560,-3.45,2.19,-22.88
570,-3.73,3.06,-21.97
580,-3.49,3.38,-20.46
590,-3.15,3.39,-18.46
600,-3.13,3.34,-16.1
610,-3.66,3.36,-13.7
620,-4.86,3.3,-11.63
630,-6.43,3.25,-10.01
640,-8.33,3.32,-8.94
650,-10.54,3.45,-8.46
660,-12.57,3.34,-7.92
670,-14.27,3.02,-7.34
680,-15.46,2.32,-6.61
690,-15.8,1.83,-5.42
700,-15.13,1.82,-3.83
710,-14.09,1.87,-1.96
720,-13.14,1.87,-0.1
730,-12.49,2.04,1.7
740,-11.68,1.97,3.27
750,-10.71,2.15,4.71
760,-9.66,2.35,5.94
770,-8.78,2.31,7.04
780,-8.14,1.88,7.99
790,-7.79,1.18,8.97
800,-7.48,0.41,10.01
810,-7.06,-0.24,11.06
820,-6.27,-0.51,12.19
830,-5.46,-0.6,13.59
840,-4.57,-0.88,14.87
850,-3.64,-0.41,16.21
860,-2.52,-0.02,17.37
870,-1.42,0.29,18.29
880,-0.64,0.57,18.69
890,-0.1,0.68,18.61
900,0.39,0.53,17.96
910,1.07,0.26,16.92
920,2.21,-0.16,15.85
930,3.81,-0.54,14.98
940,5.82,-0.74,14.28
950,8.17,-0.63,13.52
960,10.72,-0.34,12.73
970,13.63,0.11,11.9
980,16.49,1.22,10.86
990,18.77,2.4,9.56
1000,19.95,3.19,8.08
