timestamp,x,y,z
0,12.62,5.16,15.65
10,11.41,4.43,14.38
20,10.51,3.48,11.79
30,10.11,2.69,9.0
40,10.47,2.01,6.6
50,12.13,1.78,4.21
60,14.42,3.01,1.37
70,16.16,4.67,-1.28
80,16.98,5.49,-3.38
90,17.31,5.85,-4.87
100,17.52,5.63,-5.54
110,17.92,5.48,-6.15
120,18.1,5.64,-7.45
130,18.02,5.04,-9.84
140,18.05,4.8,-13.24
150,17.81,4.63,-16.57
160,16.72,4.23,-19.14
170,14.62,3.88,-21.04
180,11.74,3.11,-22.04
190,9.11,2.38,-21.9
200,7.62,2.09,-20.91
210,7.32,2.1,-19.84
220,7.69,2.21,-19.4
230,8.08,2.43,-19.27
240,8.1,2.44,-18.78
250,7.75,2.26,-17.92
260,7.22,2.04,-16.92
270,6.58,1.94,-15.97
280,5.69,1.72,-15.05
290,4.47,1.51,-14.02
300,3.15,1.52,-13.12
310,1.9,1.62,-12.39
320,0.72,1.61,-11.65
330,-0.51,1.59,-10.86
340,-1.7,1.54,-9.95
350,-2.83,1.47,-8.98
360,-3.86,1.27,-7.93
370,-4.86,0.86,-6.76
380,-5.89,0.27,-5.6
390,-7.01,0.09,-4.43
400,-8.11,0.78,-3.13
410,-8.95,1.42,-1.67
420,-9.39,1.6,-0.7
430,-9.56,1.52,-0.26
440,-9.51,1.36,0.05
450,-9.26,1.11,0.52
460,-8.69,0.78,1.25
470,-7.86,0.56,2.18
480,-6.67,0.62,3.22
490,-5.04,1.03,4.06
500,-3.47,1.52,4.71
510,-2.22,1.36,4.98
520,-1.09,0.68,5.21
530,-0.09,0.23,6.34
540,1.7,0.45,8.49
550,4.67,1.17,10.59
560,8.92,1.38,11.63
570,11.36,1.58,12.44
580,12.32,2.94,13.12
590,12.68,3.77,13.16
600,12.51,3.53,12.88
610,12.44,3.39,11.63
620,12.52,3.39,9.75
630,12.68,3.28,7.73
640,13.34,3.31,5.69
650,14.84,3.77,3.7
660,17.32,4.82,0.71
670,19.56,6.68,-3.1
680,20.23,7.98,-7.36
690,19.08,7.71,-11.4
700,17.1,7.3,-14.03
710,14.69,7.21,-15.42
720,12.35,7.34,-16.32
730,10.94,7.1,-17.27
740,11.0,7.06,-18.85
750,11.48,7.56,-20.37
760,11.41,7.77,-21.2
770,10.94,7.47,-21.07
780,10.13,6.76,-19.85
790,9.23,6.02,-18.16
800,8.54,5.32,-16.54
810,7.94,4.71,-15.36
820,7.31,4.19,-14.66
830,6.51,3.76,-14.46
840,5.48,3.45,-14.47
850,4.33,2.97,-14.34
860,3.2,2.48,-13.96
870,1.75,2.02,-13.26
880,0.16,1.39,-12.19
890,-1.52,0.85,-11.07
900,-3.39,0.49,-9.95
910,-5.18,0.11,-8.94
920,-6.79,0.05,-8.17
930,-8.22,-0.08,-7.51
940,-9.42,-0.23,-6.53
950,-10.58,-0.47,-5.24
960,-11.59,-0.08,-3.45
970,-12.24,0.42,-1.83
980,-11.99,0.64,-0.74
990,-10.97,0.61,-0.18
1000,-9.6,0.65,0.13
