timestamp,x,y,z
0,-12.02,-10.98,5.0
10,-11.44,-11.46,5.96
20,-10.41,-11.65,7.6
30,-9.36,-12.04,9.77
40,-8.05,-12.32,12.14
50,-6.51,-12.57,13.72
60,-4.75,-13.4,14.11
70,-2.77,-13.91,13.98
80,-0.88,-14.41,13.27
90,1.14,-15.3,11.94
100,3.33,-16.24,10.12
110,5.62,-16.95,7.97
120,8.32,-17.71,5.99
130,11.96,-17.57,4.04
140,15.22,-16.31,1.7
150,18.34,-14.63,-0.04
160,21.46,-12.98,-0.06
170,25.27,-11.41,0.79
180,29.86,-9.35,0.54
190,35.0,-7.57,-1.46
200,40.39,-5.51,-4.29
210,45.13,-2.71,-7.71
220,47.59,-0.72,-11.19
230,46.8,-0.28,-13.67
240,43.34,-1.07,-14.27
250,38.49,-3.17,-13.35
260,33.86,-5.59,-11.78
270,30.97,-7.12,-10.67
280,30.42,-8.66,-10.49
290,29.79,-9.95,-10.43
300,26.68,-10.8,-11.54
310,22.21,-12.02,-16.41
320,18.51,-13.56,-23.1
330,15.11,-12.35,-26.95
340,11.9,-11.58,-27.54
350,8.65,-11.83,-25.5
360,5.74,-12.62,-21.07
370,3.44,-12.43,-15.62
380,2.63,-10.96,-10.9
390,3.72,-8.76,-8.96
400,5.5,-6.9,-9.91
410,6.13,-6.03,-12.03
420,4.58,-5.98,-13.88
430,1.9,-6.42,-14.61
440,-0.35,-6.67,-14.73
450,-2.25,-7.11,-13.52
460,-4.12,-7.96,-11.22
470,-6.17,-9.23,-8.63
480,-8.5,-10.36,-5.94
490,-11.15,-10.86,-3.68
500,-13.44,-11.14,-2.85
510,-15.36,-10.96,-3.16
520,-16.58,-10.73,-3.43
530,-17.17,-10.5,-3.13
540,-17.35,-10.31,-2.66
550,-17.05,-10.44,-2.49
560,-16.43,-10.46,-2.09
570,-16.1,-10.37,-1.11
580,-16.71,-10.47,0.36
590,-17.03,-9.79,2.32
600,-17.52,-9.67,4.49
610,-17.3,-9.62,6.14
620,-16.77,-9.7,7.32
630,-16.18,-9.94,7.72
640,-15.06,-10.0,7.67
650,-13.8,-9.52,7.75
660,-12.78,-8.94,7.93
670,-11.99,-8.67,8.23
680,-11.45,-8.9,8.76
690,-10.97,-9.38,9.47
700,-10.33,-9.72,10.43
710,-9.68,-10.23,11.32
720,-8.52,-10.61,12.14
730,-6.91,-10.52,13.05
740,-5.32,-10.3,13.7
750,-3.9,-10.33,13.77
760,-2.3,-10.71,13.16
770,-0.65,-11.47,11.95
780,0.81,-12.17,10.6
790,2.38,-12.56,9.49
800,3.88,-12.83,8.68
810,5.48,-13.19,8.01
820,7.35,-13.89,7.07
830,9.32,-14.74,6.01
840,11.93,-15.55,4.61
850,15.56,-15.55,2.67
860,20.07,-13.58,0.34
870,24.95,-10.08,-2.17
880,30.98,-7.32,-4.48
890,36.48,-4.67,-6.89
900,39.58,-2.8,-9.18
910,40.54,-1.14,-11.02
920,39.79,-0.24,-12.64
930,37.55,-0.44,-13.73
940,34.41,-2.01,-14.45
950,31.61,-2.69,-15.04
960,29.03,-3.99,-15.51
970,28.75,-4.81,-16.18
980,30.32,-5.83,-16.39
990,29.59,-7.79,-15.33
1000,23.64,-9.56,-16.06
