timestamp,x,y,z
0,16.86,-9.3,-6.39
10,15.46,-9.13,-5.31
20,14.98,-8.86,-4.37
30,15.28,-8.74,-4.31
40,15.26,-8.67,-4.66
50,14.48,-8.62,-4.8
60,13.7,-8.66,-4.54
70,13.52,-9.05,-2.99
80,13.12,-9.34,0.11
90,11.89,-9.19,3.25
100,10.06,-8.73,4.98
110,8.27,-7.91,5.12
120,6.8,-7.07,4.95
130,6.02,-6.65,5.3
140,5.6,-6.64,5.92
150,4.71,-6.73,6.37
160,3.61,-6.46,6.6
170,2.14,-6.1,7.02
180,0.49,-5.62,7.83
190,-0.35,-5.25,9.15
200,-1.52,-5.15,11.08
210,-3.5,-5.3,11.9
220,-6.16,-5.49,10.79
230,-9.51,-5.36,8.93
240,-13.55,-4.7,8.39
250,-17.71,-3.74,8.89
260,-21.66,-1.76,9.2
270,-25.56,0.86,9.43
280,-28.83,3.33,8.83
290,-30.53,4.73,6.49
300,-30.07,4.98,2.68
310,-27.68,4.16,-1.37
320,-24.06,3.11,-4.61
330,-20.18,2.62,-6.61
340,-16.7,2.41,-7.13
350,-13.95,2.74,-5.75
360,-12.04,3.81,-3.39
370,-10.61,5.2,-0.93
380,-9.92,7.0,0.77
390,-9.41,9.2,1.52
400,-8.4,11.58,1.76
410,-6.72,14.07,2.16
420,-4.43,16.24,3.5
430,-1.82,17.6,6.34
440,0.28,17.57,9.46
450,2.57,16.03,10.04
460,5.27,13.51,8.03
470,8.81,10.74,4.54
480,11.73,8.09,1.35
490,15.35,5.06,-3.03
500,23.72,2.38,-10.57
510,33.2,-0.36,-15.95
520,41.5,-2.54,-14.69
530,44.41,-3.9,-6.63
540,39.83,-2.81,3.15
550,31.81,0.14,9.43
560,24.3,2.13,11.83
570,18.83,2.77,10.49
580,15.41,2.47,6.31
590,13.3,1.3,1.68
600,12.13,-0.1,-2.69
610,11.46,-1.48,-6.1
620,12.24,-3.19,-9.08
630,13.98,-4.72,-11.38
640,15.08,-5.83,-11.64
650,14.9,-6.12,-9.29
660,14.54,-5.97,-6.04
670,13.25,-5.57,-2.26
680,11.45,-4.9,0.42
690,9.62,-4.11,1.4
700,8.14,-3.65,1.5
710,7.2,-3.28,1.21
720,6.9,-3.41,0.73
730,7.08,-3.28,0.06
740,7.46,-2.98,0.03
750,7.75,-2.57,0.54
760,7.61,-2.49,1.5
770,7.06,-2.5,2.25
780,6.28,-2.21,3.57
790,5.56,-2.16,5.21
800,4.8,-1.73,6.8
810,3.79,-1.15,7.69
820,3.02,-0.17,7.89
830,2.86,0.39,7.87
840,3.11,0.38,7.98
850,3.18,0.5,8.04
860,2.69,1.13,9.08
870,1.49,1.86,10.84
880,-0.1,2.27,12.28
890,-1.56,2.88,13.13
900,-2.83,3.67,14.15
910,-3.66,4.2,15.18
920,-4.26,5.03,16.57
930,-5.4,6.15,18.22
940,-6.26,7.11,19.34
950,-6.01,7.38,19.3
960,-5.02,7.52,18.28
970,-3.29,7.37,16.66
980,-1.5,7.25,15.08
990,-0.11,7.5,13.96
1000,0.87,8.0,13.33
