timestamp,x,y,z
0,-6.66,2.9,-27.53
10,-9.27,3.71,-25.81
20,-11.42,4.47,-23.68
30,-13.07,5.18,-21.62
40,-13.9,5.61,-19.62
50,-13.79,5.73,-17.61
60,-13.68,5.69,-15.45
70,-14.11,5.96,-12.28
80,-15.21,6.54,-8.16
90,-16.61,7.17,-3.45
100,-18.14,8.47,1.49
110,-19.56,10.27,6.88
120,-20.35,11.83,12.9
130,-19.71,12.71,19.01
140,-17.76,12.85,24.3
150,-15.71,12.84,27.72
160,-14.0,12.62,28.88
170,-12.32,11.99,28.26
180,-10.58,10.98,26.41
190,-8.71,9.59,24.23
200,-6.86,8.18,22.1
210,-5.26,6.84,20.04
220,-3.99,5.68,18.02
230,-3.15,4.81,16.01
240,-2.49,4.05,14.03
250,-2.08,3.34,12.23
260,-1.68,2.54,10.41
270,-1.38,2.21,8.6
280,-0.98,1.87,7.1
290,-0.56,1.49,5.63
300,-0.16,1.29,4.07
310,0.25,1.25,2.45
320,0.63,1.18,1.1
330,1.13,1.03,0.07
340,1.74,0.8,-1.02
350,2.37,0.44,-2.23
360,2.88,-0.1,-3.54
370,3.24,-0.73,-5.29
380,3.28,-1.34,-7.53
390,2.89,-1.65,-10.39
400,2.05,-1.47,-13.69
410,0.9,-0.99,-17.08
420,-0.25,-0.53,-20.21
430,-1.07,-0.26,-23.22
440,-1.5,-0.11,-26.28
450,-1.72,-0.02,-28.95
460,-2.29,0.14,-31.08
470,-3.54,0.61,-32.43
480,-5.55,1.51,-32.27
490,-8.07,2.4,-30.61
500,-10.3,3.06,-27.99
510,-11.79,3.25,-24.84
520,-12.59,3.13,-21.87
530,-12.98,3.07,-18.68
540,-13.55,3.44,-15.06
550,-14.79,4.28,-11.0
560,-16.6,6.12,-6.25
570,-18.38,8.45,-1.13
580,-19.27,10.31,4.3
590,-19.76,12.54,10.27
600,-20.1,14.57,16.63
610,-19.74,15.67,22.74
620,-18.02,16.42,27.06
630,-15.72,16.23,29.97
640,-13.34,15.24,31.46
650,-11.09,13.89,31.25
660,-8.92,12.12,29.46
670,-6.96,10.27,26.56
680,-5.41,8.6,23.07
690,-4.17,6.95,19.48
700,-3.1,5.53,16.03
710,-2.27,4.41,12.94
720,-1.8,3.58,10.52
730,-1.47,3.01,8.51
740,-1.24,2.7,6.83
750,-0.95,2.48,5.09
760,-0.44,1.98,3.45
770,0.23,1.64,2.03
780,0.88,1.39,0.86
790,1.59,1.19,0.2
800,2.32,1.05,-0.17
810,3.02,0.94,-0.8
820,3.85,0.52,-1.78
830,4.94,-0.3,-3.2
840,5.3,0.69,-5.37
850,6.94,-2.8,-7.75
860,7.99,-4.85,-10.31
870,7.04,-4.85,-13.5
880,4.42,-4.69,-16.98
890,0.01,-4.0,-20.58
900,-6.36,-2.15,-23.9
910,-13.9,1.07,-26.88
920,-19.57,4.76,-29.11
930,-21.63,6.89,-29.79
940,-20.39,7.69,-29.81
950,-17.25,7.85,-29.13
960,-13.47,7.8,-27.67
970,-10.49,7.86,-25.32
980,-8.95,7.98,-21.89
990,-8.78,8.0,-17.75
1000,-10.13,8.43,-13.35
