timestamp,x,y,z
0,6.03,0.28,7.74
10,9.52,0.85,8.76
20,12.81,2.12,9.19
30,15.29,3.1,8.88
40,16.98,3.82,7.92
50,17.39,4.32,6.91
60,16.9,4.44,6.24
70,16.57,4.27,5.66
80,16.12,4.46,5.32
90,15.09,4.89,5.3
100,14.25,5.16,5.09
110,14.42,5.21,4.27
120,15.37,5.18,2.93
130,16.36,4.6,1.24
140,16.51,4.43,-0.57
150,15.25,4.08,-2.16
160,13.29,2.81,-3.58
170,12.3,1.28,-4.92
180,12.91,-0.19,-6.6
190,15.07,-0.17,-8.96
200,17.44,-0.02,-11.6
210,19.79,0.37,-14.18
220,21.13,1.22,-17.37
230,19.79,0.42,-20.58
240,14.75,-1.34,-22.92
250,7.83,-3.1,-24.4
260,1.8,-3.28,-25.46
270,-1.45,-2.53,-26.22
280,-2.14,-1.9,-26.17
290,-1.46,-1.49,-25.26
300,-0.27,-1.19,-23.52
310,1.74,-0.96,-21.68
320,3.72,-1.04,-20.28
330,4.96,-0.94,-19.02
340,5.33,-0.94,-17.8
350,5.09,-0.79,-16.67
360,4.46,-0.74,-15.49
370,3.51,-0.75,-14.25
380,2.22,-0.76,-13.08
390,1.04,-0.53,-12.12
400,0.13,-0.21,-11.17
410,-0.97,-0.26,-9.9
420,-2.2,-0.36,-8.48
430,-2.98,-0.19,-6.9
440,-3.24,0.07,-5.34
450,-3.29,0.37,-3.85
460,-3.69,0.62,-2.26
470,-4.11,1.13,-0.85
480,-4.17,1.74,0.21
490,-3.91,2.22,0.98
500,-3.68,2.97,1.54
510,-4.17,2.72,2.14
520,-5.07,2.31,3.0
530,-5.53,1.86,4.1
540,-5.07,1.25,5.28
550,-3.64,1.14,6.51
560,-1.69,1.28,7.25
570,1.03,1.41,7.45
580,3.51,1.82,7.58
590,5.07,2.14,7.85
600,5.71,2.2,8.24
610,6.14,2.19,9.07
620,7.66,2.04,10.27
630,10.48,2.62,11.11
640,12.05,3.78,10.73
650,11.89,4.43,9.65
660,11.13,4.59,8.74
670,10.86,4.58,8.23
680,11.54,4.24,8.21
690,12.63,3.74,8.37
700,13.38,3.36,8.87
710,13.78,2.89,9.29
720,14.47,2.27,8.68
730,15.7,1.18,6.85
740,16.85,0.52,4.27
750,17.15,-0.36,1.06
760,17.64,-0.95,-2.88
770,18.97,-0.93,-7.51
780,20.59,0.0,-11.89
790,21.08,1.19,-15.63
800,20.21,1.86,-18.23
810,17.58,1.98,-19.95
820,14.11,1.18,-21.46
830,10.97,-0.07,-22.41
840,8.47,-0.24,-22.87
850,6.45,0.14,-22.59
860,5.14,0.54,-21.71
870,4.83,1.02,-20.68
880,3.64,1.36,-19.57
890,2.95,1.53,-18.59
900,3.13,1.98,-17.91
910,3.54,2.56,-17.49
920,3.58,2.88,-17.23
930,3.36,3.02,-16.92
940,3.25,3.17,-16.35
950,3.05,3.09,-15.48
960,2.71,3.07,-14.25
970,2.35,2.95,-12.76
980,1.66,2.88,-11.0
990,0.7,3.03,-9.42
1000,-0.36,3.29,-8.04
