timestamp,x,y,z
0,8.13,7.83,-5.23
10,7.48,7.69,-5.71
20,6.67,7.5,-6.14
30,5.88,7.23,-6.55
40,5.1,7.08,-6.91
50,4.22,7.02,-7.1
60,3.24,6.77,-7.2
70,2.05,6.39,-7.2
80,0.64,5.9,-7.02
90,-0.59,5.54,-6.81
100,-1.44,5.57,-6.6
110,-1.82,5.71,-6.47
120,-1.84,6.19,-6.51
130,-1.6,6.8,-6.68
140,-1.13,7.6,-6.95
150,-0.71,8.64,-7.1
160,-0.36,9.65,-7.37
170,-0.35,10.68,-7.4
180,-0.41,11.67,-7.58
190,-0.36,12.47,-8.23
200,-0.57,12.94,-8.54
210,-0.95,13.04,-8.22
220,-1.41,12.95,-7.24
230,-1.69,12.83,-6.07
240,-1.72,12.84,-5.14
250,-1.51,12.95,-4.61
260,-1.23,13.12,-4.25
270,-0.94,13.3,-4.02
280,-0.71,13.54,-3.85
290,-0.49,13.74,-3.69
300,-0.17,13.79,-3.46
310,0.21,13.89,-3.12
320,0.79,13.85,-2.94
330,1.62,13.65,-2.76
340,2.78,13.3,-2.39
350,4.07,12.82,-1.82
360,5.41,12.17,-1.06
370,6.7,11.42,-0.28
380,7.85,10.62,0.48
390,8.83,9.93,1.03
400,9.39,9.22,1.48
410,9.49,8.45,1.86
420,9.33,7.56,2.05
430,9.02,6.68,2.11
440,8.63,5.88,2.05
450,8.24,5.31,2.08
460,7.91,5.11,2.18
470,7.69,5.18,1.95
480,7.52,5.27,1.59
490,7.45,5.42,0.93
500,7.36,5.62,0.23
510,7.26,5.86,-0.43
520,7.18,6.28,-1.02
530,7.23,6.75,-1.74
540,7.45,7.18,-2.58
550,7.58,7.49,-3.1
560,7.62,7.77,-3.44
570,7.54,8.11,-3.67
580,7.42,8.41,-3.89
590,7.26,8.54,-4.42
600,7.04,8.47,-5.15
610,6.8,8.26,-5.74
620,6.42,8.0,-5.84
630,5.92,7.82,-5.6
640,5.41,7.87,-5.29
650,4.93,8.25,-5.35
660,4.54,8.76,-6.06
670,4.09,9.15,-7.33
680,3.4,9.38,-8.64
690,2.49,9.56,-9.66
700,1.38,9.46,-10.17
710,0.24,9.23,-10.07
720,-0.92,8.88,-9.38
730,-1.89,8.45,-8.47
740,-2.42,8.34,-7.73
750,-2.42,8.77,-7.32
760,-1.92,9.31,-7.43
770,-1.25,9.79,-7.66
780,-0.76,10.15,-7.67
790,-0.51,10.37,-7.24
800,-0.33,10.52,-6.45
810,-0.31,10.59,-5.61
820,-0.44,10.65,-4.62
830,-0.6,10.72,-3.65
840,-0.77,10.82,-2.8
850,-0.95,10.99,-2.22
860,-1.18,11.19,-1.88
870,-1.48,11.41,-1.62
880,-1.79,11.68,-1.23
890,-2.09,11.91,-0.87
900,-2.25,12.06,-0.59
910,-2.18,12.18,-0.34
920,-1.99,12.24,-0.13
930,-1.6,12.18,0.04
940,-1.0,12.13,0.2
950,-0.17,12.05,0.2
960,0.79,11.87,0.02
970,1.88,11.72,-0.31
980,3.06,11.54,-0.93
990,4.17,11.27,-1.7
1000,4.98,10.87,-2.21
