timestamp,x,y,z
0,-12.88,-2.57,-2.15
10,-11.59,-1.41,-0.83
20,-9.79,-0.27,-0.49
30,-8.15,0.78,-0.45
40,-7.01,1.34,-0.27
50,-6.46,1.12,-0.06
60,-6.6,0.2,0.17
70,-7.67,-0.99,0.5
80,-9.41,-2.35,0.99
90,-11.12,-3.54,1.61
100,-12.37,-4.52,2.19
110,-12.9,-5.51,2.61
120,-13.29,-6.06,3.87
130,-13.75,-6.12,6.04
140,-13.96,-6.14,8.54
150,-14.28,-6.16,11.07
160,-14.42,-6.36,12.98
170,-14.56,-6.68,13.95
180,-14.04,-6.9,13.73
190,-12.74,-6.69,12.57
200,-11.15,-6.11,11.08
210,-9.59,-5.59,9.4
220,-8.03,-5.08,7.88
230,-6.51,-4.61,6.98
240,-5.23,-3.97,7.17
250,-4.47,-3.34,7.97
260,-3.97,-3.03,8.9
270,-3.52,-2.88,9.59
280,-2.84,-2.53,9.98
290,-2.27,-1.8,10.42
300,-1.51,-0.77,11.25
310,-0.2,0.19,12.45
320,1.84,0.85,13.19
330,4.73,1.14,13.62
340,8.13,1.4,14.29
350,11.19,3.52,15.11
360,13.37,4.66,15.66
370,13.69,5.75,16.8
380,12.64,6.67,18.05
390,11.04,6.85,18.39
400,9.01,5.9,17.79
410,7.95,4.82,16.55
420,8.22,3.81,14.88
430,9.85,2.46,12.9
440,12.61,1.61,10.42
450,16.35,2.1,7.43
460,18.73,2.86,4.41
470,19.17,3.47,1.4
480,17.99,3.74,-1.21
490,15.59,3.76,-3.0
500,13.02,3.57,-4.51
510,10.75,3.48,-6.35
520,9.23,3.16,-8.82
530,8.67,2.94,-12.23
540,8.72,3.15,-16.92
550,8.5,2.65,-20.97
560,7.3,2.62,-23.3
570,5.43,2.3,-23.56
580,4.04,2.1,-22.8
590,3.17,1.91,-22.03
600,1.79,1.54,-21.49
610,-0.26,1.03,-21.65
620,-2.65,0.51,-22.39
630,-4.89,-0.13,-22.87
640,-6.44,-0.5,-23.07
650,-7.5,-0.46,-23.08
660,-8.25,-0.58,-22.72
670,-8.36,-0.63,-21.85
680,-8.12,-0.56,-20.68
690,-8.19,-0.64,-19.21
700,-8.72,-0.84,-17.33
710,-9.47,-1.07,-15.22
720,-9.59,-1.06,-13.52
730,-9.21,-0.69,-12.18
740,-8.91,-0.44,-10.86
750,-8.7,-0.26,-9.51
760,-8.41,0.04,-8.33
770,-7.94,0.15,-7.25
780,-7.46,0.13,-5.89
790,-7.2,-0.02,-3.94
800,-7.06,-0.09,-1.62
810,-7.01,-0.04,0.78
820,-7.03,-0.11,2.74
830,-7.25,-0.45,4.03
840,-7.83,-0.8,4.97
850,-8.8,-1.26,5.69
860,-10.23,-1.71,6.23
870,-11.98,-1.96,6.49
880,-13.59,-2.42,6.43
890,-14.91,-3.11,6.13
900,-15.95,-3.86,5.65
910,-16.74,-4.58,5.16
920,-17.29,-5.03,5.04
930,-17.42,-5.21,5.08
940,-16.84,-4.95,5.18
950,-15.88,-4.76,5.12
960,-14.83,-4.79,4.95
970,-13.89,-4.98,4.66
980,-13.3,-5.45,4.49
990,-13.18,-6.02,4.85
1000,-13.31,-6.62,5.97
