timestamp,x,y,z
0,-2.02,-4.84,1.59
10,-1.63,-5.45,2.57
20,-1.1,-5.98,3.55
30,-0.34,-6.5,4.46
40,0.46,-6.68,5.49
50,1.0,-6.53,6.58
60,1.19,-6.0,7.75
70,1.09,-5.62,9.11
80,1.0,-4.84,10.47
90,1.2,-4.17,11.54
100,1.48,-3.73,12.47
110,1.67,-3.19,13.27
120,1.65,-3.01,14.01
130,1.57,-3.13,14.63
140,1.75,-3.48,14.89
150,2.42,-4.04,14.71
160,3.65,-4.57,13.84
170,5.74,-5.3,12.02
180,8.94,-6.17,9.39
190,13.12,-7.06,6.25
200,18.01,-7.54,3.1
210,22.95,-7.69,-0.29
220,28.62,-7.8,-3.28
230,33.92,-7.01,-6.38
240,37.35,-4.38,-9.28
250,38.19,-2.07,-11.51
260,36.02,0.17,-12.94
270,31.36,1.83,-13.32
280,25.8,3.17,-12.89
290,20.56,3.91,-12.29
300,16.41,4.96,-11.77
310,13.52,6.57,-12.02
320,11.71,8.47,-12.8
330,11.22,10.0,-14.17
340,11.61,10.98,-15.87
350,12.18,10.62,-17.55
360,12.55,8.74,-19.26
370,12.2,6.23,-20.6
380,10.75,3.1,-21.44
390,7.98,0.99,-21.83
400,3.79,0.85,-21.93
410,-1.32,1.27,-21.63
420,-7.0,1.7,-20.92
430,-11.32,1.25,-19.71
440,-13.22,1.12,-18.24
450,-12.15,1.29,-16.7
460,-9.27,1.61,-15.39
470,-6.17,1.6,-14.21
480,-3.93,1.29,-12.9
490,-2.73,0.91,-11.69
500,-2.45,0.62,-10.34
510,-2.54,0.14,-8.93
520,-2.56,-0.24,-7.52
530,-2.41,-0.5,-6.2
540,-2.26,-0.6,-4.94
550,-2.21,-0.78,-3.72
560,-2.19,-1.14,-2.57
570,-2.12,-1.5,-1.47
580,-1.97,-1.84,-0.52
590,-1.92,-2.05,0.42
600,-1.88,-2.2,1.4
610,-1.98,-2.33,2.39
620,-1.97,-2.58,3.37
630,-1.73,-2.86,4.31
640,-1.34,-3.12,5.2
650,-0.98,-3.25,6.13
660,-0.34,-3.36,7.21
670,0.81,-3.6,7.92
680,2.24,-4.01,8.39
690,3.49,-4.2,8.91
700,4.48,-4.54,9.5
710,5.3,-5.0,10.44
720,5.81,-5.56,11.82
730,6.05,-5.78,13.55
740,6.18,-5.73,15.38
750,6.48,-5.97,16.95
760,7.13,-6.42,17.93
770,8.39,-6.87,18.0
780,10.22,-7.64,16.95
790,12.39,-8.67,14.68
800,15.19,-10.11,11.29
810,18.58,-10.98,7.31
820,22.03,-11.65,3.69
830,25.78,-11.78,0.52
840,29.5,-10.29,-2.73
850,33.21,-8.07,-6.13
860,35.72,-5.71,-9.44
870,36.35,-3.4,-12.26
880,34.65,-2.01,-14.34
890,31.04,-1.6,-15.84
900,26.77,-1.19,-17.51
910,23.2,0.21,-19.72
920,20.38,2.78,-22.07
930,17.34,5.33,-23.45
940,14.26,5.84,-23.71
950,12.26,3.24,-23.46
960,11.33,-1.21,-23.17
970,9.39,-5.54,-22.26
980,5.6,-8.67,-21.21
990,-1.59,-8.12,-22.06
1000,-10.64,-5.7,-22.94
