timestamp,x,y,z
0,-38.61,-6.84,-38.24
10,-47.14,-9.38,-38.24
20,-50.59,-8.99,-37.07
30,-50.07,-5.53,-32.13
40,-45.92,-4.32,-25.33
50,-35.46,-3.21,-16.37
60,-21.86,-2.27,-4.66
70,-6.64,-2.58,8.03
80,9.9,-2.36,20.72
90,26.81,-1.06,33.6
100,39.67,0.33,44.22
110,48.29,3.95,50.86
120,54.16,6.83,50.7
130,54.25,7.25,41.95
140,47.38,5.31,27.19
150,35.19,3.13,10.68
160,19.95,0.11,-4.76
170,4.01,-3.92,-18.06
180,-10.42,-6.47,-28.8
190,-22.45,-6.62,-36.27
200,-31.06,-6.35,-40.91
210,-36.61,-5.25,-42.31
220,-38.68,-4.22,-40.07
230,-38.66,-3.0,-35.81
240,-35.53,-1.41,-29.81
250,-30.0,-0.24,-22.38
260,-23.35,0.64,-13.06
270,-15.78,0.67,-2.28
280,-6.23,-0.02,9.55
290,5.74,-0.52,21.69
300,18.68,-0.53,33.27
310,30.36,2.05,44.02
320,39.28,4.13,51.94
330,45.0,6.58,53.51
340,45.99,7.6,46.11
350,41.71,7.15,32.41
360,33.79,5.64,16.78
370,22.54,2.94,0.8
380,9.41,-0.6,-13.86
390,-2.64,-3.35,-26.13
400,-13.63,-4.21,-34.83
410,-24.1,-5.16,-39.87
420,-33.17,-5.96,-41.4
430,-39.1,-5.58,-38.93
440,-41.38,-5.95,-33.68
450,-40.56,-5.62,-28.59
460,-36.03,-4.89,-22.49
470,-30.64,-4.27,-14.02
480,-24.04,-3.63,-4.51
490,-15.92,-3.4,5.33
500,-5.43,-2.78,14.39
510,7.45,-1.36,22.41
520,20.52,0.86,29.54
530,32.11,3.98,35.74
540,40.87,7.93,39.56
550,45.89,11.27,38.81
560,46.66,12.92,32.39
570,44.27,13.21,21.86
580,40.44,13.07,9.78
590,35.98,12.03,-2.32
600,28.99,10.31,-13.14
610,19.44,7.69,-21.15
620,9.1,4.46,-25.98
630,-1.05,1.44,-27.76
640,-9.84,-1.07,-27.7
650,-17.04,-3.03,-26.75
660,-23.31,-4.73,-25.36
670,-28.92,-6.06,-22.78
680,-33.36,-6.49,-18.77
690,-35.97,-6.26,-14.06
700,-36.4,-5.74,-9.37
710,-34.38,-5.1,-4.88
720,-30.15,-3.69,-0.17
730,-24.5,-3.37,3.92
740,-16.84,-2.5,7.87
750,-7.19,-1.28,11.66
760,3.31,0.1,15.45
770,14.15,2.21,19.62
780,23.87,4.86,23.91
790,32.29,7.5,27.16
800,39.99,9.84,28.25
810,45.8,11.3,26.63
820,48.63,12.03,21.33
830,49.01,12.11,13.26
840,47.35,11.61,3.92
850,42.25,10.48,-5.02
860,33.93,7.71,-12.28
870,23.83,4.05,-17.73
880,13.06,1.16,-21.3
890,2.37,-1.08,-24.13
900,-8.49,-2.84,-26.96
910,-17.96,-4.36,-29.71
920,-25.1,-5.04,-31.43
930,-29.89,-5.39,-31.68
940,-33.1,-5.8,-29.93
950,-34.09,-6.17,-26.02
960,-32.51,-6.13,-20.23
970,-30.42,-7.28,-14.16
980,-26.92,-6.73,-8.3
990,-23.11,-5.8,-2.37
1000,-19.39,-4.84,2.7
