timestamp,x,y,z
0,7.23,3.24,12.06
10,6.95,3.82,10.82
20,7.23,4.6,9.54
30,7.69,4.97,8.04
40,7.82,5.1,6.55
50,7.67,5.3,5.53
60,7.57,5.77,4.86
70,7.66,5.87,3.97
80,7.24,5.57,3.49
90,6.28,5.55,3.43
100,5.7,5.69,3.05
110,5.43,5.67,2.23
120,5.15,5.73,1.12
130,5.19,5.84,-0.22
140,5.46,5.99,-1.64
150,5.72,6.29,-2.86
160,6.36,6.46,-4.07
170,7.55,6.67,-4.89
180,8.44,6.66,-5.56
190,8.33,6.33,-6.46
200,7.68,5.54,-7.67
210,6.57,4.1,-9.01
220,4.31,3.38,-9.92
230,1.97,3.0,-10.18
240,0.06,2.47,-10.54
250,-1.28,1.83,-10.91
260,-1.86,1.58,-11.64
270,-1.91,1.43,-12.11
280,-2.08,1.69,-12.31
290,-2.03,1.72,-13.0
300,-2.39,1.72,-14.0
310,-3.02,1.2,-14.43
320,-3.83,0.88,-14.1
330,-4.12,0.36,-13.07
340,-5.56,0.73,-12.15
350,-6.58,0.82,-12.29
360,-7.61,0.76,-12.76
370,-9.77,0.68,-12.42
380,-11.34,0.54,-12.11
390,-11.81,0.62,-12.29
400,-11.86,0.85,-11.89
410,-11.66,1.64,-11.77
420,-11.38,2.14,-11.77
430,-10.86,2.47,-12.06
440,-10.43,2.74,-12.42
450,-10.54,3.07,-12.43
460,-10.52,3.32,-12.42
470,-10.4,3.55,-12.11
480,-10.08,3.93,-11.54
490,-9.3,4.4,-10.52
500,-8.28,4.91,-9.27
510,-7.51,5.39,-7.74
520,-7.04,5.69,-6.3
530,-6.99,5.76,-5.01
540,-7.23,5.52,-3.7
550,-7.42,5.14,-2.47
560,-7.55,4.76,-1.2
570,-7.25,4.02,0.35
580,-6.34,3.04,2.21
590,-4.88,2.45,4.21
600,-3.6,1.77,6.38
610,-2.86,0.91,8.63
620,-2.64,0.38,10.92
630,-2.23,0.19,12.9
640,-1.62,0.65,14.16
650,-1.01,0.64,14.35
660,-0.26,0.31,13.76
670,0.72,-0.16,13.43
680,1.73,-0.45,13.83
690,3.03,0.23,15.46
700,4.92,1.74,17.5
710,6.84,2.71,18.49
720,7.7,2.38,18.57
730,7.78,1.86,17.82
740,7.3,1.21,16.56
750,7.14,0.73,14.97
760,7.45,0.56,13.23
770,7.97,0.07,11.38
780,9.11,-0.37,9.34
790,10.48,-0.55,7.07
800,12.52,0.78,4.49
810,14.15,1.19,2.02
820,14.41,0.62,0.09
830,13.72,0.66,-1.69
840,12.66,0.78,-3.3
850,11.32,0.67,-4.04
860,10.02,0.38,-4.72
870,9.22,0.6,-5.28
880,9.55,0.37,-6.08
890,10.33,-0.4,-7.79
900,10.53,-1.41,-9.1
910,9.9,-2.25,-10.61
920,8.13,-3.09,-12.04
930,5.91,-3.7,-13.82
940,3.96,-4.58,-15.34
950,2.83,-6.49,-15.95
960,1.93,-6.61,-16.76
970,0.4,-4.75,-17.29
980,-0.05,-4.33,-17.32
990,-1.01,-3.24,-17.11
1000,-1.81,-2.49,-17.4
