timestamp,x,y,z
0,-8.52,9.34,12.28
10,-7.62,8.54,12.56
20,-6.55,7.73,13.25
30,-5.45,7.13,13.67
40,-4.19,6.37,13.8
50,-2.91,5.6,13.63
60,-1.89,4.87,13.51
70,-1.15,4.26,13.44
80,-0.52,3.72,13.62
90,0.11,3.29,13.92
100,0.83,2.77,14.12
110,1.53,2.15,14.09
120,2.18,1.54,13.84
130,2.97,0.95,13.29
140,3.74,0.42,12.63
150,4.44,-0.13,11.95
160,5.06,-0.6,11.18
170,5.35,-0.9,10.21
180,5.37,-1.02,9.14
190,5.15,-1.09,7.98
200,4.81,-1.23,6.73
210,4.45,-1.59,5.06
220,4.26,-1.77,2.84
230,4.21,-1.75,0.52
240,4.26,-1.8,-1.7
250,4.26,-1.86,-4.02
260,4.36,-1.74,-6.0
270,4.31,-1.66,-7.75
280,4.15,-1.61,-9.88
290,3.87,-1.39,-12.62
300,3.47,-0.96,-15.29
310,2.75,-0.27,-17.14
320,1.59,0.73,-18.1
330,-0.18,2.08,-18.21
340,-1.88,3.68,-17.74
350,-3.34,5.26,-16.98
360,-4.74,6.67,-16.04
370,-5.67,7.69,-15.07
380,-6.0,8.68,-14.01
390,-5.71,9.34,-12.84
400,-5.41,9.6,-11.51
410,-5.43,9.85,-10.31
420,-6.0,10.3,-9.08
430,-7.05,11.29,-7.76
440,-9.02,12.55,-5.98
450,-11.1,14.35,-4.15
460,-12.57,15.91,-2.46
470,-13.4,16.86,-0.85
480,-13.65,17.2,0.95
490,-13.35,16.91,3.4
500,-12.8,16.33,6.01
510,-12.35,16.01,8.33
520,-11.97,15.81,9.94
530,-11.89,15.62,10.98
540,-12.01,15.48,11.83
550,-11.95,15.14,12.59
560,-11.37,14.34,13.5
570,-10.07,13.25,14.44
580,-8.37,12.01,15.43
590,-6.92,10.98,16.3
600,-6.05,10.14,17.06
610,-5.17,9.42,17.19
620,-4.51,8.82,17.14
630,-3.8,8.23,16.53
640,-3.02,7.36,15.77
650,-1.98,6.34,14.96
660,-1.15,5.51,14.02
670,-0.66,4.87,12.93
680,-0.21,4.33,11.71
690,0.27,3.81,10.37
700,0.74,3.35,9.0
710,1.18,2.85,7.83
720,1.59,2.36,6.57
730,1.97,2.02,5.29
740,2.18,1.75,4.02
750,2.36,1.48,2.76
760,2.53,1.32,1.65
770,2.77,1.21,0.45
780,3.06,1.16,-1.15
790,3.28,1.19,-2.56
800,3.41,1.21,-3.73
810,3.4,1.12,-4.85
820,3.16,1.05,-6.09
830,2.67,1.14,-7.41
840,1.92,1.47,-9.12
850,1.13,2.01,-11.09
860,0.31,2.71,-12.9
870,-0.56,3.5,-14.75
880,-1.55,4.37,-16.32
890,-2.32,5.38,-17.43
900,-2.58,6.31,-18.03
910,-2.47,6.91,-18.11
920,-1.85,7.21,-17.71
930,-0.84,7.25,-17.1
940,0.31,7.23,-16.29
950,1.26,7.35,-15.48
960,1.86,7.43,-14.77
970,1.79,7.47,-14.07
980,1.03,7.79,-13.28
990,-0.02,8.46,-12.7
1000,-1.41,9.28,-11.87
