timestamp,x,y,z
0,8.99,6.78,9.58
10,9.71,7.43,8.88
20,10.71,7.71,8.29
30,11.82,7.24,7.33
40,12.56,5.87,5.94
50,12.74,3.61,3.77
60,12.33,1.17,1.2
70,11.57,-0.87,-2.17
80,10.47,-2.43,-5.4
90,9.38,-2.95,-9.0
100,7.37,-2.71,-12.33
110,4.55,-1.7,-15.16
120,1.24,0.34,-17.84
130,-1.24,2.77,-20.9
140,-2.16,4.47,-22.63
150,-1.2,5.28,-22.27
160,1.06,4.63,-20.04
170,4.21,2.92,-17.26
180,6.99,0.99,-15.1
190,8.56,-0.17,-13.69
200,8.03,-0.53,-12.44
210,5.76,0.21,-11.09
220,2.82,1.71,-10.19
230,-0.69,3.05,-9.33
240,-3.88,4.74,-7.66
250,-6.02,6.11,-6.03
260,-6.88,6.62,-5.13
270,-6.59,6.89,-4.32
280,-5.04,6.96,-3.77
290,-3.59,5.71,-3.75
300,-4.7,2.42,-4.04
310,-8.33,-0.39,-3.82
320,-12.11,-1.13,-4.23
330,-14.72,-0.09,-4.97
340,-16.03,1.64,-5.24
350,-15.72,3.53,-5.62
360,-13.89,4.41,-5.52
370,-11.39,3.38,-4.01
380,-10.35,0.08,-1.58
390,-13.92,-4.27,-0.33
400,-20.4,-6.1,-0.11
410,-25.1,-3.22,-0.87
420,-26.6,0.05,-1.68
430,-25.56,1.84,-2.42
440,-23.07,2.54,-3.73
450,-20.15,1.8,-4.29
460,-17.56,0.24,-3.34
470,-15.66,-1.16,-1.03
480,-14.54,-1.81,1.2
490,-13.89,-1.86,2.65
500,-13.6,-1.72,3.25
510,-13.89,-1.57,3.59
520,-14.49,-1.45,3.93
530,-15.05,-1.41,4.15
540,-15.45,-1.41,4.16
550,-15.73,-1.15,3.78
560,-15.85,-0.71,3.29
570,-15.75,-0.39,2.8
580,-15.45,-0.14,2.2
590,-15.18,0.09,1.76
600,-15.06,0.12,1.95
610,-15.04,-0.24,2.66
620,-14.87,-0.88,3.63
630,-14.39,-1.38,4.21
640,-13.82,-1.42,4.21
650,-13.35,-1.34,4.05
660,-12.77,-1.39,3.84
670,-12.0,-1.38,3.78
680,-11.26,-1.55,4.0
690,-10.55,-1.39,4.59
700,-9.98,-0.93,5.84
710,-9.56,-1.09,7.86
720,-9.4,-1.42,9.57
730,-9.39,-1.33,10.66
740,-9.3,-0.91,10.58
750,-8.58,-0.44,9.28
760,-6.86,-0.45,7.89
770,-4.95,-0.8,6.99
780,-3.74,-0.89,6.94
790,-3.65,-0.38,7.85
800,-4.03,0.24,9.27
810,-4.25,0.83,10.86
820,-3.99,1.14,11.96
830,-3.45,1.26,12.25
840,-2.74,1.26,11.33
850,-2.09,1.14,10.23
860,-1.62,1.17,9.57
870,-1.31,1.65,9.39
880,-1.43,2.15,9.72
890,-1.38,2.75,10.16
900,-0.78,3.16,10.71
910,0.01,3.28,11.07
920,0.81,3.51,11.08
930,1.46,3.98,11.26
940,1.92,4.48,11.72
950,2.31,4.88,12.36
960,2.58,4.98,12.88
970,2.96,4.9,13.11
980,3.78,4.85,12.74
990,4.84,4.62,12.19
1000,5.77,4.79,11.93
